source_text,target_text
70-16.44|014100000006000300030001:,0141000000050003027fc0
70-16.49|014200000006000300030001:,0142000000050003027f34
70-16.54|014300000006000300030001:,0143000000050003027f34
70-16.60|014400000006000300030001:,0144000000050003027eff
70-16.65|014500000006000300030001:,0145000000050003027eff
70-16.70|014600000006000300030001:,0146000000050003027f16
70-16.75|014700000006000300030001:,0147000000050003027f16
70-16.80|014800000006000300030001:,0148000000050003027fff
70-16.85|014900000006000300030001:,0149000000050003027fff
70-16.90|014a00000006000300030001:,014a000000050003027f9c
70-16.96|014b00000006000300030001:,014b000000050003027f9c
70-17.01|014c00000006000300030001:,014c000000050003027f10
70-17.06|014d00000006000300030001:,014d000000050003027f10
70-17.11|014e00000006000300030001:,014e000000050003027edb
70-17.16|014f00000006000300030001:,014f000000050003027edb
70-17.21|015000000006000300030001:,0150000000050003027ef2
70-17.26|015100000006000300030001:,0151000000050003027ef2
70-17.31|015200000006000300030001:,0152000000050003027fff
70-17.37|015300000006000300030001:,0153000000050003027fff
70-17.42|015400000006000300030001:,0154000000050003027f9c
70-17.47|015500000006000300030001:,0155000000050003027f9c
70-17.52|015600000006000300030001:,0156000000050003027edc
70-17.57|015700000006000300030001:,0157000000050003027edc
70-17.62|015800000006000300030001:,0158000000050003027e8a
70-17.68|015900000006000300030001:,0159000000050003027e8a
70-17.73|015a00000006000300030001:,015a000000050003027ef1
70-17.78|015b00000006000300030001:,015b000000050003027ef1
70-17.83|015c00000006000300030001:,015c000000050003027fff
70-17.88|015d00000006000300030001:,015d000000050003027fff
70-17.93|015e00000006000300030001:,015e000000050003027ff4
70-17.98|015f00000006000300030001:,015f000000050003027ff4
70-18.04|016000000006000300030001:,0160000000050003027f68
70-18.09|016100000006000300030001:,0161000000050003027ee2
70-18.14|016200000006000300030001:,0162000000050003027ee2
70-18.19|016300000006000300030001:,0163000000050003027f49
70-18.24|016400000006000300030001:,0164000000050003027f49
70-18.29|016500000006000300030001:,0165000000050003027fff
70-18.35|016600000006000300030001:,0166000000050003027fff
70-18.40|016700000006000300030001:,0167000000050003027f9c
70-18.45|016800000006000300030001:,0168000000050003027f9c
70-18.50|016900000006000300030001:,0169000000050003027f39
70-18.55|016a00000006000300030001:,016a000000050003027f39
70-18.60|016b00000006000300030001:,016b000000050003027e8b
70-18.65|016c00000006000300030001:,016c000000050003027e8b
70-18.70|016d00000006000300030001:,016d000000050003027ef2
70-18.75|016e00000006000300030001:,016e000000050003027ef2
70-18.81|016f00000006000300030001:,016f000000050003027fff
70-18.86|017000000006000300030001:,0170000000050003027fff
70-18.91|017100000006000300030001:,0171000000050003027f80
70-18.96|017200000006000300030001:,0172000000050003027f80
70-19.01|017300000006000300030001:,0173000000050003027f43
70-19.06|017400000006000300030001:,0174000000050003027f43
70-19.12|017500000006000300030001:,0175000000050003027ebe
70-19.17|017600000006000300030001:,0176000000050003027ebe
70-19.22|017700000006000300030001:,0177000000050003027f25
70-19.27|017800000006000300030001:,0178000000050003027f25
70-19.32|017900000006000300030001:,0179000000050003027fff
70-19.37|017a00000006000300030001:,017a000000050003027fff
70-19.43|017b00000006000300030001:,017b000000050003027fe4
70-19.48|017c00000006000300030001:,017c000000050003027fe4
70-19.53|017d00000006000300030001:,017d000000050003027f78
70-19.58|017e00000006000300030001:,017e000000050003027f78
70-19.63|017f00000006000300030001:,017f000000050003027ed3
70-19.68|018000000006000300030001:,0180000000050003027ed3
70-19.74|018100000006000300030001:,0181000000050003027f3a
70-19.79|018200000006000300030001:,0182000000050003027f3a
70-19.84|018300000006000300030001:,0183000000050003027fff
70-19.89|018400000006000300030001:,0184000000050003027f74
70-19.94|018500000006000300030001:,0185000000050003027f74
70-19.99|018600000006000300030001:,0186000000050003027e97
70-20.04|018700000006000300030001:,0187000000050003027e97
70-20.09|018800000006000300030001:,0188000000050003027eb2
70-20.15|018900000006000300030001:,0189000000050003027eb2
70-20.20|018a00000006000300030001:,018a000000050003027e79
70-20.25|018b00000006000300030001:,018b000000050003027e79
70-20.30|018c00000006000300030001:,018c000000050003027fb2
70-20.35|018d00000006000300030001:,018d000000050003027fb2
70-20.40|018e00000006000300030001:,018e000000050003027feb
70-20.45|018f00000006000300030001:,018f000000050003027feb
70-20.51|019000000006000300030001:,0190000000050003027f0e
70-20.56|019100000006000300030001:,0191000000050003027f0e
70-20.61|019200000006000300030001:,0192000000050003027ed8
70-20.66|019300000006000300030001:,0193000000050003027ed8
70-20.71|019400000006000300030001:,0194000000050003027eee
70-20.76|019500000006000300030001:,0195000000050003027eee
70-20.81|019600000006000300030001:,0196000000050003027fdf
70-20.86|019700000006000300030001:,0197000000050003027fdf
70-20.91|019800000006000300030001:,0198000000050003027fff
70-20.97|019900000006000300030001:,0199000000050003027fff
70-21.02|019a00000006000300030001:,019a000000050003027f22
70-21.07|019b00000006000300030001:,019b000000050003027f22
70-21.12|019c00000006000300030001:,019c000000050003027f3d
70-21.17|019d00000006000300030001:,019d000000050003027f3d
70-21.22|019e00000006000300030001:,019e000000050003027f03
70-21.27|019f00000006000300030001:,019f000000050003027f03
70-21.33|01a000000006000300030001:,01a0000000050003027ff4
70-21.38|01a100000006000300030001:,01a1000000050003027ff4
70-21.43|01a200000006000300030001:,01a2000000050003027fff
70-21.48|01a300000006000300030001:,01a3000000050003027fff
70-21.53|01a400000006000300030001:,01a4000000050003027f22
70-21.58|01a500000006000300030001:,01a5000000050003027f22
70-21.63|01a600000006000300030001:,01a6000000050003027f3d
70-21.68|01a700000006000300030001:,01a7000000050003027f3d
70-21.73|01a800000006000300030001:,01a8000000050003027f03
70-21.79|01a900000006000300030001:,01a9000000050003027f03
70-21.84|01aa00000006000300030001:,01aa000000050003027fff
70-21.89|01ab00000006000300030001:,01ab000000050003027fff
70-21.94|01ac00000006000300030001:,01ac000000050003027fff
70-21.99|01ad00000006000300030001:,01ad000000050003027f16
70-22.04|01ae00000006000300030001:,01ae000000050003027f16
70-22.09|01af00000006000300030001:,01af000000050003027eec
70-22.14|01b000000006000300030001:,01b0000000050003027eec
70-22.20|01b100000006000300030001:,01b1000000050003027f02
70-22.25|01b200000006000300030001:,01b2000000050003027f02
70-22.30|01b300000006000300030001:,01b3000000050003027fff
70-22.35|01b400000006000300030001:,01b4000000050003027fff
70-22.40|01b500000006000300030001:,01b5000000050003027fd0
70-22.45|01b600000006000300030001:,01b6000000050003027fd0
70-22.51|01b700000006000300030001:,01b7000000050003027ef3
70-22.56|01b800000006000300030001:,01b8000000050003027ef3
70-22.61|01b900000006000300030001:,01b9000000050003027ebe
70-22.66|01ba00000006000300030001:,01ba000000050003027ebe
70-22.71|01bb00000006000300030001:,01bb000000050003027ed4
70-22.76|01bc00000006000300030001:,01bc000000050003027ed4
70-22.81|01bd00000006000300030001:,01bd000000050003027fc0
70-22.87|01be00000006000300030001:,01be000000050003027fc0
70-22.92|01bf00000006000300030001:,01bf000000050003027ff5
70-22.97|01c000000006000300030001:,01c0000000050003027ff5
70-23.02|01c100000006000300030001:,01c1000000050003027fff
70-23.07|01c200000006000300030001:,01c2000000050003027fff
70-23.12|01c300000006000300030001:,01c3000000050003027ea5
70-23.17|01c400000006000300030001:,01c4000000050003027ea5
70-23.22|01c500000006000300030001:,01c5000000050003027ebb
70-23.28|01c600000006000300030001:,01c6000000050003027ebb
70-23.33|01c700000006000300030001:,01c7000000050003027fff
70-23.38|01c800000006000300030001:,01c8000000050003027fff
70-23.43|01c900000006000300030001:,01c9000000050003027fb0
70-23.48|01ca00000006000300030001:,01ca000000050003027fb0
70-23.53|01cb00000006000300030001:,01cb000000050003027ee0
70-23.58|01cc00000006000300030001:,01cc000000050003027ee0
70-23.63|01cd00000006000300030001:,01cd000000050003027eef
70-23.69|01ce00000006000300030001:,01ce000000050003027eef
70-23.74|01cf00000006000300030001:,01cf000000050003027eb5
70-23.79|01d000000006000300030001:,01d0000000050003027f89
70-23.84|01d100000006000300030001:,01d1000000050003027f89
70-23.89|01d200000006000300030001:,01d2000000050003027fff
70-23.94|01d300000006000300030001:,01d3000000050003027fff
70-23.99|01d400000006000300030001:,01d4000000050003027fff
70-24.05|01d500000006000300030001:,01d5000000050003027fff
70-24.10|01d600000006000300030001:,01d6000000050003027ede
70-24.15|01d700000006000300030001:,01d7000000050003027ede
70-24.20|01d800000006000300030001:,01d8000000050003027e53
70-24.25|01d900000006000300030001:,01d9000000050003027e53
70-24.30|01da00000006000300030001:,01da000000050003027fff
70-24.35|01db00000006000300030001:,01db000000050003027fff
70-24.40|01dc00000006000300030001:,01dc000000050003027fe0
70-24.46|01dd00000006000300030001:,01dd000000050003027fe0
70-24.51|01de00000006000300030001:,01de000000050003027f20
70-24.56|01df00000006000300030001:,01df000000050003027f20
70-24.61|01e000000006000300030001:,01e0000000050003027fc0
70-24.66|01e100000006000300030001:,01e1000000050003027fc0
70-24.71|01e200000006000300030001:,01e2000000050003027eff
70-24.76|01e300000006000300030001:,01e3000000050003027eff
70-24.81|01e400000006000300030001:,01e4000000050003027f4e
70-24.87|01e500000006000300030001:,01e5000000050003027f4e
70-24.92|01e600000006000300030001:,01e6000000050003027fff
70-24.97|01e700000006000300030001:,01e7000000050003027fff
70-25.02|01e800000006000300030001:,01e8000000050003027fff
70-25.07|01e900000006000300030001:,01e9000000050003027fff
70-25.12|01ea00000006000300030001:,01ea000000050003027f30
70-25.17|01eb00000006000300030001:,01eb000000050003027f30
70-25.22|01ec00000006000300030001:,01ec000000050003027eb7
70-25.28|01ed00000006000300030001:,01ed000000050003027eb7
70-25.33|01ee00000006000300030001:,01ee000000050003027fe5
70-25.38|01ef00000006000300030001:,01ef000000050003027fe5
70-25.43|01f000000006000300030001:,01f0000000050003027f79
70-25.48|01f100000006000300030001:,01f1000000050003027f79
70-25.53|01f200000006000300030001:,01f2000000050003027f76
70-25.59|01f300000006000300030001:,01f3000000050003027f76
70-25.64|01f400000006000300030001:,01f4000000050003027faa
70-25.69|01f500000006000300030001:,01f5000000050003027f19
70-25.74|01f600000006000300030001:,01f6000000050003027f19
70-25.79|01f700000006000300030001:,01f7000000050003027ee7
70-25.84|01f800000006000300030001:,01f8000000050003027ee7
70-25.89|01f900000006000300030001:,01f9000000050003027ff0
70-25.94|01fa00000006000300030001:,01fa000000050003027ff0
70-25.99|01fb00000006000300030001:,01fb000000050003027fff
70-26.05|01fc00000006000300030001:,01fc000000050003027fff
