source_text,target_text
85-2.11|002a00000006000300030001:,002a000000050003027fff
70-2.16|002b00000006000300030001:,002b000000050003027f1d
75-2.16|002b00000006000300030001:,002b000000050003027fff
80-2.16|002b00000006000300030001:,002b000000050003027fff
85-2.16|002b00000006000300030001:,002b000000050003027fff
70-2.21|002c00000006000300030001:,002c000000050003027f1d
75-2.21|002c00000006000300030001:,002c000000050003027fff
80-2.21|002c00000006000300030001:,002c000000050003027fff
85-2.21|002c00000006000300030001:,002c000000050003027fff
70-2.26|002d00000006000300030001:,002d000000050003027fff
75-2.26|002d00000006000300030001:,002d000000050003027fff
80-2.26|002d00000006000300030001:,002d000000050003027fff
85-2.26|002d00000006000300030001:,002d000000050003027fff
70-2.31|002e00000006000300030001:,002e000000050003027fff
75-2.31|002e00000006000300030001:,002e000000050003027fff
80-2.31|002e00000006000300030001:,002e000000050003027fff
85-2.31|002e00000006000300030001:,002e000000050003027fff
70-2.36|002f00000006000300030001:,002f000000050003027fff
75-2.36|002f00000006000300030001:,002f000000050003027fff
80-2.36|002f00000006000300030001:,002f000000050003027fff
85-2.36|002f00000006000300030001:,002f000000050003027fff
70-2.41|003000000006000300030001:,0030000000050003027fff
80-2.41|003000000006000300030001:,0030000000050003027fff
85-2.41|003000000006000300030001:,0030000000050003027fff
75-2.42|003000000006000300030001:,0030000000050003027f7c
80-2.46|003100000006000300030001:,0031000000050003027fff
85-2.46|003100000006000300030001:,0031000000050003027fff
70-2.47|003100000006000300030001:,0031000000050003027fb0
75-2.47|003100000006000300030001:,0031000000050003027f7c
70-2.52|003200000006000300030001:,0032000000050003027fb0
75-2.52|003200000006000300030001:,0032000000050003027fff
80-2.52|003200000006000300030001:,0032000000050003027fff
85-2.52|003200000006000300030001:,0032000000050003027fff
70-2.57|003300000006000300030001:,0033000000050003027eef
75-2.57|003300000006000300030001:,0033000000050003027fff
80-2.57|003300000006000300030001:,0033000000050003027fff
85-2.57|003300000006000300030001:,0033000000050003027fff
70-2.62|003400000006000300030001:,0034000000050003027eef
75-2.62|003400000006000300030001:,0034000000050003027fff
80-2.62|003400000006000300030001:,0034000000050003027fff
85-2.62|003400000006000300030001:,0034000000050003027fff
70-2.67|003500000006000300030001:,0035000000050003027f47
75-2.67|003500000006000300030001:,0035000000050003027fff
80-2.67|003500000006000300030001:,0035000000050003027fff
85-2.67|003500000006000300030001:,0035000000050003027fff
70-2.72|003600000006000300030001:,0036000000050003027f47
75-2.72|003600000006000300030001:,0036000000050003027fff
80-2.72|003600000006000300030001:,0036000000050003027fff
85-2.72|003600000006000300030001:,0036000000050003027fff
70-2.77|003700000006000300030001:,0037000000050003027faf
75-2.77|003700000006000300030001:,0037000000050003027fff
80-2.77|003700000006000300030001:,0037000000050003027fff
85-2.77|003700000006000300030001:,0037000000050003027fff
80-2.82|003800000006000300030001:,0038000000050003027fff
85-2.82|003800000006000300030001:,0038000000050003027fff
70-2.83|003800000006000300030001:,0038000000050003027faf
75-2.83|003800000006000300030001:,0038000000050003027fff
70-2.88|003900000006000300030001:,0039000000050003027f36
75-2.88|003900000006000300030001:,0039000000050003027fb8
80-2.88|003900000006000300030001:,0039000000050003027fff
85-2.88|003900000006000300030001:,0039000000050003027fff
70-2.93|003a00000006000300030001:,003a000000050003027f36
75-2.93|003a00000006000300030001:,003a000000050003027fb8
80-2.93|003a00000006000300030001:,003a000000050003027fff
85-2.93|003a00000006000300030001:,003a000000050003027fff
70-2.98|003b00000006000300030001:,003b000000050003027fff
75-2.98|003b00000006000300030001:,003b000000050003027ff8
80-2.98|003b00000006000300030001:,003b000000050003027fff
85-2.98|003b00000006000300030001:,003b000000050003027fff
70-3.03|003c00000006000300030001:,003c000000050003027fff
75-3.03|003c00000006000300030001:,003c000000050003027ff8
80-3.03|003c00000006000300030001:,003c000000050003027fff
85-3.03|003c00000006000300030001:,003c000000050003027fff
75-3.08|003d00000006000300030001:,003d000000050003027fff
80-3.08|003d00000006000300030001:,003d000000050003027fe6
85-3.08|003d00000006000300030001:,003d000000050003027fff
70-3.09|003d00000006000300030001:,003d000000050003027eb2
75-3.13|003e00000006000300030001:,003e000000050003027fff
80-3.13|003e00000006000300030001:,003e000000050003027fe6
85-3.13|003e00000006000300030001:,003e000000050003027fff
70-3.14|003e00000006000300030001:,003e000000050003027eb2
75-3.18|003f00000006000300030001:,003f000000050003027fff
80-3.18|003f00000006000300030001:,003f000000050003027fd2
85-3.18|003f00000006000300030001:,003f000000050003027fff
70-3.19|003f00000006000300030001:,003f000000050003027e78
85-3.23|004000000006000300030001:,0040000000050003027fff
70-3.24|004000000006000300030001:,0040000000050003027f40
75-3.24|004000000006000300030001:,0040000000050003027fff
80-3.24|004000000006000300030001:,0040000000050003027fd2
75-3.29|004100000006000300030001:,0041000000050003027fff
80-3.29|004100000006000300030001:,0041000000050003027fff
85-3.29|004100000006000300030001:,0041000000050003027fff
70-3.30|004100000006000300030001:,0041000000050003027f40
75-3.34|004200000006000300030001:,0042000000050003027fff
80-3.34|004200000006000300030001:,0042000000050003027fff
85-3.34|004200000006000300030001:,0042000000050003027fff
70-3.35|004200000006000300030001:,0042000000050003027fea
75-3.39|004300000006000300030001:,0043000000050003027fac
80-3.39|004300000006000300030001:,0043000000050003027fff
85-3.39|004300000006000300030001:,0043000000050003027fff
70-3.40|004300000006000300030001:,0043000000050003027fea
75-3.44|004400000006000300030001:,0044000000050003027fac
80-3.44|004400000006000300030001:,0044000000050003027fff
85-3.44|004400000006000300030001:,0044000000050003027fff
70-3.45|004400000006000300030001:,0044000000050003027fff
75-3.49|004500000006000300030001:,0045000000050003027fec
80-3.49|004500000006000300030001:,0045000000050003027fff
85-3.49|004500000006000300030001:,0045000000050003027ff9
70-3.51|004500000006000300030001:,0045000000050003027fff
80-3.54|004600000006000300030001:,0046000000050003027fff
85-3.54|004600000006000300030001:,0046000000050003027ff9
75-3.55|004600000006000300030001:,0046000000050003027fec
70-3.56|004600000006000300030001:,0046000000050003027f30
80-3.59|004700000006000300030001:,0047000000050003027fff
85-3.59|004700000006000300030001:,0047000000050003027fff
75-3.60|004700000006000300030001:,0047000000050003027fff
70-3.61|004700000006000300030001:,0047000000050003027f30
85-3.64|004800000006000300030001:,0048000000050003027fff
75-3.65|004800000006000300030001:,0048000000050003027fff
80-3.65|004800000006000300030001:,0048000000050003027fff
70-3.66|004800000006000300030001:,0048000000050003027ef3
75-3.70|004900000006000300030001:,0049000000050003027fff
80-3.70|004900000006000300030001:,0049000000050003027fff
85-3.70|004900000006000300030001:,0049000000050003027fff
70-3.71|004900000006000300030001:,0049000000050003027ef3
75-3.75|004a00000006000300030001:,004a000000050003027fff
80-3.75|004a00000006000300030001:,004a000000050003027fff
85-3.75|004a00000006000300030001:,004a000000050003027fff
70-3.76|004a00000006000300030001:,004a000000050003027ecb
75-3.80|004b00000006000300030001:,004b000000050003027fff
80-3.80|004b00000006000300030001:,004b000000050003027fff
85-3.80|004b00000006000300030001:,004b000000050003027fff
70-3.82|004b00000006000300030001:,004b000000050003027ecb
80-3.85|004c00000006000300030001:,004c000000050003027fff
85-3.85|004c00000006000300030001:,004c000000050003027fff
75-3.86|004c00000006000300030001:,004c000000050003027fff
70-3.87|004c00000006000300030001:,004c000000050003027ed6
80-3.90|004d00000006000300030001:,004d000000050003027fff
85-3.90|004d00000006000300030001:,004d000000050003027fff
75-3.91|004d00000006000300030001:,004d000000050003027f38
70-3.92|004d00000006000300030001:,004d000000050003027ed6
80-3.95|004e00000006000300030001:,004e000000050003027fff
85-3.95|004e00000006000300030001:,004e000000050003027fff
75-3.96|004e00000006000300030001:,004e000000050003027f38
70-3.97|004e00000006000300030001:,004e000000050003027fff
80-4.00|004f00000006000300030001:,004f000000050003027fff
85-4.00|004f00000006000300030001:,004f000000050003027fff
75-4.01|004f00000006000300030001:,004f000000050003027fff
70-4.02|004f00000006000300030001:,004f000000050003027fff
75-4.06|005000000006000300030001:,0050000000050003027fff
80-4.06|005000000006000300030001:,0050000000050003027fff
85-4.06|005000000006000300030001:,0050000000050003027fff
70-4.07|005000000006000300030001:,0050000000050003027fc5
75-4.11|005100000006000300030001:,0051000000050003027fff
80-4.11|005100000006000300030001:,0051000000050003027ffb
85-4.11|005100000006000300030001:,0051000000050003027fff
70-4.12|005100000006000300030001:,0051000000050003027fc5
75-4.16|005200000006000300030001:,0052000000050003027fff
80-4.16|005200000006000300030001:,0052000000050003027ffb
85-4.16|005200000006000300030001:,0052000000050003027fff
70-4.18|005200000006000300030001:,0052000000050003027ec1
80-4.21|005300000006000300030001:,0053000000050003027fff
85-4.21|005300000006000300030001:,0053000000050003027fff
75-4.22|005300000006000300030001:,0053000000050003027fff
70-4.23|005300000006000300030001:,0053000000050003027ec1
80-4.26|005400000006000300030001:,0054000000050003027fff
85-4.26|005400000006000300030001:,0054000000050003027fff
75-4.27|005400000006000300030001:,0054000000050003027fff
70-4.28|005400000006000300030001:,0054000000050003027e63
80-4.31|005500000006000300030001:,0055000000050003027fff
75-4.32|005500000006000300030001:,0055000000050003027fff
85-4.32|005500000006000300030001:,0055000000050003027fff
70-4.33|005500000006000300030001:,0055000000050003027e63
80-4.36|005600000006000300030001:,0056000000050003027fff
75-4.37|005600000006000300030001:,0056000000050003027fff
85-4.37|005600000006000300030001:,0056000000050003027fff
70-4.38|005600000006000300030001:,0056000000050003027fbc
75-4.42|005700000006000300030001:,0057000000050003027f74
80-4.42|005700000006000300030001:,0057000000050003027fff
85-4.42|005700000006000300030001:,0057000000050003027fff
70-4.43|005700000006000300030001:,0057000000050003027fbc
75-4.47|005800000006000300030001:,0058000000050003027f74
80-4.47|005800000006000300030001:,0058000000050003027fff
85-4.47|005800000006000300030001:,0058000000050003027fff
70-4.49|005800000006000300030001:,0058000000050003027fff
75-4.52|005900000006000300030001:,0059000000050003027fb4
80-4.52|005900000006000300030001:,0059000000050003027fff
85-4.52|005900000006000300030001:,0059000000050003027fff
70-4.54|005900000006000300030001:,0059000000050003027fff
80-4.57|005a00000006000300030001:,005a000000050003027fab
85-4.57|005a00000006000300030001:,005a000000050003027fff
75-4.58|005a00000006000300030001:,005a000000050003027fb4
70-4.59|005a00000006000300030001:,005a000000050003027f98
80-4.62|005b00000006000300030001:,005b000000050003027fab
85-4.62|005b00000006000300030001:,005b000000050003027fff
75-4.63|005b00000006000300030001:,005b000000050003027fff
70-4.64|005b00000006000300030001:,005b000000050003027f98
80-4.67|005c00000006000300030001:,005c000000050003027fff
85-4.67|005c00000006000300030001:,005c000000050003027fff
75-4.68|005c00000006000300030001:,005c000000050003027fff
70-4.69|005c00000006000300030001:,005c000000050003027ebb
75-4.73|005d00000006000300030001:,005d000000050003027fff
80-4.73|005d00000006000300030001:,005d000000050003027fff
85-4.73|005d00000006000300030001:,005d000000050003027fff
70-4.74|005d00000006000300030001:,005d000000050003027ebb
75-4.78|005e00000006000300030001:,005e000000050003027fff
80-4.78|005e00000006000300030001:,005e000000050003027fff
85-4.78|005e00000006000300030001:,005e000000050003027fff
70-4.79|005e00000006000300030001:,005e000000050003027ed7
80-4.83|005f00000006000300030001:,005f000000050003027fff
85-4.83|005f00000006000300030001:,005f000000050003027fff
75-4.84|005f00000006000300030001:,005f000000050003027fff
70-4.85|005f00000006000300030001:,005f000000050003027e9d
80-4.88|006000000006000300030001:,0060000000050003027fff
85-4.88|006000000006000300030001:,0060000000050003027fff
75-4.89|006000000006000300030001:,0060000000050003027fac
70-4.90|006000000006000300030001:,0060000000050003027e9d
80-4.93|006100000006000300030001:,0061000000050003027fff
85-4.93|006100000006000300030001:,0061000000050003027fff
75-4.94|006100000006000300030001:,0061000000050003027fac
70-4.95|006100000006000300030001:,0061000000050003027fff
80-4.98|006200000006000300030001:,0062000000050003027fff
85-4.98|006200000006000300030001:,0062000000050003027fff
75-4.99|006200000006000300030001:,0062000000050003027fff
70-5.00|006200000006000300030001:,0062000000050003027fff
80-5.03|006300000006000300030001:,0063000000050003027fff
85-5.03|006300000006000300030001:,0063000000050003027fff
75-5.04|006300000006000300030001:,0063000000050003027fff
70-5.05|006300000006000300030001:,0063000000050003027fa4
75-5.09|006400000006000300030001:,0064000000050003027fff
80-5.09|006400000006000300030001:,0064000000050003027fff
85-5.09|006400000006000300030001:,0064000000050003027fff
70-5.11|006400000006000300030001:,0064000000050003027fa4
75-5.14|006500000006000300030001:,0065000000050003027fff
80-5.14|006500000006000300030001:,0065000000050003027fff
85-5.14|006500000006000300030001:,0065000000050003027fff
70-5.16|006500000006000300030001:,0065000000050003027ed4
80-5.19|006600000006000300030001:,0066000000050003027fff
85-5.19|006600000006000300030001:,0066000000050003027fff
75-5.20|006600000006000300030001:,0066000000050003027fff
70-5.21|006600000006000300030001:,0066000000050003027ed4
80-5.24|006700000006000300030001:,0067000000050003027fff
85-5.24|006700000006000300030001:,0067000000050003027fff
75-5.25|006700000006000300030001:,0067000000050003027fff
70-5.27|006700000006000300030001:,0067000000050003027ee3
80-5.29|006800000006000300030001:,0068000000050003027fff
85-5.29|006800000006000300030001:,0068000000050003027fff
75-5.30|006800000006000300030001:,0068000000050003027fff
70-5.32|006800000006000300030001:,0068000000050003027ee3
80-5.34|006900000006000300030001:,0069000000050003027fff
75-5.35|006900000006000300030001:,0069000000050003027fff
85-5.35|006900000006000300030001:,0069000000050003027fff
70-5.37|006900000006000300030001:,0069000000050003027f9b
80-5.39|006a00000006000300030001:,006a000000050003027fff
75-5.40|006a00000006000300030001:,006a000000050003027f38
85-5.40|006a00000006000300030001:,006a000000050003027fff
70-5.42|006a00000006000300030001:,006a000000050003027f9b
80-5.44|006b00000006000300030001:,006b000000050003027fff
75-5.45|006b00000006000300030001:,006b000000050003027f38
85-5.45|006b00000006000300030001:,006b000000050003027fff
70-5.47|006b00000006000300030001:,006b000000050003027fff
75-5.50|006c00000006000300030001:,006c000000050003027f78
80-5.50|006c00000006000300030001:,006c000000050003027fff
85-5.50|006c00000006000300030001:,006c000000050003027fff
70-5.52|006c00000006000300030001:,006c000000050003027fff
75-5.55|006d00000006000300030001:,006d000000050003027f78
80-5.55|006d00000006000300030001:,006d000000050003027fff
85-5.55|006d00000006000300030001:,006d000000050003027fff
70-5.57|006d00000006000300030001:,006d000000050003027f60
80-5.60|006e00000006000300030001:,006e000000050003027fff
85-5.60|006e00000006000300030001:,006e000000050003027fff
75-5.61|006e00000006000300030001:,006e000000050003027fff
70-5.62|006e00000006000300030001:,006e000000050003027f60
80-5.65|006f00000006000300030001:,006f000000050003027fff
85-5.65|006f00000006000300030001:,006f000000050003027fff
75-5.66|006f00000006000300030001:,006f000000050003027fff
70-5.68|006f00000006000300030001:,006f000000050003027ec0
80-5.70|007000000006000300030001:,0070000000050003027fff
75-5.71|007000000006000300030001:,0070000000050003027fff
85-5.71|007000000006000300030001:,0070000000050003027fff
70-5.73|007000000006000300030001:,0070000000050003027ec0
80-5.75|007100000006000300030001:,0071000000050003027fff
75-5.76|007100000006000300030001:,0071000000050003027fff
85-5.76|007100000006000300030001:,0071000000050003027fff
70-5.78|007100000006000300030001:,0071000000050003027e9f
80-5.80|007200000006000300030001:,0072000000050003027fff
75-5.81|007200000006000300030001:,0072000000050003027fff
85-5.81|007200000006000300030001:,0072000000050003027fff
70-5.83|007200000006000300030001:,0072000000050003027e9f
80-5.85|007300000006000300030001:,0073000000050003027fff
75-5.86|007300000006000300030001:,0073000000050003027fff
85-5.86|007300000006000300030001:,0073000000050003027fff
70-5.88|007300000006000300030001:,0073000000050003027eb6
75-5.91|007400000006000300030001:,0074000000050003027faa
80-5.91|007400000006000300030001:,0074000000050003027fff
85-5.91|007400000006000300030001:,0074000000050003027fff
70-5.93|007400000006000300030001:,0074000000050003027eb6
80-5.96|007500000006000300030001:,0075000000050003027fff
85-5.96|007500000006000300030001:,0075000000050003027fff
75-5.97|007500000006000300030001:,0075000000050003027faa
70-5.98|007500000006000300030001:,0075000000050003027fff
80-6.01|007600000006000300030001:,0076000000050003027fff
85-6.01|007600000006000300030001:,0076000000050003027fff
75-6.02|007600000006000300030001:,0076000000050003027fe7
70-6.04|007600000006000300030001:,0076000000050003027fff
80-6.06|007700000006000300030001:,0077000000050003027fff
85-6.06|007700000006000300030001:,0077000000050003027fff
75-6.07|007700000006000300030001:,0077000000050003027fe7
70-6.09|007700000006000300030001:,0077000000050003027f90
80-6.11|007800000006000300030001:,0078000000050003027fff
75-6.12|007800000006000300030001:,0078000000050003027fff
85-6.12|007800000006000300030001:,0078000000050003027fff
70-6.14|007800000006000300030001:,0078000000050003027f90
80-6.16|007900000006000300030001:,0079000000050003027fff
75-6.17|007900000006000300030001:,0079000000050003027fff
85-6.17|007900000006000300030001:,0079000000050003027fff
70-6.19|007900000006000300030001:,0079000000050003027f14
80-6.21|007a00000006000300030001:,007a000000050003027fff
75-6.22|007a00000006000300030001:,007a000000050003027fff
85-6.22|007a00000006000300030001:,007a000000050003027fff
70-6.24|007a00000006000300030001:,007a000000050003027f14
75-6.27|007b00000006000300030001:,007b000000050003027fff
80-6.27|007b00000006000300030001:,007b000000050003027fff
85-6.27|007b00000006000300030001:,007b000000050003027fff
70-6.29|007b00000006000300030001:,007b000000050003027ecf
75-6.32|007c00000006000300030001:,007c000000050003027fff
80-6.32|007c00000006000300030001:,007c000000050003027fff
85-6.32|007c00000006000300030001:,007c000000050003027fff
70-6.34|007c00000006000300030001:,007c000000050003027f88
80-6.37|007d00000006000300030001:,007d000000050003027fff
85-6.37|007d00000006000300030001:,007d000000050003027fff
75-6.38|007d00000006000300030001:,007d000000050003027fff
70-6.40|007d00000006000300030001:,007d000000050003027f88
80-6.42|007e00000006000300030001:,007e000000050003027fff
75-6.43|007e00000006000300030001:,007e000000050003027faa
85-6.43|007e00000006000300030001:,007e000000050003027fff
70-6.45|007e00000006000300030001:,007e000000050003027fff
80-6.47|007f00000006000300030001:,007f000000050003027fff
75-6.48|007f00000006000300030001:,007f000000050003027f9c
85-6.48|007f00000006000300030001:,007f000000050003027fff
70-6.50|007f00000006000300030001:,007f000000050003027fff
80-6.52|008000000006000300030001:,0080000000050003027fff
75-6.53|008000000006000300030001:,0080000000050003027f9c
85-6.53|008000000006000300030001:,0080000000050003027fff
70-6.55|008000000006000300030001:,0080000000050003027f9c
80-6.57|008100000006000300030001:,0081000000050003027fff
75-6.58|008100000006000300030001:,0081000000050003027fff
85-6.58|008100000006000300030001:,0081000000050003027fff
70-6.60|008100000006000300030001:,0081000000050003027f9c
75-6.63|008200000006000300030001:,0082000000050003027fff
80-6.63|008200000006000300030001:,0082000000050003027fff
85-6.63|008200000006000300030001:,0082000000050003027fff
70-6.65|008200000006000300030001:,0082000000050003027f45
75-6.68|008300000006000300030001:,0083000000050003027fff
80-6.68|008300000006000300030001:,0083000000050003027fff
85-6.68|008300000006000300030001:,0083000000050003027fff
70-6.70|008300000006000300030001:,0083000000050003027f45
75-6.73|008400000006000300030001:,0084000000050003027fff
80-6.73|008400000006000300030001:,0084000000050003027fff
85-6.74|008400000006000300030001:,0084000000050003027fff
