75-source_text,target_text
75-2.11|002a00000006000300030001:,002a000000050003027fae
75-2.16|002b00000006000300030001:,002b000000050003027fff
75-2.21|002c00000006000300030001:,002c000000050003027fff
75-2.26|002d00000006000300030001:,002d000000050003027fff
75-2.32|002e00000006000300030001:,002e000000050003027fff
75-2.37|002f00000006000300030001:,002f000000050003027fff
75-2.42|003000000006000300030001:,0030000000050003027fe5
75-2.47|003100000006000300030001:,0031000000050003027fe5
75-2.52|003200000006000300030001:,0032000000050003027fff
75-2.57|003300000006000300030001:,0033000000050003027fff
75-2.62|003400000006000300030001:,0034000000050003027fff
75-2.67|003500000006000300030001:,0035000000050003027fff
75-2.73|003600000006000300030001:,0036000000050003027fff
75-2.78|003700000006000300030001:,0037000000050003027fff
75-2.83|003800000006000300030001:,0038000000050003027fff
75-2.88|003900000006000300030001:,0039000000050003027fff
75-2.93|003a00000006000300030001:,003a000000050003027ead
75-2.98|003b00000006000300030001:,003b000000050003027ead
75-3.04|003c00000006000300030001:,003c000000050003027f44
75-3.09|003d00000006000300030001:,003d000000050003027f44
75-3.14|003e00000006000300030001:,003e000000050003027f35
75-3.19|003f00000006000300030001:,003f000000050003027f35
75-3.24|004000000006000300030001:,0040000000050003027fff
75-3.30|004100000006000300030001:,0041000000050003027fff
75-3.35|004200000006000300030001:,0042000000050003027fff
75-3.40|004300000006000300030001:,0043000000050003027fff
75-3.45|004400000006000300030001:,0044000000050003027fa9
75-3.50|004500000006000300030001:,0045000000050003027fa9
75-3.55|004600000006000300030001:,0046000000050003027fff
75-3.61|004700000006000300030001:,0047000000050003027fff
75-3.66|004800000006000300030001:,0048000000050003027ff0
75-3.71|004900000006000300030001:,0049000000050003027ff0
75-3.76|004a00000006000300030001:,004a000000050003027fff
75-3.81|004b00000006000300030001:,004b000000050003027fff
75-3.86|004c00000006000300030001:,004c000000050003027fff
75-3.91|004d00000006000300030001:,004d000000050003027fff
75-3.97|004e00000006000300030001:,004e000000050003027fa8
75-4.02|004f00000006000300030001:,004f000000050003027fff
75-4.07|005000000006000300030001:,0050000000050003027fff
75-4.12|005100000006000300030001:,0051000000050003027fff
75-4.17|005200000006000300030001:,0052000000050003027fff
75-4.22|005300000006000300030001:,0053000000050003027fff
75-4.27|005400000006000300030001:,0054000000050003027fff
75-4.32|005500000006000300030001:,0055000000050003027fda
75-4.38|005600000006000300030001:,0056000000050003027fda
75-4.43|005700000006000300030001:,0057000000050003027fa8
75-4.48|005800000006000300030001:,0058000000050003027fa8
75-4.53|005900000006000300030001:,0059000000050003027fff
75-4.58|005a00000006000300030001:,005a000000050003027fff
75-4.63|005b00000006000300030001:,005b000000050003027f9f
75-4.68|005c00000006000300030001:,005c000000050003027f9f
75-4.74|005d00000006000300030001:,005d000000050003027fff
75-4.79|005e00000006000300030001:,005e000000050003027fff
75-4.84|005f00000006000300030001:,005f000000050003027fff
75-4.89|006000000006000300030001:,0060000000050003027fff
75-4.94|006100000006000300030001:,0061000000050003027fff
75-4.99|006200000006000300030001:,0062000000050003027fff
75-5.05|006300000006000300030001:,0063000000050003027fff
75-5.10|006400000006000300030001:,0064000000050003027fff
75-5.15|006500000006000300030001:,0065000000050003027ffc
75-5.20|006600000006000300030001:,0066000000050003027ffc
75-5.25|006700000006000300030001:,0067000000050003027fff
75-5.30|006800000006000300030001:,0068000000050003027fff
75-5.35|006900000006000300030001:,0069000000050003027fff
75-5.41|006a00000006000300030001:,006a000000050003027fff
75-5.46|006b00000006000300030001:,006b000000050003027ffd
75-5.51|006c00000006000300030001:,006c000000050003027ffd
75-5.56|006d00000006000300030001:,006d000000050003027fff
75-5.61|006e00000006000300030001:,006e000000050003027fff
75-5.66|006f00000006000300030001:,006f000000050003027fab
75-5.71|007000000006000300030001:,0070000000050003027fab
75-5.77|007100000006000300030001:,0071000000050003027fff
75-5.82|007200000006000300030001:,0072000000050003027fff
75-5.87|007300000006000300030001:,0073000000050003027fff
75-5.92|007400000006000300030001:,0074000000050003027fff
75-5.97|007500000006000300030001:,0075000000050003027fff
75-6.02|007600000006000300030001:,0076000000050003027fff
75-6.07|007700000006000300030001:,0077000000050003027fff
75-6.13|007800000006000300030001:,0078000000050003027ffc
75-6.18|007900000006000300030001:,0079000000050003027ffc
75-6.23|007a00000006000300030001:,007a000000050003027fff
75-6.28|007b00000006000300030001:,007b000000050003027fff
75-6.33|007c00000006000300030001:,007c000000050003027fff
75-6.38|007d00000006000300030001:,007d000000050003027fff
75-6.43|007e00000006000300030001:,007e000000050003027fe5
75-6.49|007f00000006000300030001:,007f000000050003027fe5
75-6.54|008000000006000300030001:,0080000000050003027fff
75-6.59|008100000006000300030001:,0081000000050003027fff
75-6.64|008200000006000300030001:,0082000000050003027ff0
75-6.69|008300000006000300030001:,0083000000050003027ff0
75-6.74|008400000006000300030001:,0084000000050003027fff
75-6.80|008500000006000300030001:,0085000000050003027fff
75-6.85|008600000006000300030001:,0086000000050003027fff
75-6.90|008700000006000300030001:,0087000000050003027fff
75-6.95|008800000006000300030001:,0088000000050003027fff
75-7.00|008900000006000300030001:,0089000000050003027fff
75-7.05|008a00000006000300030001:,008a000000050003027fff
75-7.10|008b00000006000300030001:,008b000000050003027fff
75-7.16|008c00000006000300030001:,008c000000050003027fd0
75-7.21|008d00000006000300030001:,008d000000050003027fd0
75-7.26|008e00000006000300030001:,008e000000050003027fff
75-7.31|008f00000006000300030001:,008f000000050003027fff
75-7.36|009000000006000300030001:,0090000000050003027fff
75-7.41|009100000006000300030001:,0091000000050003027fff
75-7.46|009200000006000300030001:,0092000000050003027fff
75-7.52|009300000006000300030001:,0093000000050003027fff
75-7.57|009400000006000300030001:,0094000000050003027ffa
75-7.62|009500000006000300030001:,0095000000050003027f9f
75-7.67|009600000006000300030001:,0096000000050003027f9f
75-7.72|009700000006000300030001:,0097000000050003027fff
75-7.77|009800000006000300030001:,0098000000050003027fff
75-7.82|009900000006000300030001:,0099000000050003027ffa
75-7.87|009a00000006000300030001:,009a000000050003027ffa
75-7.93|009b00000006000300030001:,009b000000050003027fff
75-7.98|009c00000006000300030001:,009c000000050003027fff
75-8.03|009d00000006000300030001:,009d000000050003027fff
75-8.08|009e00000006000300030001:,009e000000050003027fff
75-8.13|009f00000006000300030001:,009f000000050003027fff
75-8.18|00a000000006000300030001:,00a0000000050003027fff
75-8.23|00a100000006000300030001:,00a1000000050003027fff
75-8.29|00a200000006000300030001:,00a2000000050003027fff
75-8.34|00a300000006000300030001:,00a3000000050003027fff
75-8.39|00a400000006000300030001:,00a4000000050003027fff
75-8.44|00a500000006000300030001:,00a5000000050003027fff
75-8.49|00a600000006000300030001:,00a6000000050003027fff
75-8.54|00a700000006000300030001:,00a7000000050003027ffe
75-8.59|00a800000006000300030001:,00a8000000050003027ffe
75-8.64|00a900000006000300030001:,00a9000000050003027fff
75-8.70|00aa00000006000300030001:,00aa000000050003027fff
75-8.75|00ab00000006000300030001:,00ab000000050003027fff
75-8.80|00ac00000006000300030001:,00ac000000050003027fff
75-8.85|00ad00000006000300030001:,00ad000000050003027fff
75-8.90|00ae00000006000300030001:,00ae000000050003027fff
75-8.95|00af00000006000300030001:,00af000000050003027fff
75-9.00|00b000000006000300030001:,00b0000000050003027fff
75-9.06|00b100000006000300030001:,00b1000000050003027fff
75-9.11|00b200000006000300030001:,00b2000000050003027fff
75-9.16|00b300000006000300030001:,00b3000000050003027fed
75-9.21|00b400000006000300030001:,00b4000000050003027fed
75-9.26|00b500000006000300030001:,00b5000000050003027fff
75-9.31|00b600000006000300030001:,00b6000000050003027fff
75-9.37|00b700000006000300030001:,00b7000000050003027fff
75-9.42|00b800000006000300030001:,00b8000000050003027fff
75-9.47|00b900000006000300030001:,00b9000000050003027fff
75-9.52|00ba00000006000300030001:,00ba000000050003027ef7
75-9.57|00bb00000006000300030001:,00bb000000050003027ef7
75-9.62|00bc00000006000300030001:,00bc000000050003027fbd
75-9.67|00bd00000006000300030001:,00bd000000050003027fbd
75-9.73|00be00000006000300030001:,00be000000050003027fff
75-9.78|00bf00000006000300030001:,00bf000000050003027fff
75-9.83|00c000000006000300030001:,00c0000000050003027fff
75-9.88|00c100000006000300030001:,00c1000000050003027fff
75-9.93|00c200000006000300030001:,00c2000000050003027fff
75-9.98|00c300000006000300030001:,00c3000000050003027fff
75-10.03|00c400000006000300030001:,00c4000000050003027fff
75-10.08|00c500000006000300030001:,00c5000000050003027fff
75-10.14|00c600000006000300030001:,00c6000000050003027fff
75-10.19|00c700000006000300030001:,00c7000000050003027fff
75-10.24|00c800000006000300030001:,00c8000000050003027ff4
75-10.29|00c900000006000300030001:,00c9000000050003027ff4
75-10.34|00ca00000006000300030001:,00ca000000050003027fff
75-10.39|00cb00000006000300030001:,00cb000000050003027fff
75-10.44|00cc00000006000300030001:,00cc000000050003027fff
75-10.50|00cd00000006000300030001:,00cd000000050003027fff
75-10.55|00ce00000006000300030001:,00ce000000050003027fff
75-10.60|00cf00000006000300030001:,00cf000000050003027fff
75-10.65|00d000000006000300030001:,00d0000000050003027ffd
75-10.70|00d100000006000300030001:,00d1000000050003027ffd
75-10.75|00d200000006000300030001:,00d2000000050003027fff
75-10.81|00d300000006000300030001:,00d3000000050003027fff
75-10.86|00d400000006000300030001:,00d4000000050003027fff
75-10.91|00d500000006000300030001:,00d5000000050003027fff
75-10.96|00d600000006000300030001:,00d6000000050003027fff
75-11.01|00d700000006000300030001:,00d7000000050003027fff
75-11.06|00d800000006000300030001:,00d8000000050003027fff
75-11.11|00d900000006000300030001:,00d9000000050003027fff
75-11.17|00da00000006000300030001:,00da000000050003027fff
75-11.22|00db00000006000300030001:,00db000000050003027fff
75-11.27|00dc00000006000300030001:,00dc000000050003027fff
75-11.32|00dd00000006000300030001:,00dd000000050003027fff
75-11.37|00de00000006000300030001:,00de000000050003027fff
75-11.42|00df00000006000300030001:,00df000000050003027fff
75-11.47|00e000000006000300030001:,00e0000000050003027fff
75-11.52|00e100000006000300030001:,00e1000000050003027fff
75-11.58|00e200000006000300030001:,00e2000000050003027fff
75-11.63|00e300000006000300030001:,00e3000000050003027fff
75-11.68|00e400000006000300030001:,00e4000000050003027fff
75-11.73|00e500000006000300030001:,00e5000000050003027fff
75-11.78|00e600000006000300030001:,00e6000000050003027fff
75-11.83|00e700000006000300030001:,00e7000000050003027fff
75-11.89|00e800000006000300030001:,00e8000000050003027fff
75-11.94|00e900000006000300030001:,00e9000000050003027fff
75-11.99|00ea00000006000300030001:,00ea000000050003027fff
75-12.04|00eb00000006000300030001:,00eb000000050003027fff
75-12.09|00ec00000006000300030001:,00ec000000050003027fff
75-12.14|00ed00000006000300030001:,00ed000000050003027fe1
75-12.20|00ee00000006000300030001:,00ee000000050003027fe1
75-12.25|00ef00000006000300030001:,00ef000000050003027fff
75-12.30|00f000000006000300030001:,00f0000000050003027fff
75-12.35|00f100000006000300030001:,00f1000000050003027fff
75-12.40|00f200000006000300030001:,00f2000000050003027fff
75-12.45|00f300000006000300030001:,00f3000000050003027fff
75-12.50|00f400000006000300030001:,00f4000000050003027fff
75-12.56|00f500000006000300030001:,00f5000000050003027ffe
75-12.61|00f600000006000300030001:,00f6000000050003027ffe
75-12.66|00f700000006000300030001:,00f7000000050003027fff
75-12.71|00f800000006000300030001:,00f8000000050003027fff
75-12.76|00f900000006000300030001:,00f9000000050003027fff
75-12.81|00fa00000006000300030001:,00fa000000050003027fff
75-12.86|00fb00000006000300030001:,00fb000000050003027fff
75-12.91|00fc00000006000300030001:,00fc000000050003027fff
75-12.96|00fd00000006000300030001:,00fd000000050003027fff
75-13.02|00fe00000006000300030001:,00fe000000050003027fff
75-13.07|00ff00000006000300030001:,00ff000000050003027fff
75-13.12|010000000006000300030001:,0100000000050003027fff
75-13.17|010100000006000300030001:,0101000000050003027fff
75-13.22|010200000006000300030001:,0102000000050003027ffe
75-13.27|010300000006000300030001:,0103000000050003027ffe
75-13.33|010400000006000300030001:,0104000000050003027fff
75-13.38|010500000006000300030001:,0105000000050003027fff
75-13.43|010600000006000300030001:,0106000000050003027fff
75-13.48|010700000006000300030001:,0107000000050003027fff
75-13.53|010800000006000300030001:,0108000000050003027fff
75-13.58|010900000006000300030001:,0109000000050003027fff
75-13.63|010a00000006000300030001:,010a000000050003027fff
75-13.68|010b00000006000300030001:,010b000000050003027fff
75-13.74|010c00000006000300030001:,010c000000050003027fff
75-13.79|010d00000006000300030001:,010d000000050003027fff
75-13.84|010e00000006000300030001:,010e000000050003027fff
75-13.89|010f00000006000300030001:,010f000000050003027fff
75-13.94|011000000006000300030001:,0110000000050003027fff
75-13.99|011100000006000300030001:,0111000000050003027fff
75-14.04|011200000006000300030001:,0112000000050003027fff
75-14.10|011300000006000300030001:,0113000000050003027fff
75-14.15|011400000006000300030001:,0114000000050003027fed
75-14.20|011500000006000300030001:,0115000000050003027fed
75-14.25|011600000006000300030001:,0116000000050003027fff
75-14.30|011700000006000300030001:,0117000000050003027fff
75-14.35|011800000006000300030001:,0118000000050003027fff
75-14.41|011900000006000300030001:,0119000000050003027fff
75-14.46|011a00000006000300030001:,011a000000050003027fff
75-14.51|011b00000006000300030001:,011b000000050003027fff
75-14.56|011c00000006000300030001:,011c000000050003027fff
75-14.61|011d00000006000300030001:,011d000000050003027fff
75-14.66|011e00000006000300030001:,011e000000050003027fed
75-14.71|011f00000006000300030001:,011f000000050003027fed
75-14.76|012000000006000300030001:,0120000000050003027fff
75-14.81|012100000006000300030001:,0121000000050003027fff
75-14.87|012200000006000300030001:,0122000000050003027fff
75-14.92|012300000006000300030001:,0123000000050003027fff
75-14.97|012400000006000300030001:,0124000000050003027fff
75-15.02|012500000006000300030001:,0125000000050003027f83
75-15.07|012600000006000300030001:,0126000000050003027f83
75-15.12|012700000006000300030001:,0127000000050003027fba
75-15.17|012800000006000300030001:,0128000000050003027fba
75-15.23|012900000006000300030001:,0129000000050003027fff
75-15.28|012a00000006000300030001:,012a000000050003027fff
75-15.33|012b00000006000300030001:,012b000000050003027fff
75-15.38|012c00000006000300030001:,012c000000050003027fff
75-15.43|012d00000006000300030001:,012d000000050003027fff
75-15.48|012e00000006000300030001:,012e000000050003027fff
75-15.53|012f00000006000300030001:,012f000000050003027fff
75-15.58|013000000006000300030001:,0130000000050003027fff
75-15.64|013100000006000300030001:,0131000000050003027fff
75-15.69|013200000006000300030001:,0132000000050003027fff
75-15.74|013300000006000300030001:,0133000000050003027fff
75-15.79|013400000006000300030001:,0134000000050003027fff
75-15.84|013500000006000300030001:,0135000000050003027fff
75-15.89|013600000006000300030001:,0136000000050003027fff
75-15.94|013700000006000300030001:,0137000000050003027fff
75-16.00|013800000006000300030001:,0138000000050003027fff
75-16.05|013900000006000300030001:,0139000000050003027fff
75-16.10|013a00000006000300030001:,013a000000050003027fff
75-16.15|013b00000006000300030001:,013b000000050003027fc6
75-16.20|013c00000006000300030001:,013c000000050003027fc6
75-16.25|013d00000006000300030001:,013d000000050003027fff
75-16.30|013e00000006000300030001:,013e000000050003027fff
75-16.36|013f00000006000300030001:,013f000000050003027fff
75-16.41|014000000006000300030001:,0140000000050003027fff
75-16.46|014100000006000300030001:,0141000000050003027fff
75-16.51|014200000006000300030001:,0142000000050003027fff
75-16.56|014300000006000300030001:,0143000000050003027fff
75-16.61|014400000006000300030001:,0144000000050003027fff
75-16.66|014500000006000300030001:,0145000000050003027fff
75-16.72|014600000006000300030001:,0146000000050003027fff
75-16.77|014700000006000300030001:,0147000000050003027fff
75-16.82|014800000006000300030001:,0148000000050003027fff
75-16.87|014900000006000300030001:,0149000000050003027fff
75-16.92|014a00000006000300030001:,014a000000050003027fff
75-16.97|014b00000006000300030001:,014b000000050003027fff
75-17.02|014c00000006000300030001:,014c000000050003027f98
75-17.07|014d00000006000300030001:,014d000000050003027f98
75-17.12|014e00000006000300030001:,014e000000050003027f73
75-17.18|014f00000006000300030001:,014f000000050003027f73
75-17.23|015000000006000300030001:,0150000000050003027fff
75-17.28|015100000006000300030001:,0151000000050003027fff
75-17.33|015200000006000300030001:,0152000000050003027fff
75-17.38|015300000006000300030001:,0153000000050003027fff
75-17.43|015400000006000300030001:,0154000000050003027fff
75-17.48|015500000006000300030001:,0155000000050003027fff
75-17.54|015600000006000300030001:,0156000000050003027fff
75-17.59|015700000006000300030001:,0157000000050003027fff
75-17.64|015800000006000300030001:,0158000000050003027fff
75-17.69|015900000006000300030001:,0159000000050003027fff
75-17.74|015a00000006000300030001:,015a000000050003027fff
75-17.79|015b00000006000300030001:,015b000000050003027fff
75-17.85|015c00000006000300030001:,015c000000050003027fff
75-17.90|015d00000006000300030001:,015d000000050003027fff
75-17.95|015e00000006000300030001:,015e000000050003027fff
75-18.00|015f00000006000300030001:,015f000000050003027fff
75-18.05|016000000006000300030001:,0160000000050003027fbc
75-18.10|016100000006000300030001:,0161000000050003027fbc
75-18.15|016200000006000300030001:,0162000000050003027fe0
75-18.21|016300000006000300030001:,0163000000050003027fe0
75-18.26|016400000006000300030001:,0164000000050003027fff
75-18.31|016500000006000300030001:,0165000000050003027fff
75-18.36|016600000006000300030001:,0166000000050003027fff
75-18.41|016700000006000300030001:,0167000000050003027fff
75-18.46|016800000006000300030001:,0168000000050003027fff
75-18.51|016900000006000300030001:,0169000000050003027fff
75-18.57|016a00000006000300030001:,016a000000050003027fff
75-18.62|016b00000006000300030001:,016b000000050003027fff
75-18.67|016c00000006000300030001:,016c000000050003027fff
75-18.72|016d00000006000300030001:,016d000000050003027fff
75-18.77|016e00000006000300030001:,016e000000050003027fff
75-18.82|016f00000006000300030001:,016f000000050003027fff
75-18.87|017000000006000300030001:,0170000000050003027fff
75-18.92|017100000006000300030001:,0171000000050003027fff
75-18.98|017200000006000300030001:,0172000000050003027fff
75-19.03|017300000006000300030001:,0173000000050003027fff
75-19.08|017400000006000300030001:,0174000000050003027fff
75-19.13|017500000006000300030001:,0175000000050003027ff0
75-19.18|017600000006000300030001:,0176000000050003027ff0
75-19.23|017700000006000300030001:,0177000000050003027fe7
75-19.28|017800000006000300030001:,0178000000050003027fe7
75-19.33|017900000006000300030001:,0179000000050003027fff
75-19.39|017a00000006000300030001:,017a000000050003027fff
75-19.44|017b00000006000300030001:,017b000000050003027fff
75-19.49|017c00000006000300030001:,017c000000050003027fff
75-19.54|017d00000006000300030001:,017d000000050003027fff
75-19.59|017e00000006000300030001:,017e000000050003027fff
75-19.64|017f00000006000300030001:,017f000000050003027ff0
75-19.70|018000000006000300030001:,0180000000050003027ff0
75-19.75|018100000006000300030001:,0181000000050003027fff
75-19.80|018200000006000300030001:,0182000000050003027fff
75-19.85|018300000006000300030001:,0183000000050003027fff
75-19.90|018400000006000300030001:,0184000000050003027fff
75-19.95|018500000006000300030001:,0185000000050003027fff
75-20.00|018600000006000300030001:,0186000000050003027fff
75-20.05|018700000006000300030001:,0187000000050003027fff
75-20.11|018800000006000300030001:,0188000000050003027fff
75-20.16|018900000006000300030001:,0189000000050003027ff0
75-20.21|018a00000006000300030001:,018a000000050003027ff0
75-20.26|018b00000006000300030001:,018b000000050003027fe7
75-20.31|018c00000006000300030001:,018c000000050003027fe7
75-20.36|018d00000006000300030001:,018d000000050003027fff
75-20.41|018e00000006000300030001:,018e000000050003027fff
75-20.47|018f00000006000300030001:,018f000000050003027fff
75-20.52|019000000006000300030001:,0190000000050003027fff
75-20.57|019100000006000300030001:,0191000000050003027fff
75-20.62|019200000006000300030001:,0192000000050003027fe4
75-20.67|019300000006000300030001:,0193000000050003027fe4
75-20.72|019400000006000300030001:,0194000000050003027fe7
75-20.78|019500000006000300030001:,0195000000050003027fe7
75-20.83|019600000006000300030001:,0196000000050003027fff
75-20.88|019700000006000300030001:,0197000000050003027fff
75-20.93|019800000006000300030001:,0198000000050003027fff
75-20.98|019900000006000300030001:,0199000000050003027fff
75-21.03|019a00000006000300030001:,019a000000050003027fff
75-21.08|019b00000006000300030001:,019b000000050003027fff
75-21.13|019c00000006000300030001:,019c000000050003027f9f
75-21.18|019d00000006000300030001:,019d000000050003027f9f
75-21.24|019e00000006000300030001:,019e000000050003027fe6
75-21.29|019f00000006000300030001:,019f000000050003027fe6
75-21.34|01a000000006000300030001:,01a0000000050003027fff
75-21.39|01a100000006000300030001:,01a1000000050003027fff
75-21.44|01a200000006000300030001:,01a2000000050003027fff
75-21.49|01a300000006000300030001:,01a3000000050003027fff
75-21.54|01a400000006000300030001:,01a4000000050003027fff
75-21.59|01a500000006000300030001:,01a5000000050003027fff
75-21.65|01a600000006000300030001:,01a6000000050003027fff
75-21.70|01a700000006000300030001:,01a7000000050003027fff
75-21.75|01a800000006000300030001:,01a8000000050003027fe7
75-21.80|01a900000006000300030001:,01a9000000050003027fe7
75-21.85|01aa00000006000300030001:,01aa000000050003027fff
75-21.90|01ab00000006000300030001:,01ab000000050003027fff
75-21.96|01ac00000006000300030001:,01ac000000050003027fff
75-22.01|01ad00000006000300030001:,01ad000000050003027fff
75-22.06|01ae00000006000300030001:,01ae000000050003027fff
75-22.11|01af00000006000300030001:,01af000000050003027fff
75-22.16|01b000000006000300030001:,01b0000000050003027fff
75-22.21|01b100000006000300030001:,01b1000000050003027fff
75-22.26|01b200000006000300030001:,01b2000000050003027fff
75-22.31|01b300000006000300030001:,01b3000000050003027fff
75-22.37|01b400000006000300030001:,01b4000000050003027fff
75-22.42|01b500000006000300030001:,01b5000000050003027fff
75-22.47|01b600000006000300030001:,01b6000000050003027fff
75-22.52|01b700000006000300030001:,01b7000000050003027fff
75-22.57|01b800000006000300030001:,01b8000000050003027fff
75-22.62|01b900000006000300030001:,01b9000000050003027fff
75-22.67|01ba00000006000300030001:,01ba000000050003027fff
75-22.72|01bb00000006000300030001:,01bb000000050003027f7e
75-22.78|01bc00000006000300030001:,01bc000000050003027f7e
75-22.83|01bd00000006000300030001:,01bd000000050003027fff
75-22.88|01be00000006000300030001:,01be000000050003027fff
75-22.93|01bf00000006000300030001:,01bf000000050003027fff
75-22.98|01c000000006000300030001:,01c0000000050003027fff
75-23.03|01c100000006000300030001:,01c1000000050003027f74
75-23.08|01c200000006000300030001:,01c2000000050003027f74
75-23.14|01c300000006000300030001:,01c3000000050003027f06
75-23.19|01c400000006000300030001:,01c4000000050003027f06
75-23.24|01c500000006000300030001:,01c5000000050003027ffa
75-23.29|01c600000006000300030001:,01c6000000050003027ffa
75-23.34|01c700000006000300030001:,01c7000000050003027fff
75-23.39|01c800000006000300030001:,01c8000000050003027fff
75-23.44|01c900000006000300030001:,01c9000000050003027fff
75-23.49|01ca00000006000300030001:,01ca000000050003027fff
75-23.54|01cb00000006000300030001:,01cb000000050003027fff
75-23.60|01cc00000006000300030001:,01cc000000050003027fff
75-23.65|01cd00000006000300030001:,01cd000000050003027fff
75-23.70|01ce00000006000300030001:,01ce000000050003027fff
75-23.75|01cf00000006000300030001:,01cf000000050003027fda
75-23.80|01d000000006000300030001:,01d0000000050003027fda
75-23.85|01d100000006000300030001:,01d1000000050003027fff
75-23.90|01d200000006000300030001:,01d2000000050003027fff
75-23.96|01d300000006000300030001:,01d3000000050003027fff
75-24.01|01d400000006000300030001:,01d4000000050003027fff
75-24.06|01d500000006000300030001:,01d5000000050003027fff
75-24.11|01d600000006000300030001:,01d6000000050003027fff
75-24.16|01d700000006000300030001:,01d7000000050003027faa
75-24.21|01d800000006000300030001:,01d8000000050003027faa
75-24.26|01d900000006000300030001:,01d9000000050003027fff
75-24.32|01da00000006000300030001:,01da000000050003027fff
75-24.37|01db00000006000300030001:,01db000000050003027fa0
75-24.42|01dc00000006000300030001:,01dc000000050003027fff
75-24.47|01dd00000006000300030001:,01dd000000050003027fff
75-24.52|01de00000006000300030001:,01de000000050003027fff
75-24.57|01df00000006000300030001:,01df000000050003027fff
75-24.62|01e000000006000300030001:,01e0000000050003027fff
75-24.68|01e100000006000300030001:,01e1000000050003027fff
75-24.73|01e200000006000300030001:,01e2000000050003027f72
75-24.78|01e300000006000300030001:,01e3000000050003027f72
75-24.83|01e400000006000300030001:,01e4000000050003027fff
75-24.88|01e500000006000300030001:,01e5000000050003027fff
75-24.93|01e600000006000300030001:,01e6000000050003027fff
75-24.98|01e700000006000300030001:,01e7000000050003027fff
75-25.04|01e800000006000300030001:,01e8000000050003027fff
75-25.09|01e900000006000300030001:,01e9000000050003027fff
75-25.14|01ea00000006000300030001:,01ea000000050003027ffa
75-25.19|01eb00000006000300030001:,01eb000000050003027ffa
75-25.24|01ec00000006000300030001:,01ec000000050003027fff
75-25.29|01ed00000006000300030001:,01ed000000050003027fff
75-25.34|01ee00000006000300030001:,01ee000000050003027fff
75-25.39|01ef00000006000300030001:,01ef000000050003027fff
75-25.44|01f000000006000300030001:,01f0000000050003027fff
75-25.50|01f100000006000300030001:,01f1000000050003027fff
75-25.55|01f200000006000300030001:,01f2000000050003027fff
75-25.60|01f300000006000300030001:,01f3000000050003027fff
75-25.65|01f400000006000300030001:,01f4000000050003027fff
75-25.70|01f500000006000300030001:,01f5000000050003027fff
75-25.75|01f600000006000300030001:,01f6000000050003027fce
75-25.81|01f700000006000300030001:,01f7000000050003027fce
75-25.86|01f800000006000300030001:,01f8000000050003027fff
75-25.91|01f900000006000300030001:,01f9000000050003027fff
75-25.96|01fa00000006000300030001:,01fa000000050003027fff
75-26.01|01fb00000006000300030001:,01fb000000050003027fff
75-26.06|01fc00000006000300030001:,01fc000000050003027fff
75-26.11|01fd00000006000300030001:,01fd000000050003027fff
75-26.16|01fe00000006000300030001:,01fe000000050003027fff
75-26.22|01ff00000006000300030001:,01ff000000050003027fce
75-26.27|020000000006000300030001:,0200000000050003027fce
75-26.32|020100000006000300030001:,0201000000050003027f6f
