step,csv-epoch,csv-train_loss_step,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/exact,csv-accuracy/validator,csv-train_loss_epoch
73,0,1.5401136875152588,,,,,
74,0,1.500407338142395,,,,,
75,0,1.5681384801864624,,,,,
76,0,1.6402865648269653,,,,,
77,0,1.6581352949142456,,,,,
78,0,1.424474835395813,,,,,
79,0,1.5651464462280273,,,,,
80,0,1.3551028966903687,,,,,
81,0,1.3531550168991089,,,,,
82,0,1.4925504922866821,,,,,
83,0,1.4042413234710693,,,,,
84,0,1.391491174697876,,,,,
85,0,1.4853683710098267,,,,,
86,0,1.5091639757156372,,,,,
87,0,1.5108320713043213,,,,,
88,0,1.356016993522644,,,,,
89,0,1.2492731809616089,,,,,
90,0,1.3137363195419312,,,,,
91,0,1.2893096208572388,,,,,
92,0,1.244800329208374,,,,,
93,0,1.3160645961761475,,,,,
94,0,1.2968884706497192,,,,,
95,0,1.1973989009857178,,,,,
96,0,1.3695234060287476,,,,,
97,0,1.1513922214508057,,,,,
98,0,1.3121368885040283,,,,,
99,0,1.2500802278518677,,,,,
100,0,1.211872935295105,,,,,
101,0,1.1951149702072144,,,,,
102,0,1.1268980503082275,,,,,
103,0,1.1281780004501343,,,,,
104,0,1.3730130195617676,,,,,
105,0,1.1002265214920044,,,,,
106,0,1.215819239616394,,,,,
107,0,1.0693717002868652,,,,,
108,0,1.2447693347930908,,,,,
109,0,0.971379280090332,,,,,
110,0,1.091769814491272,,,,,
111,0,1.0115479230880737,,,,,
112,0,1.1099473237991333,,,,,
113,0,1.0730218887329102,,,,,
114,0,1.055232048034668,,,,,
115,0,1.0122473239898682,,,,,
116,0,1.0750330686569214,,,,,
117,0,1.0170364379882812,,,,,
118,0,0.8898124098777771,,,,,
119,0,1.056975245475769,,,,,
120,0,1.0063623189926147,,,,,
121,0,0.9640887379646301,,,,,
122,0,1.0724434852600098,,,,,
123,0,1.0598487854003906,,,,,
124,0,0.9268469214439392,,,,,
125,0,1.0151915550231934,,,,,
126,0,1.130325436592102,,,,,
127,0,0.8339738249778748,,,,,
128,0,0.8788831233978271,,,,,
129,0,0.8382344245910645,,,,,
130,0,0.8787252902984619,,,,,
131,0,0.7504281401634216,,,,,
132,0,0.8319647908210754,,,,,
133,0,0.8221462368965149,,,,,
134,0,0.9289627075195312,,,,,
135,0,0.8633816242218018,,,,,
136,0,0.8855220079421997,,,,,
137,0,0.7806051969528198,,,,,
138,0,0.7286649346351624,,,,,
139,0,0.6885500550270081,,,,,
140,0,0.808323323726654,,,,,
141,0,0.8321962952613831,,,,,
142,0,0.7761476635932922,,,,,
143,0,0.718744158744812,,,,,
144,0,0.6790247559547424,,,,,
145,0,0.6975798010826111,,,,,
146,0,0.728858232498169,,,,,
147,0,0.6736383438110352,,,,,
148,0,0.7529611587524414,,,,,
149,0,0.7653564214706421,,,,,
150,0,0.7730951309204102,,,,,
151,0,0.7337149381637573,,,,,
152,0,0.6785000562667847,,,,,
153,0,0.5992410778999329,,,,,
154,0,0.9163780808448792,,,,,
155,0,0.8756095767021179,,,,,
156,0,0.7115723490715027,,,,,
157,0,0.6525225043296814,,,,,
158,0,0.6449556946754456,,,,,
159,0,0.8075328469276428,,,,,
160,0,0.708696722984314,,,,,
161,0,0.6364229917526245,,,,,
162,0,0.7142548561096191,,,,,
163,0,0.7283447980880737,,,,,
164,0,0.5070879459381104,,,,,
165,0,0.5995543003082275,,,,,
166,0,0.7613130807876587,,,,,
167,0,0.5016855597496033,,,,,
168,0,0.6147134304046631,,,,,
169,0,0.6139912009239197,,,,,
170,0,0.6393452286720276,,,,,
171,0,0.72240149974823,,,,,
172,0,0.4967823922634125,,,,,
173,0,0.6016069650650024,,,,,
174,0,0.9439392685890198,,,,,
175,0,0.853640615940094,,,,,
176,0,0.5903266072273254,,,,,
177,0,0.6861987113952637,,,,,
178,0,0.5687971115112305,,,,,
179,0,0.5242732167243958,,,,,
180,0,0.4995099604129791,,,,,
181,0,0.6043543219566345,,,,,
182,0,0.8419230580329895,,,,,
183,0,0.6040579080581665,,,,,
184,0,0.43304091691970825,,,,,
185,0,0.6163875460624695,,,,,
186,0,0.5218255519866943,,,,,
187,0,0.5285150408744812,,,,,
188,0,0.46540531516075134,,,,,
189,0,0.4459594786167145,,,,,
190,0,0.5900543928146362,,,,,
191,0,0.4480576515197754,,,,,
192,0,0.4248206913471222,,,,,
193,0,0.928611695766449,,,,,
194,0,0.4055909514427185,,,,,
195,0,0.5633791089057922,,,,,
196,0,0.6385137438774109,,,,,
197,0,0.40827640891075134,,,,,
198,0,0.4446667432785034,,,,,
199,0,0.43670162558555603,,,,,
200,0,0.5325971841812134,,,,,
201,0,0.4567531943321228,,,,,
202,0,0.453789621591568,,,,,
203,0,0.6772249937057495,,,,,
204,0,0.4206567704677582,,,,,
205,0,0.5926013588905334,,,,,
206,0,0.42727920413017273,,,,,
207,0,0.4366765320301056,,,,,
208,0,0.45966511964797974,,,,,
209,0,0.6095983386039734,,,,,
210,0,0.45608726143836975,,,,,
211,0,0.44864505529403687,,,,,
212,0,0.4007921516895294,,,,,
213,0,0.3692604601383209,,,,,
214,0,0.3748399019241333,,,,,
215,0,0.3717154860496521,,,,,
216,0,0.6961012482643127,,,,,
217,0,0.5782293677330017,,,,,
218,0,0.6453487873077393,,,,,
219,0,0.5259369611740112,,,,,
220,0,0.3709785044193268,,,,,
221,0,0.5126268267631531,,,,,
222,0,0.39728376269340515,,,,,
223,0,0.4538547992706299,,,,,
224,0,0.5070085525512695,,,,,
225,0,0.44523540139198303,,,,,
226,0,0.40077728033065796,,,,,
227,0,0.43404078483581543,,,,,
228,0,0.42692118883132935,,,,,
229,0,0.6093658804893494,,,,,
230,0,0.6152335405349731,,,,,
231,0,0.5367681980133057,,,,,
232,0,0.4310072064399719,,,,,
233,0,0.2990184724330902,,,,,
234,0,0.35806992650032043,,,,,
235,0,0.3829713761806488,,,,,
236,0,0.40221577882766724,,,,,
237,0,0.505280613899231,,,,,
238,0,0.4811285734176636,,,,,
239,0,0.31802356243133545,,,,,
240,0,0.32228028774261475,,,,,
241,0,0.35338762402534485,,,,,
242,0,0.2888871431350708,,,,,
243,0,0.4385979175567627,,,,,
244,0,0.3448353707790375,,,,,
245,0,0.5485877990722656,,,,,
246,0,0.5313413143157959,,,,,
247,0,0.38742631673812866,,,,,
248,0,0.3493972718715668,,,,,
249,0,0.3119265139102936,,,,,
250,0,0.34070977568626404,,,,,
251,0,0.488401859998703,,,,,
252,0,0.3542412221431732,,,,,
253,0,0.3944924473762512,,,,,
254,0,0.35994258522987366,,,,,
255,0,0.40041670203208923,,,,,
256,0,0.42899462580680847,,,,,
257,0,0.43293553590774536,,,,,
258,0,0.31654223799705505,,,,,
259,0,0.32852575182914734,,,,,
260,0,0.4105021357536316,,,,,
261,0,0.3266032636165619,,,,,
262,0,0.3061642646789551,,,,,
263,0,0.22144728899002075,,,,,
264,0,0.48280346393585205,,,,,
265,0,0.4891836941242218,,,,,
266,0,0.35332614183425903,,,,,
267,0,0.30290189385414124,,,,,
268,0,0.3115133047103882,,,,,
269,0,0.3907274901866913,,,,,
270,0,0.46160417795181274,,,,,
271,0,0.37261882424354553,,,,,
272,0,0.405886173248291,,,,,
273,0,0.5396157503128052,,,,,
274,0,0.3661244809627533,,,,,
275,0,0.2717784643173218,,,,,
276,0,0.3639793395996094,,,,,
277,0,0.7496684789657593,,,,,
278,0,0.4941198527812958,,,,,
279,0,0.34189939498901367,,,,,
280,0,0.2824125587940216,,,,,
281,0,0.4186856150627136,,,,,
282,0,0.35675495862960815,,,,,
283,0,0.4057551324367523,,,,,
284,0,0.486902117729187,,,,,
285,0,0.3550254702568054,,,,,
286,0,0.28136342763900757,,,,,
287,0,0.24124862253665924,,,,,
288,0,0.3604908883571625,,,,,
289,0,0.2569935917854309,,,,,
290,0,0.23616500198841095,,,,,
291,0,0.299762487411499,,,,,
292,0,0.30767518281936646,,,,,
293,0,0.30457162857055664,,,,,
294,0,0.5434218049049377,,,,,
295,0,0.3582560420036316,,,,,
296,0,0.3370979428291321,,,,,
297,0,0.3043135106563568,,,,,
298,0,0.5778422951698303,,,,,
299,0,0.3374616801738739,,,,,
300,0,0.2989996671676636,,,,,
301,0,0.3760042190551758,,,,,
302,0,0.351980596780777,,,,,
303,0,0.3456086218357086,,,,,
304,0,0.29606157541275024,,,,,
305,0,0.2479817271232605,,,,,
306,0,0.4575715661048889,,,,,
307,0,0.3671901226043701,,,,,
308,0,0.25593847036361694,,,,,
309,0,0.5666168332099915,,,,,
310,0,0.5156436562538147,,,,,
311,0,0.4057437479496002,,,,,
312,0,0.4141818583011627,,,,,
313,0,0.3798830807209015,,,,,
314,0,0.35215064883232117,,,,,
315,0,0.4078737199306488,,,,,
316,0,0.31321942806243896,,,,,
317,0,0.37090858817100525,,,,,
318,0,0.4763581156730652,,,,,
319,0,0.38938504457473755,,,,,
320,0,0.5649664402008057,,,,,
0,,,0.22143639624118805,,,,
1,,,0.2132427990436554,,,,
2,,,0.14482751488685608,,,,
3,,,0.10631556808948517,,,,
4,,,0.21228879690170288,,,,
5,,,0.22408156096935272,,,,
6,,,0.15774190425872803,,,,
7,,,0.3819287121295929,,,,
8,,,0.13570503890514374,,,,
9,,,0.23223049938678741,,,,
10,,,0.14282837510108948,,,,
11,,,0.23759344220161438,,,,
12,,,0.19019059836864471,,,,
13,,,0.21140973269939423,,,,
14,,,0.24675926566123962,,,,
15,,,0.1771896481513977,,,,
16,,,0.12622028589248657,,,,
17,,,0.21105961501598358,,,,
18,,,0.1521565020084381,,,,
19,,,0.15482215583324432,,,,
20,,,0.16574835777282715,,,,
21,,,0.22471821308135986,,,,
22,,,0.22713905572891235,,,,
23,,,0.20202933251857758,,,,
24,,,0.19849586486816406,,,,
25,,,0.23135589063167572,,,,
26,,,0.20050637423992157,,,,
27,,,0.2716639041900635,,,,
28,,,0.2055729180574417,,,,
29,,,0.160734623670578,,,,
30,,,0.18789124488830566,,,,
31,,,0.31565365195274353,,,,
32,,,0.2614591717720032,,,,
33,,,0.14624032378196716,,,,
34,,,0.25681763887405396,,,,
35,,,0.4634989798069,,,,
36,,,0.1472884863615036,,,,
37,,,0.15017373859882355,,,,
38,,,0.30005013942718506,,,,
39,,,0.13400587439537048,,,,
320,0,,,0.20827679336071014,,,
320,0,,,,0.027439024299383163,0.009146341122686863,1.0012964010238647
321,1,0.20679375529289246,,,,,
322,1,0.7684847116470337,,,,,
323,1,0.2546903192996979,,,,,
324,1,0.3214225769042969,,,,,
325,1,0.363283634185791,,,,,
326,1,0.30272260308265686,,,,,
327,1,0.3995005488395691,,,,,
328,1,0.2977484166622162,,,,,
329,1,0.3458794057369232,,,,,
330,1,0.29652076959609985,,,,,
331,1,0.2925252914428711,,,,,
332,1,0.2790565490722656,,,,,
333,1,0.2842980921268463,,,,,
334,1,0.3971075415611267,,,,,
335,1,0.24606312811374664,,,,,
336,1,0.3555467426776886,,,,,
337,1,0.27798277139663696,,,,,
338,1,0.35587236285209656,,,,,
339,1,0.27573761343955994,,,,,
340,1,0.3224982023239136,,,,,
341,1,0.2324884980916977,,,,,
342,1,0.29972609877586365,,,,,
343,1,0.29818636178970337,,,,,
344,1,0.18114998936653137,,,,,
345,1,0.31440049409866333,,,,,
346,1,0.28218454122543335,,,,,
347,1,0.2789837121963501,,,,,
348,1,0.2282680869102478,,,,,
349,1,0.23901213705539703,,,,,
350,1,0.32546013593673706,,,,,
351,1,0.26713770627975464,,,,,
352,1,0.38485753536224365,,,,,
353,1,0.3362216651439667,,,,,
354,1,0.24289320409297943,,,,,
355,1,0.4952008128166199,,,,,
356,1,0.421834260225296,,,,,
357,1,0.2575557231903076,,,,,
358,1,0.2618732154369354,,,,,
359,1,0.2643885910511017,,,,,
360,1,0.2558737099170685,,,,,
361,1,0.31509044766426086,,,,,
362,1,0.3531308174133301,,,,,
363,1,0.2527158558368683,,,,,
364,1,0.23141303658485413,,,,,
365,1,0.4662686884403229,,,,,
366,1,0.4380849301815033,,,,,
367,1,0.33109819889068604,,,,,
368,1,0.317935585975647,,,,,
369,1,0.27805522084236145,,,,,
370,1,0.4258083701133728,,,,,
371,1,0.2964358329772949,,,,,
372,1,0.28268659114837646,,,,,
373,1,0.26483944058418274,,,,,
374,1,0.327821284532547,,,,,
375,1,0.2515200972557068,,,,,
376,1,0.35344576835632324,,,,,
377,1,0.34795114398002625,,,,,
378,1,0.3176313638687134,,,,,
379,1,0.31014689803123474,,,,,
380,1,0.42552393674850464,,,,,
381,1,0.24036410450935364,,,,,
382,1,0.2752903401851654,,,,,
383,1,0.20345692336559296,,,,,
384,1,0.4457344114780426,,,,,
385,1,0.23964150249958038,,,,,
386,1,0.20079068839550018,,,,,
387,1,0.2665683627128601,,,,,
388,1,0.3443577289581299,,,,,
389,1,0.2061629742383957,,,,,
390,1,0.35733553767204285,,,,,
391,1,0.39711782336235046,,,,,
392,1,0.3186540901660919,,,,,
393,1,0.22289985418319702,,,,,
394,1,0.3149285614490509,,,,,
395,1,0.21710287034511566,,,,,
396,1,0.33639317750930786,,,,,
397,1,0.18138852715492249,,,,,
398,1,0.20991142094135284,,,,,
399,1,0.21212799847126007,,,,,
400,1,0.2632170617580414,,,,,
401,1,0.2077513486146927,,,,,
402,1,0.21669548749923706,,,,,
403,1,0.5359776616096497,,,,,
404,1,0.2642047107219696,,,,,
405,1,0.31978657841682434,,,,,
406,1,0.17574702203273773,,,,,
407,1,0.22223033010959625,,,,,
408,1,0.2857346832752228,,,,,
409,1,0.26073896884918213,,,,,
410,1,0.305338591337204,,,,,
411,1,0.21906521916389465,,,,,
412,1,0.271375834941864,,,,,
413,1,0.3593473434448242,,,,,
414,1,0.21824924647808075,,,,,
415,1,0.271630197763443,,,,,
416,1,0.33175766468048096,,,,,
417,1,0.28963378071784973,,,,,
418,1,0.40267887711524963,,,,,
419,1,0.2738972008228302,,,,,
420,1,0.21289975941181183,,,,,
421,1,0.3253442943096161,,,,,
422,1,0.43844175338745117,,,,,
423,1,0.26058387756347656,,,,,
424,1,0.31862738728523254,,,,,
425,1,0.2382678985595703,,,,,
426,1,0.2517462968826294,,,,,
427,1,0.19497211277484894,,,,,
428,1,0.19832627475261688,,,,,
429,1,0.22046050429344177,,,,,
430,1,0.3322332501411438,,,,,
431,1,0.20332060754299164,,,,,
432,1,0.23338890075683594,,,,,
433,1,0.3153815269470215,,,,,
434,1,0.2152823954820633,,,,,
435,1,0.2702046036720276,,,,,
436,1,0.16315314173698425,,,,,
437,1,0.3002451956272125,,,,,
438,1,0.40099912881851196,,,,,
439,1,0.33353033661842346,,,,,
440,1,0.21344366669654846,,,,,
441,1,0.19214709103107452,,,,,
442,1,0.305778443813324,,,,,
443,1,0.27208033204078674,,,,,
444,1,0.18110188841819763,,,,,
445,1,0.19409145414829254,,,,,
446,1,0.33718985319137573,,,,,
447,1,0.2700667679309845,,,,,
448,1,0.24394935369491577,,,,,
449,1,0.24391545355319977,,,,,
450,1,0.28667721152305603,,,,,
451,1,0.23454712331295013,,,,,
452,1,0.34819161891937256,,,,,
453,1,0.3548552691936493,,,,,
454,1,0.26048994064331055,,,,,
455,1,0.28514641523361206,,,,,
456,1,0.43551549315452576,,,,,
457,1,0.32283446192741394,,,,,
458,1,0.23184804618358612,,,,,
459,1,0.1805422306060791,,,,,
460,1,0.17476209998130798,,,,,
461,1,0.15450692176818848,,,,,
462,1,0.23623979091644287,,,,,
463,1,0.20190931856632233,,,,,
464,1,0.17062781751155853,,,,,
465,1,0.20340950787067413,,,,,
466,1,0.2716188132762909,,,,,
467,1,0.13727378845214844,,,,,
468,1,0.30194953083992004,,,,,
469,1,0.2135157585144043,,,,,
470,1,0.2972615361213684,,,,,
471,1,0.18879155814647675,,,,,
472,1,0.18951758742332458,,,,,
473,1,0.29766228795051575,,,,,
474,1,0.35287562012672424,,,,,
475,1,0.3076733648777008,,,,,
476,1,0.23175671696662903,,,,,
477,1,0.2530684769153595,,,,,
478,1,0.17969895899295807,,,,,
479,1,0.2276349514722824,,,,,
480,1,0.18924535810947418,,,,,
481,1,0.19586330652236938,,,,,
482,1,0.16199877858161926,,,,,
483,1,0.3940597474575043,,,,,
484,1,0.3043194115161896,,,,,
485,1,0.2713737487792969,,,,,
486,1,0.18562455475330353,,,,,
487,1,0.2722364068031311,,,,,
488,1,0.19610582292079926,,,,,
489,1,0.24630224704742432,,,,,
490,1,0.2499343752861023,,,,,
491,1,0.2968254089355469,,,,,
492,1,0.15640804171562195,,,,,
493,1,0.15376581251621246,,,,,
494,1,0.29299554228782654,,,,,
495,1,0.32742583751678467,,,,,
496,1,0.26407358050346375,,,,,
497,1,0.1785113513469696,,,,,
498,1,0.16184182465076447,,,,,
499,1,0.2181219905614853,,,,,
500,1,0.2930794954299927,,,,,
501,1,0.16893066465854645,,,,,
502,1,0.22130568325519562,,,,,
503,1,0.15923702716827393,,,,,
504,1,0.13879968225955963,,,,,
505,1,0.2423611283302307,,,,,
506,1,0.1546686291694641,,,,,
507,1,0.30636459589004517,,,,,
508,1,0.38729673624038696,,,,,
509,1,0.2318885773420334,,,,,
510,1,0.3244021236896515,,,,,
511,1,0.18430215120315552,,,,,
512,1,0.17612324655056,,,,,
513,1,0.15274140238761902,,,,,
514,1,0.1530785709619522,,,,,
515,1,0.14011450111865997,,,,,
516,1,0.18681170046329498,,,,,
517,1,0.09843949228525162,,,,,
518,1,0.3146786689758301,,,,,
519,1,0.14703549444675446,,,,,
520,1,0.17544282972812653,,,,,
521,1,0.33181604743003845,,,,,
522,1,0.24843056499958038,,,,,
523,1,0.2697771191596985,,,,,
524,1,0.16816891729831696,,,,,
525,1,0.23279182612895966,,,,,
526,1,0.2272636443376541,,,,,
527,1,0.30140915513038635,,,,,
528,1,0.24370943009853363,,,,,
529,1,0.195340096950531,,,,,
530,1,0.1981327086687088,,,,,
531,1,0.11621065437793732,,,,,
532,1,0.27176633477211,,,,,
533,1,0.18440960347652435,,,,,
534,1,0.15912826359272003,,,,,
535,1,0.26428407430648804,,,,,
536,1,0.12633681297302246,,,,,
537,1,0.1332087218761444,,,,,
538,1,0.1409308761358261,,,,,
539,1,0.17157825827598572,,,,,
540,1,0.198924720287323,,,,,
541,1,0.21579661965370178,,,,,
542,1,0.2347673773765564,,,,,
543,1,0.23047085106372833,,,,,
544,1,0.23762765526771545,,,,,
545,1,0.1537226140499115,,,,,
546,1,0.21242927014827728,,,,,
547,1,0.18591634929180145,,,,,
548,1,0.12102946639060974,,,,,
549,1,0.19782088696956635,,,,,
550,1,0.15361909568309784,,,,,
551,1,0.21377429366111755,,,,,
552,1,0.1678985059261322,,,,,
553,1,0.1537856012582779,,,,,
554,1,0.12600833177566528,,,,,
555,1,0.07844255119562149,,,,,
556,1,0.18294936418533325,,,,,
557,1,0.16987253725528717,,,,,
558,1,0.34879061579704285,,,,,
559,1,0.15571507811546326,,,,,
560,1,0.13436104357242584,,,,,
561,1,0.2503035068511963,,,,,
562,1,0.15436725318431854,,,,,
563,1,0.23050618171691895,,,,,
564,1,0.15057675540447235,,,,,
565,1,0.1166374534368515,,,,,
566,1,0.26674842834472656,,,,,
567,1,0.08643727004528046,,,,,
568,1,0.13446906208992004,,,,,
569,1,0.2869768738746643,,,,,
570,1,0.20574849843978882,,,,,
571,1,0.13858181238174438,,,,,
572,1,0.11585978418588638,,,,,
573,1,0.1939854770898819,,,,,
574,1,0.11064083129167557,,,,,
575,1,0.21883554756641388,,,,,
576,1,0.3420513868331909,,,,,
577,1,0.17790578305721283,,,,,
578,1,0.2667582631111145,,,,,
579,1,0.1278042048215866,,,,,
580,1,0.3151964247226715,,,,,
581,1,0.27653566002845764,,,,,
582,1,0.14782050251960754,,,,,
583,1,0.16574102640151978,,,,,
584,1,0.22189044952392578,,,,,
585,1,0.2016381472349167,,,,,
586,1,0.0993686243891716,,,,,
587,1,0.13974042236804962,,,,,
588,1,0.24912601709365845,,,,,
589,1,0.318637490272522,,,,,
590,1,0.11606017500162125,,,,,
591,1,0.18116480112075806,,,,,
592,1,0.11594843119382858,,,,,
593,1,0.2931837737560272,,,,,
594,1,0.30020564794540405,,,,,
595,1,0.10182817280292511,,,,,
596,1,0.1507142186164856,,,,,
597,1,0.1046215146780014,,,,,
598,1,0.16499285399913788,,,,,
599,1,0.08078254759311676,,,,,
600,1,0.16251322627067566,,,,,
601,1,0.1496177613735199,,,,,
602,1,0.13803838193416595,,,,,
603,1,0.13421954214572906,,,,,
604,1,0.21033842861652374,,,,,
605,1,0.09574829787015915,,,,,
606,1,0.10540368407964706,,,,,
607,1,0.1080312505364418,,,,,
608,1,0.15559670329093933,,,,,
609,1,0.22416947782039642,,,,,
610,1,0.17521259188652039,,,,,
611,1,0.18939930200576782,,,,,
612,1,0.11920172721147537,,,,,
613,1,0.14088241755962372,,,,,
614,1,0.1135384738445282,,,,,
615,1,0.1268339306116104,,,,,
616,1,0.2083999365568161,,,,,
617,1,0.14023582637310028,,,,,
618,1,0.2509644329547882,,,,,
619,1,0.14690591394901276,,,,,
620,1,0.18877412378787994,,,,,
621,1,0.12424001097679138,,,,,
622,1,0.18487116694450378,,,,,
623,1,0.08671396970748901,,,,,
624,1,0.07869696617126465,,,,,
625,1,0.1300608515739441,,,,,
626,1,0.09595420956611633,,,,,
627,1,0.21766208112239838,,,,,
628,1,0.20512835681438446,,,,,
629,1,0.18121416866779327,,,,,
630,1,0.08698742091655731,,,,,
631,1,0.2332809567451477,,,,,
632,1,0.1714482307434082,,,,,
633,1,0.22996383905410767,,,,,
634,1,0.11846467852592468,,,,,
635,1,0.07599890977144241,,,,,
636,1,0.22581733763217926,,,,,
637,1,0.1730213314294815,,,,,
638,1,0.18033958971500397,,,,,
639,1,0.14903439581394196,,,,,
640,1,0.06144360080361366,,,,,
641,1,0.13253962993621826,,,,,
40,,,0.08405980467796326,,,,
41,,,0.10844191908836365,,,,
42,,,0.032304562628269196,,,,
43,,,0.03672738000750542,,,,
44,,,0.12354494631290436,,,,
45,,,0.11201755702495575,,,,
46,,,0.059903692454099655,,,,
47,,,0.22088253498077393,,,,
48,,,0.026220496743917465,,,,
49,,,0.10265122354030609,,,,
50,,,0.04004562273621559,,,,
51,,,0.1051950752735138,,,,
52,,,0.0698409229516983,,,,
53,,,0.0788818970322609,,,,
54,,,0.10014514625072479,,,,
55,,,0.07453690469264984,,,,
56,,,0.03339921683073044,,,,
57,,,0.09970083087682724,,,,
58,,,0.043790798634290695,,,,
59,,,0.06922026723623276,,,,
60,,,0.055844083428382874,,,,
61,,,0.0874386876821518,,,,
62,,,0.11752071231603622,,,,
63,,,0.05760563537478447,,,,
64,,,0.08067074418067932,,,,
65,,,0.10402606427669525,,,,
66,,,0.05540435016155243,,,,
67,,,0.13567227125167847,,,,
68,,,0.10081552714109421,,,,
69,,,0.0694885179400444,,,,
70,,,0.07448799163103104,,,,
71,,,0.16672666370868683,,,,
72,,,0.08528658002614975,,,,
73,,,0.053845979273319244,,,,
74,,,0.12503641843795776,,,,
75,,,0.22527366876602173,,,,
76,,,0.062213387340307236,,,,
77,,,0.05151921510696411,,,,
78,,,0.14152373373508453,,,,
79,,,0.05076269805431366,,,,
641,1,,,0.08806683868169785,,,
641,1,,,,0.2621951103210449,0.20121951401233673,0.237165167927742
642,2,0.17185857892036438,,,,,
643,2,0.09815685451030731,,,,,
644,2,0.18086516857147217,,,,,
645,2,0.1039823368191719,,,,,
646,2,0.10543441772460938,,,,,
647,2,0.19826437532901764,,,,,
648,2,0.09644655883312225,,,,,
649,2,0.07374472916126251,,,,,
650,2,0.07769221812486649,,,,,
651,2,0.1153426468372345,,,,,
652,2,0.25938236713409424,,,,,
653,2,0.10178378969430923,,,,,
654,2,0.10654686391353607,,,,,
655,2,0.07594955712556839,,,,,
656,2,0.23820719122886658,,,,,
657,2,0.2534688115119934,,,,,
658,2,0.2411474734544754,,,,,
659,2,0.19878588616847992,,,,,
660,2,0.14747905731201172,,,,,
661,2,0.12214197963476181,,,,,
662,2,0.09290190786123276,,,,,
663,2,0.18409186601638794,,,,,
664,2,0.16374509036540985,,,,,
665,2,0.2603900134563446,,,,,
666,2,0.15693514049053192,,,,,
667,2,0.19857876002788544,,,,,
668,2,0.09171779453754425,,,,,
669,2,0.1972450613975525,,,,,
670,2,0.1317894458770752,,,,,
671,2,0.06446696817874908,,,,,
672,2,0.0729794129729271,,,,,
673,2,0.11632935702800751,,,,,
674,2,0.1264542192220688,,,,,
675,2,0.19736863672733307,,,,,
676,2,0.27679863572120667,,,,,
677,2,0.12480958551168442,,,,,
678,2,0.1374819278717041,,,,,
679,2,0.11552007496356964,,,,,
680,2,0.11004828661680222,,,,,
681,2,0.21617987751960754,,,,,
682,2,0.07763098925352097,,,,,
683,2,0.101806640625,,,,,
684,2,0.11885760724544525,,,,,
685,2,0.08676034212112427,,,,,
686,2,0.12647046148777008,,,,,
687,2,0.23594917356967926,,,,,
688,2,0.07033710926771164,,,,,
689,2,0.10528416931629181,,,,,
690,2,0.10671736299991608,,,,,
