,source_text,target_text
687,02b000000006000300000002:02b000000007000304ffe9ffff|02b100000006000200000001:02b10000000400020100|02b20000000b00100000000204fff8ffff:02b200000006001000000002|02b30000000b0010000000020400070000:02b300000006001000000002|02b400000006000300000002:02b40000000700030400070000|02b500000006000200000001:02b50000000400020100|02b600000006000300000002:,02b60000000700030400070000
317,013e0000000b00100000000204ffdeffff:013e00000006001000000002|013f0000000b0010000000020400150000:013f00000006001000000002|014000000006000200000001:01400000000400020100|014100000006000300000002:01410000000700030400150000|014200000006000300000002:01420000000700030400150000|01430000000b00100000000204001a0000:014300000006001000000002|014400000006000200000001:,01440000000400020100
120,007900000006000200000001:00790000000400020100|007a0000000b0010000000020400200000:007a00000006001000000002|007b00000006000300000002:007b0000000700030400200000|007c00000006000200000001:007c0000000400020100|007d00000006000300000002:007d0000000700030400200000|007e0000000b0010000000020400300000:007e00000006001000000002|007f00000006000300000002:,007f0000000700030400300000
259,010400000006000200000001:01040000000400020100|010500000006000300000002:010500000007000304ffd4ffff|01060000000b00100000000204ffd9ffff:010600000006001000000002|010700000006000300000002:010700000007000304ffd9ffff|010800000006000200000001:01080000000400020100|01090000000b0010000000020400170000:010900000006001000000002|010a00000006000200000001:,010a0000000400020100
429,01ae00000006000300000002:01ae00000007000304000a0000|01af00000006000200000001:01af0000000400020100|01b00000000b00100000000204fffdffff:01b000000006001000000002|01b100000006000300000002:01b100000007000304fffdffff|01b200000006000200000001:01b20000000400020100|01b30000000b00100000000204fff7ffff:01b300000006001000000002|01b40000000b00100000000204ffe6ffff:,01b400000006001000000002
657,029200000006000300000002:029200000007000304001b0000|02930000000b00100000000204ffdeffff:029300000006001000000002|029400000006000200000001:02940000000400020100|02950000000b00100000000204ffebffff:029500000006001000000002|029600000006000200000001:02960000000400020100|029700000006000300000002:029700000007000304ffebffff|029800000006000200000001:,02980000000400020100
160,00a10000000b00100000000204000b0000:00a100000006001000000002|00a200000006000300000002:00a200000007000304000b0000|00a30000000b00100000000204fff0ffff:00a300000006001000000002|00a400000006000200000001:00a40000000400020100|00a500000006000300000002:00a500000007000304fff0ffff|00a60000000b00100000000204ffdeffff:00a600000006001000000002|00a700000006000200000001:,00a70000000400020100
394,018b00000006000200000001:018b0000000400020100|018c00000006000300000002:018c00000007000304001a0000|018d00000006000300000002:018d00000007000304001a0000|018e0000000b00100000000204000a0000:018e00000006001000000002|018f00000006000200000001:018f0000000400020100|019000000006000300000002:019000000007000304000a0000|019100000006000200000001:,01910000000400020100
157,009e0000000b0010000000020400230000:009e00000006001000000002|009f00000006000300000002:009f0000000700030400230000|00a000000006000200000001:00a00000000400020100|00a10000000b00100000000204000b0000:00a100000006001000000002|00a200000006000300000002:00a200000007000304000b0000|00a30000000b00100000000204fff0ffff:00a300000006001000000002|00a400000006000200000001:,00a40000000400020100
336,015100000006000200000001:01510000000400020100|015200000006000300000002:01520000000700030400100000|01530000000b00100000000204ffd6ffff:015300000006001000000002|01540000000b0010000000020400140000:015400000006001000000002|015500000006000300000002:01550000000700030400140000|015600000006000200000001:01560000000400020100|01570000000b00100000000204ffe2ffff:,015700000006001000000002
675,02a400000006000300000002:02a400000007000304ffeeffff|02a500000006000200000001:02a50000000400020100|02a60000000b00100000000204ffedffff:02a600000006001000000002|02a700000006000200000001:02a70000000400020100|02a80000000b0010000000020400210000:02a800000006001000000002|02a900000006000300000002:02a90000000700030400210000|02aa00000006000200000001:,02aa0000000400020100
319,014000000006000200000001:01400000000400020100|014100000006000300000002:01410000000700030400150000|014200000006000300000002:01420000000700030400150000|01430000000b00100000000204001a0000:014300000006001000000002|014400000006000200000001:01440000000400020100|014500000006000200000001:01450000000400020100|014600000006000300000002:,014600000007000304001a0000
267,010c00000006000200000001:010c0000000400020100|010d00000006000300000002:010d0000000700030400170000|010e0000000b00100000000204000f0000:010e00000006001000000002|010f00000006000200000001:010f0000000400020100|01100000000b00100000000204ffe0ffff:011000000006001000000002|011100000006000300000002:011100000007000304ffe0ffff|01120000000b00100000000204fffeffff:,011200000006001000000002
497,01f20000000b00100000000204fffeffff:01f200000006001000000002|01f300000006000200000001:01f30000000400020100|01f400000006000300000002:01f400000007000304fffeffff|01f50000000b0010000000020400110000:01f500000006001000000002|01f600000006000300000002:01f60000000700030400110000|01f700000006000200000001:01f70000000400020100|01f80000000b00100000000204000f0000:,01f800000006001000000002
283,011c00000006000300000002:011c0000000700030400310000|011d00000006000200000001:011d0000000400020100|011e00000006000300000002:011e0000000700030400310000|011f00000006000200000001:011f0000000400020100|01200000000b00100000000204fff6ffff:012000000006001000000002|012100000006000200000001:01210000000400020100|012200000006000300000002:,012200000007000304fff6ffff
341,015600000006000200000001:01560000000400020100|01570000000b00100000000204ffe2ffff:015700000006001000000002|015800000006000200000001:01580000000400020100|015900000006000300000002:015900000007000304ffe2ffff|015a00000006000200000001:015a0000000400020100|015b00000006000300000002:015b00000007000304ffe2ffff|015c0000000b0010000000020400290000:,015c00000006001000000002
291,012400000006000300000002:012400000007000304001b0000|012500000006000200000001:01250000000400020100|01260000000b00100000000204ffe0ffff:012600000006001000000002|01270000000b00100000000204002f0000:012700000006001000000002|012800000006000200000001:01280000000400020100|012900000006000300000002:012900000007000304002f0000|012a00000006000300000002:,012a00000007000304002f0000
80,00510000000b0010000000020400210000:005100000006001000000002|00520000000b0010000000020400220000:005200000006001000000002|005300000006000300000002:00530000000700030400220000|005400000006000200000001:00540000000400020100|005500000006000300000002:00550000000700030400220000|00560000000b00100000000204ffeaffff:005600000006001000000002|005700000006000200000001:,00570000000400020100
388,01850000000b00100000000204000e0000:018500000006001000000002|018600000006000200000001:01860000000400020100|018700000006000200000001:01870000000400020100|018800000006000300000002:018800000007000304000e0000|01890000000b0010000000020400210000:018900000006001000000002|018a0000000b00100000000204001a0000:018a00000006001000000002|018b00000006000200000001:,018b0000000400020100
570,023b0000000b00100000000204ffeaffff:023b00000006001000000002|023c00000006000300000002:023c00000007000304ffeaffff|023d00000006000200000001:023d0000000400020100|023e0000000b00100000000204fff0ffff:023e00000006001000000002|023f00000006000300000002:023f00000007000304fff0ffff|024000000006000200000001:02400000000400020100|02410000000b0010000000020400320000:,024100000006001000000002
184,00b90000000b00100000000204ffd7ffff:00b900000006001000000002|00ba00000006000300000002:00ba00000007000304ffd7ffff|00bb0000000b0010000000020400190000:00bb00000006001000000002|00bc00000006000200000001:00bc0000000400020100|00bd00000006000300000002:00bd0000000700030400190000|00be00000006000300000002:00be0000000700030400190000|00bf00000006000200000001:,00bf0000000400020100
380,017d0000000b00100000000204002f0000:017d00000006001000000002|017e00000006000200000001:017e0000000400020100|017f00000006000300000002:017f00000007000304002f0000|01800000000b00100000000204ffd7ffff:018000000006001000000002|018100000006000300000002:018100000007000304ffd7ffff|018200000006000200000001:01820000000400020100|01830000000b0010000000020400100000:,018300000006001000000002
156,009d00000006000200000001:009d0000000400020100|009e0000000b0010000000020400230000:009e00000006001000000002|009f00000006000300000002:009f0000000700030400230000|00a000000006000200000001:00a00000000400020100|00a10000000b00100000000204000b0000:00a100000006001000000002|00a200000006000300000002:00a200000007000304000b0000|00a30000000b00100000000204fff0ffff:,00a300000006001000000002
479,01e000000006000300000002:01e000000007000304ffeaffff|01e10000000b00100000000204ffdeffff:01e100000006001000000002|01e200000006000300000002:01e200000007000304ffdeffff|01e300000006000200000001:01e30000000400020100|01e40000000b00100000000204fff4ffff:01e400000006001000000002|01e500000006000200000001:01e50000000400020100|01e600000006000300000002:,01e600000007000304fff4ffff
510,01ff00000006000200000001:01ff0000000400020100|020000000006000300000002:020000000007000304ffdbffff|02010000000b0010000000020400030000:020100000006001000000002|02020000000b0010000000020400200000:020200000006001000000002|020300000006000300000002:02030000000700030400200000|020400000006000200000001:02040000000400020100|02050000000b00100000000204ffe0ffff:,020500000006001000000002
537,021a00000006000300000002:021a00000007000304ffe4ffff|021b0000000b00100000000204ffd3ffff:021b00000006001000000002|021c00000006000200000001:021c0000000400020100|021d0000000b00100000000204ffe4ffff:021d00000006001000000002|021e00000006000300000002:021e00000007000304ffe4ffff|021f00000006000200000001:021f0000000400020100|022000000006000300000002:,022000000007000304ffe4ffff
327,014800000006000300000002:01480000000700030400250000|01490000000b00100000000204ffd5ffff:014900000006001000000002|014a00000006000200000001:014a0000000400020100|014b00000006000200000001:014b0000000400020100|014c0000000b00100000000204fff8ffff:014c00000006001000000002|014d00000006000300000002:014d00000007000304fff8ffff|014e00000006000300000002:,014e00000007000304fff8ffff
627,027400000006000300000002:027400000007000304fff0ffff|027500000006000200000001:02750000000400020100|02760000000b0010000000020400110000:027600000006001000000002|027700000006000200000001:02770000000400020100|027800000006000300000002:02780000000700030400110000|02790000000b00100000000204002b0000:027900000006001000000002|027a00000006000200000001:,027a0000000400020100
123,007c00000006000200000001:007c0000000400020100|007d00000006000300000002:007d0000000700030400200000|007e0000000b0010000000020400300000:007e00000006001000000002|007f00000006000300000002:007f0000000700030400300000|008000000006000200000001:00800000000400020100|00810000000b00100000000204001f0000:008100000006001000000002|008200000006000200000001:,00820000000400020100
299,012c0000000b00100000000204002b0000:012c00000006001000000002|012d0000000b00100000000204fff1ffff:012d00000006001000000002|012e00000006000200000001:012e0000000400020100|012f00000006000300000002:012f00000007000304fff1ffff|013000000006000200000001:01300000000400020100|01310000000b0010000000020400070000:013100000006001000000002|013200000006000300000002:,01320000000700030400070000
198,00c700000006000200000001:00c70000000400020100|00c800000006000300000002:00c800000007000304ffddffff|00c90000000b00100000000204ffe0ffff:00c900000006001000000002|00ca00000006000300000002:00ca00000007000304ffe0ffff|00cb0000000b0010000000020400050000:00cb00000006001000000002|00cc00000006000200000001:00cc0000000400020100|00cd00000006000300000002:,00cd0000000700030400050000
381,017e00000006000200000001:017e0000000400020100|017f00000006000300000002:017f00000007000304002f0000|01800000000b00100000000204ffd7ffff:018000000006001000000002|018100000006000300000002:018100000007000304ffd7ffff|018200000006000200000001:01820000000400020100|01830000000b0010000000020400100000:018300000006001000000002|018400000006000300000002:,01840000000700030400100000
114,007300000006000300000002:007300000007000304001d0000|007400000006000200000001:00740000000400020100|00750000000b00100000000204fff1ffff:007500000006001000000002|00760000000b0010000000020400070000:007600000006001000000002|007700000006000300000002:00770000000700030400070000|007800000006000200000001:00780000000400020100|007900000006000200000001:,00790000000400020100
364,016d00000006000300000002:016d00000007000304000c0000|016e0000000b0010000000020400190000:016e00000006001000000002|016f0000000b00100000000204fffbffff:016f00000006001000000002|017000000006000300000002:017000000007000304fffbffff|017100000006000200000001:01710000000400020100|017200000006000200000001:01720000000400020100|01730000000b00100000000204ffceffff:,017300000006001000000002
530,02130000000b00100000000204ffd5ffff:021300000006001000000002|02140000000b0010000000020400010000:021400000006001000000002|021500000006000300000002:02150000000700030400010000|021600000006000200000001:02160000000400020100|02170000000b00100000000204ffe4ffff:021700000006001000000002|021800000006000200000001:02180000000400020100|021900000006000300000002:,021900000007000304ffe4ffff
444,01bd00000006000300000002:01bd0000000700030400000000|01be0000000b00100000000204ffd5ffff:01be00000006001000000002|01bf00000006000200000001:01bf0000000400020100|01c000000006000200000001:01c00000000400020100|01c10000000b00100000000204002e0000:01c100000006001000000002|01c200000006000300000002:01c200000007000304002e0000|01c30000000b00100000000204ffd4ffff:,01c300000006001000000002
464,01d10000000b0010000000020400310000:01d100000006001000000002|01d200000006000300000002:01d20000000700030400310000|01d30000000b00100000000204ffd2ffff:01d300000006001000000002|01d400000006000200000001:01d40000000400020100|01d500000006000200000001:01d50000000400020100|01d60000000b0010000000020400250000:01d600000006001000000002|01d700000006000300000002:,01d70000000700030400250000
197,00c60000000b00100000000204ffddffff:00c600000006001000000002|00c700000006000200000001:00c70000000400020100|00c800000006000300000002:00c800000007000304ffddffff|00c90000000b00100000000204ffe0ffff:00c900000006001000000002|00ca00000006000300000002:00ca00000007000304ffe0ffff|00cb0000000b0010000000020400050000:00cb00000006001000000002|00cc00000006000200000001:,00cc0000000400020100
391,018800000006000300000002:018800000007000304000e0000|01890000000b0010000000020400210000:018900000006001000000002|018a0000000b00100000000204001a0000:018a00000006001000000002|018b00000006000200000001:018b0000000400020100|018c00000006000300000002:018c00000007000304001a0000|018d00000006000300000002:018d00000007000304001a0000|018e0000000b00100000000204000a0000:,018e00000006001000000002
216,00d900000006000300000002:00d90000000700030400280000|00da00000006000200000001:00da0000000400020100|00db0000000b0010000000020400260000:00db00000006001000000002|00dc00000006000200000001:00dc0000000400020100|00dd00000006000300000002:00dd0000000700030400260000|00de0000000b0010000000020400230000:00de00000006001000000002|00df00000006000300000002:,00df0000000700030400230000
454,01c700000006000300000002:01c70000000700030400250000|01c800000006000200000001:01c80000000400020100|01c90000000b00100000000204fffaffff:01c900000006001000000002|01ca00000006000200000001:01ca0000000400020100|01cb00000006000300000002:01cb00000007000304fffaffff|01cc0000000b0010000000020400270000:01cc00000006001000000002|01cd00000006000300000002:,01cd0000000700030400270000
551,02280000000b00100000000204ffedffff:022800000006001000000002|022900000006000300000002:022900000007000304ffedffff|022a00000006000200000001:022a0000000400020100|022b0000000b00100000000204ffd8ffff:022b00000006001000000002|022c00000006000200000001:022c0000000400020100|022d00000006000300000002:022d00000007000304ffd8ffff|022e0000000b0010000000020400040000:,022e00000006001000000002
600,025900000006000300000002:025900000007000304001d0000|025a00000006000200000001:025a0000000400020100|025b0000000b0010000000020400210000:025b00000006001000000002|025c00000006000300000002:025c0000000700030400210000|025d0000000b00100000000204ffdcffff:025d00000006001000000002|025e00000006000200000001:025e0000000400020100|025f00000006000300000002:,025f00000007000304ffdcffff
710,02c700000006000200000001:02c70000000400020100|02c800000006000300000002:02c80000000700030400180000|02c900000006000200000001:02c90000000400020100|02ca0000000b00100000000204ffd2ffff:02ca00000006001000000002|02cb00000006000200000001:02cb0000000400020100|02cc0000000b0010000000020400140000:02cc00000006001000000002|02cd00000006000300000002:,02cd0000000700030400140000
543,022000000006000300000002:022000000007000304ffe4ffff|022100000006000200000001:02210000000400020100|02220000000b00100000000204ffd0ffff:022200000006001000000002|02230000000b00100000000204001b0000:022300000006001000000002|022400000006000200000001:02240000000400020100|022500000006000300000002:022500000007000304001b0000|022600000006000200000001:,02260000000400020100
35,00240000000b00100000000204ffd3ffff:002400000006001000000002|00250000000b00100000000204fff2ffff:002500000006001000000002|002600000006000200000001:00260000000400020100|002700000006000300000002:002700000007000304fff2ffff|00280000000b0010000000020400090000:002800000006001000000002|002900000006000200000001:00290000000400020100|002a00000006000300000002:,002a0000000700030400090000
96,006100000006000300000002:00610000000700030400270000|00620000000b0010000000020400070000:006200000006001000000002|006300000006000200000001:00630000000400020100|006400000006000200000001:00640000000400020100|006500000006000300000002:00650000000700030400070000|00660000000b0010000000020400220000:006600000006001000000002|006700000006000200000001:,00670000000400020100
251,00fc0000000b00100000000204002f0000:00fc00000006001000000002|00fd00000006000200000001:00fd0000000400020100|00fe00000006000300000002:00fe00000007000304002f0000|00ff0000000b00100000000204ffd6ffff:00ff00000006001000000002|010000000006000300000002:010000000007000304ffd6ffff|01010000000b0010000000020400150000:010100000006001000000002|010200000006000200000001:,01020000000400020100
568,02390000000b0010000000020400170000:023900000006001000000002|023a00000006000200000001:023a0000000400020100|023b0000000b00100000000204ffeaffff:023b00000006001000000002|023c00000006000300000002:023c00000007000304ffeaffff|023d00000006000200000001:023d0000000400020100|023e0000000b00100000000204fff0ffff:023e00000006001000000002|023f00000006000300000002:,023f00000007000304fff0ffff
346,015b00000006000300000002:015b00000007000304ffe2ffff|015c0000000b0010000000020400290000:015c00000006001000000002|015d00000006000300000002:015d0000000700030400290000|015e0000000b00100000000204fffcffff:015e00000006001000000002|015f00000006000200000001:015f0000000400020100|01600000000b0010000000020400120000:016000000006001000000002|016100000006000200000001:,01610000000400020100
453,01c60000000b0010000000020400250000:01c600000006001000000002|01c700000006000300000002:01c70000000700030400250000|01c800000006000200000001:01c80000000400020100|01c90000000b00100000000204fffaffff:01c900000006001000000002|01ca00000006000200000001:01ca0000000400020100|01cb00000006000300000002:01cb00000007000304fffaffff|01cc0000000b0010000000020400270000:,01cc00000006001000000002
94,005f00000006000200000001:005f0000000400020100|00600000000b0010000000020400270000:006000000006001000000002|006100000006000300000002:00610000000700030400270000|00620000000b0010000000020400070000:006200000006001000000002|006300000006000200000001:00630000000400020100|006400000006000200000001:00640000000400020100|006500000006000300000002:,00650000000700030400070000
301,012e00000006000200000001:012e0000000400020100|012f00000006000300000002:012f00000007000304fff1ffff|013000000006000200000001:01300000000400020100|01310000000b0010000000020400070000:013100000006001000000002|013200000006000300000002:01320000000700030400070000|013300000006000200000001:01330000000400020100|013400000006000300000002:,01340000000700030400070000
638,027f00000006000200000001:027f0000000400020100|028000000006000300000002:028000000007000304ffecffff|028100000006000200000001:02810000000400020100|02820000000b00100000000204ffffffff:028200000006001000000002|028300000006000300000002:028300000007000304ffffffff|02840000000b00100000000204ffceffff:028400000006001000000002|028500000006000200000001:,02850000000400020100
352,016100000006000200000001:01610000000400020100|016200000006000300000002:01620000000700030400120000|01630000000b00100000000204fff9ffff:016300000006001000000002|016400000006000300000002:016400000007000304fff9ffff|016500000006000200000001:01650000000400020100|016600000006000200000001:01660000000400020100|01670000000b00100000000204ffe9ffff:,016700000006001000000002
414,019f00000006000300000002:019f0000000700030400080000|01a00000000b0010000000020400310000:01a000000006001000000002|01a100000006000200000001:01a10000000400020100|01a20000000b00100000000204002f0000:01a200000006001000000002|01a300000006000300000002:01a300000007000304002f0000|01a400000006000200000001:01a40000000400020100|01a50000000b00100000000204ffd5ffff:,01a500000006001000000002
63,004000000006000200000001:00400000000400020100|00410000000b0010000000020400300000:004100000006001000000002|004200000006000300000002:00420000000700030400300000|004300000006000200000001:00430000000400020100|004400000006000300000002:00440000000700030400300000|00450000000b00100000000204fffeffff:004500000006001000000002|004600000006000200000001:,00460000000400020100
306,013300000006000200000001:01330000000400020100|013400000006000300000002:01340000000700030400070000|01350000000b0010000000020400050000:013500000006001000000002|01360000000b0010000000020400080000:013600000006001000000002|013700000006000300000002:01370000000700030400080000|013800000006000200000001:01380000000400020100|01390000000b00100000000204fff0ffff:,013900000006001000000002
645,028600000006000200000001:02860000000400020100|02870000000b0010000000020400280000:028700000006001000000002|028800000006000300000002:02880000000700030400280000|028900000006000300000002:02890000000700030400280000|028a0000000b00100000000204fffdffff:028a00000006001000000002|028b00000006000200000001:028b0000000400020100|028c0000000b00100000000204fffbffff:,028c00000006001000000002
237,00ee0000000b00100000000204fffbffff:00ee00000006001000000002|00ef00000006000200000001:00ef0000000400020100|00f000000006000300000002:00f000000007000304fffbffff|00f100000006000200000001:00f10000000400020100|00f20000000b00100000000204ffdfffff:00f200000006001000000002|00f300000006000300000002:00f300000007000304ffdfffff|00f40000000b0010000000020400260000:,00f400000006001000000002
680,02a900000006000300000002:02a90000000700030400210000|02aa00000006000200000001:02aa0000000400020100|02ab00000006000300000002:02ab0000000700030400210000|02ac0000000b00100000000204000f0000:02ac00000006001000000002|02ad00000006000300000002:02ad00000007000304000f0000|02ae0000000b00100000000204ffe9ffff:02ae00000006001000000002|02af00000006000200000001:,02af0000000400020100
457,01ca00000006000200000001:01ca0000000400020100|01cb00000006000300000002:01cb00000007000304fffaffff|01cc0000000b0010000000020400270000:01cc00000006001000000002|01cd00000006000300000002:01cd0000000700030400270000|01ce00000006000200000001:01ce0000000400020100|01cf00000006000300000002:01cf0000000700030400270000|01d000000006000200000001:,01d00000000400020100
106,006b0000000b0010000000020400210000:006b00000006001000000002|006c00000006000300000002:006c0000000700030400210000|006d00000006000200000001:006d0000000400020100|006e00000006000300000002:006e0000000700030400210000|006f0000000b00100000000204fff0ffff:006f00000006001000000002|007000000006000300000002:007000000007000304fff0ffff|00710000000b00100000000204001d0000:,007100000006001000000002
490,01eb00000006000200000001:01eb0000000400020100|01ec0000000b00100000000204002b0000:01ec00000006001000000002|01ed0000000b0010000000020400200000:01ed00000006001000000002|01ee00000006000200000001:01ee0000000400020100|01ef00000006000300000002:01ef0000000700030400200000|01f000000006000300000002:01f00000000700030400200000|01f100000006000200000001:,01f10000000400020100
625,02720000000b00100000000204fff0ffff:027200000006001000000002|027300000006000200000001:02730000000400020100|027400000006000300000002:027400000007000304fff0ffff|027500000006000200000001:02750000000400020100|02760000000b0010000000020400110000:027600000006001000000002|027700000006000200000001:02770000000400020100|027800000006000300000002:,02780000000700030400110000
517,020600000006000300000002:020600000007000304ffe0ffff|020700000006000200000001:02070000000400020100|02080000000b00100000000204fff7ffff:020800000006001000000002|020900000006000200000001:02090000000400020100|020a00000006000300000002:020a00000007000304fff7ffff|020b00000006000200000001:020b0000000400020100|020c0000000b00100000000204001b0000:,020c00000006001000000002
512,02010000000b0010000000020400030000:020100000006001000000002|02020000000b0010000000020400200000:020200000006001000000002|020300000006000300000002:02030000000700030400200000|020400000006000200000001:02040000000400020100|02050000000b00100000000204ffe0ffff:020500000006001000000002|020600000006000300000002:020600000007000304ffe0ffff|020700000006000200000001:,02070000000400020100
661,029600000006000200000001:02960000000400020100|029700000006000300000002:029700000007000304ffebffff|029800000006000200000001:02980000000400020100|02990000000b00100000000204ffdeffff:029900000006001000000002|029a00000006000300000002:029a00000007000304ffdeffff|029b0000000b00100000000204001f0000:029b00000006001000000002|029c00000006000300000002:,029c00000007000304001f0000
161,00a200000006000300000002:00a200000007000304000b0000|00a30000000b00100000000204fff0ffff:00a300000006001000000002|00a400000006000200000001:00a40000000400020100|00a500000006000300000002:00a500000007000304fff0ffff|00a60000000b00100000000204ffdeffff:00a600000006001000000002|00a700000006000200000001:00a70000000400020100|00a800000006000300000002:,00a800000007000304ffdeffff
270,010f00000006000200000001:010f0000000400020100|01100000000b00100000000204ffe0ffff:011000000006001000000002|011100000006000300000002:011100000007000304ffe0ffff|01120000000b00100000000204fffeffff:011200000006001000000002|011300000006000200000001:01130000000400020100|011400000006000300000002:011400000007000304fffeffff|011500000006000200000001:,01150000000400020100
367,017000000006000300000002:017000000007000304fffbffff|017100000006000200000001:01710000000400020100|017200000006000200000001:01720000000400020100|01730000000b00100000000204ffceffff:017300000006001000000002|017400000006000300000002:017400000007000304ffceffff|017500000006000200000001:01750000000400020100|01760000000b00100000000204ffeeffff:,017600000006001000000002
383,01800000000b00100000000204ffd7ffff:018000000006001000000002|018100000006000300000002:018100000007000304ffd7ffff|018200000006000200000001:01820000000400020100|01830000000b0010000000020400100000:018300000006001000000002|018400000006000300000002:01840000000700030400100000|01850000000b00100000000204000e0000:018500000006001000000002|018600000006000200000001:,01860000000400020100
169,00aa0000000b00100000000204ffceffff:00aa00000006001000000002|00ab00000006000200000001:00ab0000000400020100|00ac00000006000200000001:00ac0000000400020100|00ad00000006000300000002:00ad00000007000304ffceffff|00ae0000000b00100000000204fffcffff:00ae00000006001000000002|00af00000006000200000001:00af0000000400020100|00b00000000b00100000000204ffe1ffff:,00b000000006001000000002
612,026500000006000300000002:026500000007000304fffcffff|02660000000b00100000000204fff9ffff:026600000006001000000002|026700000006000200000001:02670000000400020100|02680000000b00100000000204ffe9ffff:026800000006001000000002|026900000006000300000002:026900000007000304ffe9ffff|026a00000006000200000001:026a0000000400020100|026b0000000b0010000000020400150000:,026b00000006001000000002
148,009500000006000300000002:009500000007000304ffdeffff|009600000006000200000001:00960000000400020100|009700000006000300000002:009700000007000304ffdeffff|009800000006000200000001:00980000000400020100|00990000000b0010000000020400120000:009900000006001000000002|009a00000006000200000001:009a0000000400020100|009b0000000b0010000000020400190000:,009b00000006001000000002
119,007800000006000200000001:00780000000400020100|007900000006000200000001:00790000000400020100|007a0000000b0010000000020400200000:007a00000006001000000002|007b00000006000300000002:007b0000000700030400200000|007c00000006000200000001:007c0000000400020100|007d00000006000300000002:007d0000000700030400200000|007e0000000b0010000000020400300000:,007e00000006001000000002
