,source_text,target_text
3251,0cb400000006000400020001:0cb4000000050004020001|0cb500000006000200000001:0cb500000003008202|0cb600000006000400000001:0cb6000000050004020005|0cb70000000600050000ff00:0cb700000003008502|0cb800000006000300010001:0cb8000000050003020000|0cb900000006000400010001:0cb900000005000402002b|0cba00000006000300000001:0cba000000050003020000|0cbb00000006000300270001:0cbb00000003008302|0cbc0000000a0030eb32f76b31edbdac:,0cbc0000000300b001
312,013900000006000300010001:0139000000050003020000|013a00000006000200040001:013a00000003008202|013b00000006000400020001:013b000000050004020004|013c00000006000300000001:013c000000050003020000|013d0000001a005dcea32000175a655375295c13075b7b8bdf37ad1c6eb14839:013d0000000300dd01|013e00000006000400010001:013e000000050004020000|013f00000006000400030001:013f000000050004020000|014000000006000500000000:014000000003008502|014100000006000400020001:,0141000000050004020007
2698,0a8b00000006000200000001:0a8b00000003008202|0a8c00000006000400000001:0a8c000000050004020008|0a8d00000006000300000001:0a8d000000050003020000|0a8e0000000a005980b9b7b06a5f3c70:0a8e0000000300d901|0a8f00000006000300010001:0a8f000000050003020000|0a9000000006000400000001:0a90000000050004020008|0a9100000006000400010001:0a91000000050004020030|0a9200000006000500000000:0a9200000003008502|0a9300000006000200050001:,0a9300000003008202
1754,06db00000006000300000001:06db000000050003020000|06dc0000000a00e306c151adcc57deef:06dc0000000300e301|06dd000000060002001e0001:06dd00000003008202|06de00000006000200000001:06de00000003008202|06df00000006000400030001:06df000000050004020029|06e000000006000400020001:06e0000000050004020006|06e100000006000400030001:06e1000000050004020029|06e200000006000200030001:06e200000003008202|06e30000000600050000ff00:,06e300000003008502
3482,0d9b00000006000200000001:0d9b00000003008202|0d9c0000000600050000ff00:0d9c00000003008502|0d9d00000006000400000001:0d9d000000050004020009|0d9e000000060006001e001d:0d9e00000003008602|0d9f00000006000400020001:0d9f000000050004020003|0da000000006000400010001:0da0000000050004020053|0da100000006000400030001:0da100000005000402001d|0da20000000a00d517bf1adf478b93b3:0da20000000300d501|0da300000006000300010001:,0da3000000050003020000
2292,08f500000006000500000000:08f500000003008502|08f60000001200923b73d1bb249d91edbcbaf1d478c95a51:08f600000003009201|08f700000006000300000001:08f7000000050003020000|08f800000006000200320001:08f800000003008202|08f900000006000400010001:08f9000000050004020000|08fa00000006000400030001:08fa000000050004020000|08fb00000006000400000001:08fb000000050004020006|08fc00000006000300010001:08fc000000050003020000|08fd00000006000300010001:,08fd000000050003020000
3104,0c2100000006000300010001:0c21000000050003020000|0c2200000006000300000001:0c22000000050003020000|0c2300000006000500000000:0c2300000003008502|0c2400000006000200000001:0c2400000003008202|0c2500000006000400010001:0c25000000050004020000|0c2600000006000400020001:0c26000000050004020006|0c270000000a004f5825661285eaee92:0c270000000300cf01|0c2800000006000400070001:0c2800000003008402|0c2900000006000400010001:,0c29000000050004020000
3128,0c3900000006000300000001:0c39000000050003020000|0c3a00000006000300010001:0c3a000000050003020000|0c3b00000006000400000001:0c3b000000050004020006|0c3c00000006000200000001:0c3c00000003008202|0c3d00000006000400030001:0c3d00000005000402005b|0c3e00000006000200010001:0c3e00000003008202|0c3f00000006000300000001:0c3f000000050003020000|0c4000000006000300010001:0c40000000050003020000|0c4100000006000400010001:,0c41000000050004020032
3338,0d0b00000006000400240001:0d0b00000003008402|0d0c00000006000500000000:0d0c00000003008502|0d0d0000000600060032005e:0d0d00000003008602|0d0e00000006000400000001:0d0e000000050004020007|0d0f0000001a00482071705b0339327e5ad969f20ea42f5ec9b6563a31b53dfc:0d0f0000000300c801|0d1000000006000300000001:0d10000000050003020000|0d1100000006000400030001:0d11000000050004020003|0d1200000006000300010001:0d12000000050003020000|0d1300000006000400020001:,0d13000000050004020003
371,017400000006000200080001:017400000003008202|017500000006000300010001:0175000000050003020000|017600000006000400010001:0176000000050004020000|017700000006000400000001:0177000000050004020008|01780000000a0024655bf98611477ec3:01780000000300a401|017900000006000300000001:0179000000050003020000|017a00000006000400030001:017a000000050004020014|017b0000000600050000ff00:017b00000003008502|017c00000006000200000001:,017c00000003008202
3393,0d4200000006000300000001:0d42000000050003020000|0d4300000006000400010001:0d43000000050004020034|0d4400000006000400020001:0d44000000050004020003|0d4500000006000200000001:0d4500000003008202|0d46000000060002001a0001:0d4600000003008202|0d4700000006000400030001:0d47000000050004020026|0d480000000600050000ff00:0d4800000003008502|0d490000000600050000ff00:0d4900000003008502|0d4a00000006000200000001:,0d4a00000003008202
1336,053900000006000300010001:0539000000050003020000|053a00000006000200000001:053a00000003008202|053b00000006000400010001:053b00000005000402003c|053c00000006000400030001:053c00000005000402002b|053d00000006000400010001:053d00000005000402003c|053e0000000600050000ff00:053e00000003008502|053f00000006000300010001:053f000000050003020000|05400000000a006367bcc6e0c28845ad:05400000000300e301|0541000000060003001a0001:,054100000003008302
1176,04990000000a00856152771667d8fde7:049900000003008501|049a00000006000400030001:049a000000050004020044|049b00000006000400000001:049b00000005000402000e|049c00000006000400020001:049c000000050004020006|049d00000006000300010001:049d000000050003020000|049e0000000600050000ff00:049e00000003008502|049f00000006000400010001:049f00000005000402005b|04a000000006000300000001:04a0000000050003020000|04a100000006000400020001:,04a1000000050004020006
2837,0b1600000006000500000000:0b1600000003008502|0b1700000006000200000001:0b1700000003008202|0b1800000006000400010001:0b1800000005000402004f|0b1900000006000400010001:0b1900000005000402004f|0b1a00000006000400030001:0b1a000000050004020028|0b1b000000060004000a0001:0b1b00000003008402|0b1c00000006000300010001:0b1c000000050003020000|0b1d0000000600050000ff00:0b1d00000003008502|0b1e0000001a0084a93f31057a2470b968cc8967502f67be408c6e0d9104ef57:,0b1e00000003008401
188,00bd00000006000400030001:00bd000000050004020053|00be00000006000300010001:00be000000050003020000|00bf00000006000500000000:00bf00000003008502|00c000000006000300010001:00c0000000050003020000|00c1000000060005001dff00:00c100000003008502|00c200000006000200000001:00c200000003008202|00c300000006000400010001:00c3000000050004020032|00c400000006000400030001:00c4000000050004020053|00c50000000a004492e61ef884f06c99:,00c50000000300c401
2301,08fe00000006000400020001:08fe000000050004020006|08ff000000060005001fff00:08ff00000003008502|090000000006000200000001:090000000003008202|09010000000a003616573c55e74c5633:09010000000300b601|090200000006000500000000:090200000003008502|090300000006000300000001:0903000000050003020000|090400000006000400000001:0904000000050004020006|090500000006000400030001:0905000000050004020032|090600000006000400010001:,0906000000050004020032
1053,041e00000006000400000001:041e000000050004020009|041f0000000600050032ff00:041f00000003008502|042000000006000300000001:0420000000050003020000|042100000006000400030001:0421000000050004020025|042200000006000200000001:042200000003008202|04230000000600050000ff00:042300000003008502|042400000006000400020001:0424000000050004020003|042500000006000400010001:0425000000050004020059|042600000006000300000001:,0426000000050003020000
1826,07230000000600050000ff00:072300000003008502|072400000006000400000001:0724000000050004020012|072500000006000300000001:0725000000050003020000|0726000000120033bc66d3aa9f6b0f76f89b193b24668af0:07260000000300b301|072700000006000400030001:0727000000050004020011|072800000006000300000001:0728000000050003020000|07290000001a00cf8898468f49719db016c2fc65017044db8e073a48b08df033:07290000000300cf01|072a00000006000400000001:072a000000050004020012|072b00000006000300010001:,072b000000050003020000
1920,078100000006000300040001:078100000003008302|078200000006000300000001:0782000000050003020000|078300000006000200000001:078300000003008202|078400000006000300010001:0784000000050003020000|078500000006000400030001:078500000005000402001f|07860000000600050000ff00:078600000003008502|078700000006000400020001:0787000000050004020007|078800000006000400000001:0788000000050004020008|07890000001a00cc928404478a399cb23060d5ea53deaaab9b551e850837cc14:,07890000000300cc01
257,010200000006000500000000:010200000003008502|01030000001a00daaf83d75f0d5d4cef65b9d3c87a96744bf7c9de3b9cb42b2a:01030000000300da01|010400000006000400030001:0104000000050004020022|010500000006000400000001:010500000005000402000b|010600000006000400030001:010600000005000402001b|010700000006000500000000:010700000003008502|010800000006000400010001:010800000005000402003e|01090000001a009285579b54851a60f090324ca6e95ce8a5a55aab0cc2898db2:010900000003009201|010a00000006000400020001:,010a000000050004020004
1482,05cb00000006000300010001:05cb000000050003020000|05cc000000060003000d0001:05cc00000003008302|05cd00000006000400000001:05cd000000050004020003|05ce00000006000400030001:05ce000000050004020012|05cf0000000600050000ff00:05cf00000003008502|05d000000006000200000001:05d000000003008202|05d10000000a00b9fc1275d0d394062a:05d10000000300b901|05d200000006000400010001:05d2000000050004020033|05d300000006000200000001:,05d300000003008202
2387,095400000006000400010001:0954000000050004020044|095500000006000500000000:095500000003008502|095600000006000400020001:0956000000050004020004|095700000006000400000001:095700000005000402000a|095800000006000200030001:095800000003008202|095900000012006eb4099ee0c6b24b12566e9cb4b1641db7:09590000000300ee01|095a00000006000400010001:095a000000050004020044|095b00000006000300000001:095b000000050003020000|095c00000006000500000000:,095c00000003008502
2673,0a7200000006000200000001:0a7200000003008202|0a7300000006000400030001:0a73000000050004020053|0a7400000006000600090000:0a7400000003008602|0a750000000600050000ff00:0a7500000003008502|0a7600000006000400020001:0a76000000050004020002|0a7700000006000300000001:0a77000000050003020000|0a7800000006000400000001:0a78000000050004020008|0a7900000006000400020001:0a79000000050004020002|0a7a00000006000300000001:,0a7a000000050003020000
171,00ac00000006000400030001:00ac000000050004020038|00ad00000006000300000001:00ad000000050003020000|00ae0000001a00a3bbf8c4475e609c2a2c189eaf5368f6ef87019092d910155a:00ae0000000300a301|00af00000006000300010001:00af000000050003020000|00b000000006000400010001:00b0000000050004020032|00b100000006000200000001:00b100000003008202|00b200000006000400020001:00b2000000050004020006|00b3000000060005000c0000:00b300000003008502|00b400000006000400000001:,00b4000000050004020009
955,03bc00000006000400000001:03bc000000050004020006|03bd0000001a0058bce58b544cf4bf2749c1b2825a6d243bd747c1d4bdca38a0:03bd0000000300d801|03be00000006000400010001:03be000000050004020000|03bf0000000600050000ff00:03bf00000003008502|03c000000006000300000001:03c0000000050003020000|03c10000001a009cf76bfe2f41b5dc8a5929e17347f774d66c880e33550f94a1:03c100000003009c01|03c200000006000400000001:03c2000000050004020007|03c30000000600060012004a:03c300000003008602|03c400000006000200000001:,03c400000003008202
3223,0c9800000006000300000001:0c98000000050003020000|0c990000000a00f559618ac7f6292817:0c990000000300f501|0c9a00000006000400020001:0c9a000000050004020003|0c9b00000006000500000000:0c9b00000003008502|0c9c00000006000400030001:0c9c000000050004020013|0c9d00000006000400010001:0c9d000000050004020000|0c9e00000006000200000001:0c9e00000003008202|0c9f00000006000400020001:0c9f000000050004020002|0ca000000006000300010001:,0ca0000000050003020000
1613,064e00000006000200000001:064e00000003008202|064f0000000600050027ff00:064f00000003008502|065000000006000400030001:0650000000050004020032|06510000001a00bcb82e88fed85ecb89e5e361009b346bb1c1c25c2173194fd0:06510000000300bc01|065200000006000400000001:065200000005000402000b|065300000006000300010001:0653000000050003020000|065400000006000300000001:0654000000050003020000|065500000006000400030001:0655000000050004020005|065600000006000200000001:,065600000003008202
1597,063e00000006000400030001:063e000000050004020016|063f00000006000400020001:063f00000005000402000a|064000000006000300010001:0640000000050003020000|064100000006000400030001:0641000000050004020000|064200000006000500000000:064200000003008502|064300000006000300010001:0643000000050003020000|064400000006000400010001:0644000000050004020000|064500000006000300000001:0645000000050003020000|064600000012006928f2c058826f9f46910b710847bc142a:,06460000000300e901
2055,08080000000600050000ff00:080800000003008502|08090000000a005863801b632e7c8e23:08090000000300d801|080a00000006000400000001:080a00000005000402000d|080b00000006000300000001:080b000000050003020000|080c00000006000400030001:080c000000050004020040|080d00000006000400030001:080d000000050004020040|080e00000006000300000001:080e000000050003020000|080f00000006000500080000:080f00000003008502|081000000006000300010001:,0810000000050003020000
865,036200000006000200320001:036200000003008202|036300000006000300000001:0363000000050003020000|036400000006000200000001:036400000003008202|036500000006000400000001:036500000005000402000a|036600000006000300010001:0366000000050003020000|03670000001a0079d19f8fbcb03325462bf96fd2139287333c6b63d30db5c6f6:03670000000300f901|036800000006000600090060:036800000003008602|036900000006000400000001:036900000005000402000a|036a00000006000300010001:,036a000000050003020000
1725,06be00000006000400020001:06be000000050004020006|06bf0000001200a2e70321e007214595d0bb1356090fd23b:06bf0000000300a201|06c000000006000300010001:06c0000000050003020000|06c100000006000400030001:06c1000000050004020041|06c200000006000300000001:06c2000000050003020000|06c300000006000400000001:06c3000000050004020010|06c40000001a006a68493c17140b2526ddeac893bca80fdb193aff065da55338:06c40000000300ea01|06c500000006000400030001:06c5000000050004020041|06c600000006000200000001:,06c600000003008202
1603,064400000006000400010001:0644000000050004020000|064500000006000300000001:0645000000050003020000|064600000012006928f2c058826f9f46910b710847bc142a:06460000000300e901|064700000006000200000001:064700000003008202|064800000006000400000001:064800000005000402000a|064900000006000300020001:064900000003008302|064a00000006000400020001:064a000000050004020009|064b00000006000400010001:064b000000050004020032|064c0000000600050000ff00:,064c00000003008502
100,00650000000600050000ff00:006500000003008502|006600000006000200000001:006600000003008202|006700000006000300010001:0067000000050003020000|00680000000a00ae4c7b5b91d3fb2663:00680000000300ae01|006900000006000400020001:0069000000050004020002|006a00000006000400030001:006a000000050004020019|006b00000006000400000001:006b000000050004020005|006c00000006000300000001:006c000000050003020000|006d0000000600060012004d:,006d00000003008602
2062,080f00000006000500080000:080f00000003008502|081000000006000300010001:0810000000050003020000|081100000006000500000000:081100000003008502|081200000006000400020001:0812000000050004020004|081300000006000400000001:081300000005000402000d|081400000006000400010001:0814000000050004020040|081500000006000200000001:081500000003008202|08160000001a00c8a927c5a36b32d353ef0cfb848a635a857f6058cf0801148b:08160000000300c801|081700000006000500000000:,081700000003008502
2124,084d00000006000300000001:084d000000050003020000|084e00000006000300010001:084e000000050003020000|084f00000006000400030001:084f000000050004020000|085000000006000400000001:0850000000050004020008|085100000006000400010001:0851000000050004020000|085200000006000400240001:085200000003008402|08530000000a0079393e8cd39ce2757b:08530000000300f901|085400000006000300010001:0854000000050003020000|085500000006000300000001:,0855000000050003020000
911,039000000006000400000001:0390000000050004020004|0391000000060003001b0001:039100000003008302|03920000001200e8835c97478f7b0df386aed61a8845548d:03920000000300e801|039300000006000400030001:0393000000050004020058|03940000000600050000ff00:039400000003008502|039500000006000400010001:0395000000050004020032|039600000006000300010001:0396000000050003020000|039700000006000200000001:039700000003008202|039800000006000300000001:,0398000000050003020000
2963,0b9400000006000200090001:0b9400000003008202|0b9500000006000300010001:0b95000000050003020000|0b9600000006000400030001:0b9600000005000402001e|0b970000000a002a9c83bbfa905e88c6:0b970000000300aa01|0b9800000006000400020001:0b98000000050004020006|0b9900000006000400000001:0b99000000050004020005|0b9a00000006000400010001:0b9a000000050004020000|0b9b00000006000400030001:0b9b000000050004020049|0b9c0000000600050000ff00:,0b9c00000003008502
1248,04e100000006000500000000:04e100000003008502|04e200000006000400030001:04e2000000050004020011|04e30000001a00bb39fc6eba38000efb6271b5a93ea183de1c3d5f8a735d2444:04e30000000300bb01|04e400000006000200000001:04e400000003008202|04e500000006000400010001:04e5000000050004020050|04e600000006000300000001:04e6000000050003020000|04e7000000060002002a0001:04e700000003008202|04e800000006000300010001:04e8000000050003020000|04e900000006000400020001:,04e9000000050004020006
201,00ca00000006000400000001:00ca00000005000402000a|00cb00000006000400020001:00cb000000050004020005|00cc00000006000500000000:00cc00000003008502|00cd00000006000200000001:00cd00000003008202|00ce00000006000400010001:00ce000000050004020000|00cf00000006000400030001:00cf000000050004020018|00d000000006000300000001:00d0000000050003020000|00d10000000a00624aa56527b33a4d79:00d10000000300e201|00d200000006000300010001:,00d2000000050003020000
419,01a400000006000300010001:01a4000000050003020000|01a500000006000200000001:01a500000003008202|01a600000006000400010001:01a600000005000402003d|01a700000006000300000001:01a7000000050003020000|01a80000001200279f3087a3a78662b948578f70847cece6:01a80000000300a701|01a900000006000400020001:01a9000000050004020003|01aa00000006000300010001:01aa000000050003020000|01ab000000060005000fff00:01ab00000003008502|01ac00000006000500000000:,01ac00000003008502
856,035900000006000400000001:035900000005000402000a|035a00000006000300000001:035a000000050003020000|035b00000006000400010001:035b000000050004020051|035c0000000600050000ff00:035c00000003008502|035d00000006000400030001:035d000000050004020051|035e00000006000400010001:035e000000050004020051|035f0000000a00125497b5f1bc41b673:035f00000003009201|036000000006000400020001:0360000000050004020003|036100000006000500000000:,036100000003008502
1633,066200000006000200000001:066200000003008202|066300000006000300000001:0663000000050003020000|066400000006000500000000:066400000003008502|066500000006000200260001:066500000003008202|066600000006000400000001:066600000005000402000c|066700000006000300010001:0667000000050003020000|066800000006000400030001:066800000005000402001c|066900000006000400030001:066900000005000402001c|066a0000000a004abe4adb068afd1fef:,066a0000000300ca01
1350,054700000006000400020001:0547000000050004020006|054800000006000300010001:0548000000050003020000|054900000006000400030001:0549000000050004020029|054a0000000a002c7858aa359f8f9987:054a0000000300ac01|054b00000006000500000000:054b00000003008502|054c00000006000200000001:054c00000003008202|054d00000006000400010001:054d000000050004020041|054e0000000600060030005b:054e00000003008602|054f00000006000300000001:,054f000000050003020000
250,00fb00000006000300010001:00fb000000050003020000|00fc00000006000400000001:00fc00000005000402000b|00fd00000006000300000001:00fd000000050003020000|00fe00000006000400020001:00fe000000050004020004|00ff00000006000300220001:00ff00000003008302|010000000006000200000001:010000000003008202|010100000006000400010001:010100000005000402002c|010200000006000500000000:010200000003008502|01030000001a00daaf83d75f0d5d4cef65b9d3c87a96744bf7c9de3b9cb42b2a:,01030000000300da01
2298,08fb00000006000400000001:08fb000000050004020006|08fc00000006000300010001:08fc000000050003020000|08fd00000006000300010001:08fd000000050003020000|08fe00000006000400020001:08fe000000050004020006|08ff000000060005001fff00:08ff00000003008502|090000000006000200000001:090000000003008202|09010000000a003616573c55e74c5633:09010000000300b601|090200000006000500000000:090200000003008502|090300000006000300000001:,0903000000050003020000
414,019f000000120085b7afd3d79bc8fcacf96a4097cb1ad2c1:019f00000003008501|01a000000006000400000001:01a0000000050004020009|01a100000006000400020001:01a1000000050004020003|01a200000006000400010001:01a200000005000402002d|01a300000006000400030001:01a3000000050004020034|01a400000006000300010001:01a4000000050003020000|01a500000006000200000001:01a500000003008202|01a600000006000400010001:01a600000005000402003d|01a700000006000300000001:,01a7000000050003020000
444,01bd00000006000300010001:01bd000000050003020000|01be00000006000400010001:01be000000050004020050|01bf0000001200cf7bfe9b45a843ab49d9765388992c8f23:01bf0000000300cf01|01c000000006000400320001:01c000000003008402|01c100000006000400030001:01c1000000050004020025|01c200000006000300000001:01c2000000050003020000|01c30000000600060023003f:01c300000003008602|01c400000006000500000000:01c400000003008502|01c50000000a00d57db6299849da1f11:,01c50000000300d501
1279,05000000000600050000ff00:050000000003008502|050100000006000200230001:050100000003008202|050200000006000400030001:0502000000050004020048|050300000006000400020001:0503000000050004020006|050400000006000400000001:0504000000050004020011|050500000006000200000001:050500000003008202|050600000006000400010001:0506000000050004020062|050700000006000300010001:0507000000050003020000|05080000000600050000ff00:,050800000003008502
2578,0a1300000006000400030001:0a1300000005000402003d|0a1400000006000500000000:0a1400000003008502|0a150000000600050000ff00:0a1500000003008502|0a1600000006000400000001:0a16000000050004020004|0a1700000006000400010001:0a1700000005000402000a|0a1800000006000200000001:0a1800000003008202|0a1900000006000400020001:0a19000000050004020001|0a1a00000006000300000001:0a1a000000050003020000|0a1b0000001200a39920a164a1f51b0df2d5ab40d6533b73:,0a1b0000000300a301
656,029100000006000400010001:0291000000050004020000|029200000006000200270001:029200000003008202|029300000006000300010001:0293000000050003020000|02940000000a0021050d0408b6f321c3:02940000000300a101|02950000000600050000ff00:029500000003008502|029600000006000400010001:0296000000050004020010|029700000006000200000001:029700000003008202|02980000000a0097f3ba6a0f48c56e7e:029800000003009701|029900000006000400000001:,029900000005000402000e
2902,0b5700000006000400030001:0b57000000050004020022|0b5800000006000300000001:0b58000000050003020000|0b5900000006000400000001:0b59000000050004020007|0b5a0000001a007de64ff654af97cc281a11a43ba3e004c4161c69379f792ca6:0b5a0000000300fd01|0b5b00000006000300010001:0b5b000000050003020000|0b5c00000006000200000001:0b5c00000003008202|0b5d0000000600050000ff00:0b5d00000003008502|0b5e00000006000400020001:0b5e000000050004020002|0b5f00000006000400020001:,0b5f000000050004020002
476,01dd00000006000300010001:01dd000000050003020000|01de00000006000400000001:01de000000050004020009|01df000000060005000b0000:01df00000003008502|01e000000006000300000001:01e0000000050003020000|01e100000006000400020001:01e1000000050004020008|01e200000006000400010001:01e2000000050004020000|01e300000006000300010001:01e3000000050003020000|01e40000000a001fcee405c3b2d1268e:01e400000003009f01|01e500000006000200000001:,01e500000003008202
2410,096b0000000a00bcc6d500e3bef13f8e:096b0000000300bc01|096c00000006000300000001:096c000000050003020000|096d00000006000400000001:096d00000005000402000b|096e00000006000400030001:096e00000005000402001c|096f00000006000400020001:096f000000050004020004|097000000006000400280001:097000000003008402|09710000000600050000ff00:097100000003008502|097200000006000300010001:0972000000050003020000|097300000006000400010001:,097300000005000402003f
602,025b0000001200c97842a30d10e11a1c3ccab7d099d5c9fb:025b0000000300c901|025c00000006000300000001:025c000000050003020000|025d00000006000400020001:025d000000050004020005|025e00000006000400010001:025e000000050004020029|025f00000006000400030001:025f00000005000402002a|026000000006000300010001:0260000000050003020000|026100000006000200000001:026100000003008202|0262000000060005002cff00:026200000003008502|026300000006000200000001:,026300000003008202
2180,088500000006000300000001:0885000000050003020000|088600000006000400020001:0886000000050004020003|088700000006000200000001:088700000003008202|088800000006000500000000:088800000003008502|088900000006000400000001:088900000005000402000a|088a00000006000300010001:088a000000050003020000|088b00000006000400030001:088b000000050004020049|088c00000006000400010001:088c000000050004020034|088d0000000600050002ff00:,088d00000003008502
2375,094800000006000400030001:0948000000050004020016|094900000006000200000001:094900000003008202|094a00000006000300000001:094a000000050003020000|094b00000006000400000001:094b00000005000402000a|094c000000120086b104217c69db97c0f20486295085dae8:094c00000003008601|094d00000006000300010001:094d000000050003020000|094e00000006000400000001:094e00000005000402000a|094f00000006000300000001:094f000000050003020000|09500000000a00e643a422e4d17bf9fe:,09500000000300e601
1013,03f600000006000400020001:03f6000000050004020003|03f700000006000400030001:03f7000000050004020034|03f800000006000400010001:03f800000005000402002d|03f900000006000300000001:03f9000000050003020000|03fa00000006000200000001:03fa00000003008202|03fb0000000a00275cc5533dbf5bfb2f:03fb0000000300a701|03fc00000006000400000001:03fc000000050004020009|03fd00000006000400010001:03fd00000005000402002d|03fe00000006000400030001:,03fe000000050004020034
897,038200000006000300010001:0382000000050003020000|038300000006000400020001:0383000000050004020003|038400000006000400010001:0384000000050004020002|038500000006000200000001:038500000003008202|03860000001a005d42c1433aff1941e01649f70ef3dcd1512407dbdb7b5108d6:03860000000300dd01|038700000006000400010001:0387000000050004020000|038800000006000400000001:0388000000050004020004|03890000000600050000ff00:038900000003008502|038a00000006000400020001:,038a000000050004020009
2831,0b1000000006000400030001:0b1000000005000402002d|0b1100000006000400000001:0b11000000050004020006|0b1200000012004298f19a61f0dab9cb466b0cc782f93920:0b120000000300c201|0b1300000006000400020001:0b13000000050004020002|0b1400000006000300000001:0b14000000050003020000|0b1500000006000300010001:0b15000000050003020000|0b1600000006000500000000:0b1600000003008502|0b1700000006000200000001:0b1700000003008202|0b1800000006000400010001:,0b1800000005000402004f
79,005000000006000400010001:0050000000050004020032|005100000006000400020001:0051000000050004020003|005200000006000400030001:0052000000050004020000|005300000006000300010001:0053000000050003020000|005400000006000200000001:005400000003008202|00550000000600050000ff00:005500000003008502|00560000001200b24db1aed5bec7225399a3c882b8fae0b0:00560000000300b201|005700000006000400010001:0057000000050004020000|005800000006000300000001:,0058000000050003020000
310,013700000006000200000001:013700000003008202|013800000006000400000001:013800000005000402000c|013900000006000300010001:0139000000050003020000|013a00000006000200040001:013a00000003008202|013b00000006000400020001:013b000000050004020004|013c00000006000300000001:013c000000050003020000|013d0000001a005dcea32000175a655375295c13075b7b8bdf37ad1c6eb14839:013d0000000300dd01|013e00000006000400010001:013e000000050004020000|013f00000006000400030001:,013f000000050004020000
