,source_text,target_text
2365,093e00000006000300020002:093e00000007000304002d001a|093f0000000b00100002000204000c002f:093f00000006001000020002|094000000006000300020002:094000000007000304000c002f|09410000001200fa62ea12b6523f77d66b28849afe84d38f:094100000003007a01|094200000006000300000002:094200000007000304002e0012|094300000006000100000001:09430000000400010100|094400000006000400000004:09440000000b0004080000000000000000|09450000000b0010000200020400210018:094500000006001000020002|09460000000b00100000000204002b0009:,094600000006001000000002
910,038f00000006000300020002:038f000000070003040001000b|03900000000b0010000200020400240030:039000000006001000020002|03910000001a00d255ab54c7c19a676e1f9537f6b031f91dfd09047dd324ad1c:039100000003005201|039200000006000400000004:03920000000b0004080000000000000000|03930000000b0010002800020400290025:039300000003009002|03940000000b001000000002040020002e:039400000006001000000002|03950000000600050000ff00:03950000000600050000ff00|039600000006000100000001:03960000000400010101|039700000006000300020002:,03970000000700030400240030
1598,063f00000006000500000000:063f00000006000500000000|064000000006000300000002:064000000007000304000a001c|06410000001a004b2ba3b06ea2426833aa8291e3ca8431bb4d8dc9f050b3bbbe:06410000000300cb01|0642000000060005002d0000:064200000003008502|06430000000b001000000002040027002f:064300000006001000000002|064400000006000300000002:0644000000070003040027002f|06450000000b0010000200020400310028:064500000006001000020002|064600000006000500000000:064600000006000500000000|0647000000060005001a0000:,064700000003008502
620,026d000000060001002c0001:026d00000003008102|026e00000006000500000000:026e00000006000500000000|026f00000006000300020002:026f00000007000304001b0028|027000000006000100000001:02700000000400010100|027100000006000300000002:02710000000700030400260022|027200000006000400000004:02720000000b0004080000000000000000|0273000000060005002eff00:027300000003008502|02740000000b001000020002040002002c:027400000006001000020002|027500000012004c33adabc918a3810358dbd833b71be06e:,02750000000300cc01
196,00c500000006000500000000:00c500000006000500000000|00c60000000b00100000000204000f0031:00c600000006001000000002|00c7000000060004000c0001:00c700000003008402|00c80000000b00100002000204001f001f:00c800000006001000020002|00c900000006000300020002:00c900000007000304001f001f|00ca00000006000500000000:00ca00000006000500000000|00cb00000006000400000004:00cb0000000b0004080000000000000000|00cc0000000b0010000000020400020015:00cc00000006001000000002|00cd0000001a00959d2ecec8b01d70db3055f8d8360791def5e178a3ec222932:,00cd00000003001501
474,01db00000006000300020002:01db00000007000304000a001b|01dc0000000a00e0b2ba616f6f9f4d83:01dc00000003006001|01dd00000006000300000002:01dd00000007000304002b002b|01de00000006000100000001:01de0000000400010101|01df0000000b0010000000020400270003:01df00000006001000000002|01e000000006000300020002:01e000000007000304000a001b|01e10000000a00946c1d286e0bd1d8ad:01e100000003001401|01e20000000b0010000200020400190021:01e200000006001000020002|01e300000006000400000004:,01e30000000b000408f4f1594a38863fc6
1630,065f0000000b0010002300020400100026:065f00000003009002|06600000001a0086eb2e0538633b2b51781156178c10fa4595649120c5cc92da:066000000003000601|066100000006000300020002:066100000007000304001e0017|066200000006000300000002:066200000007000304000a0010|066300000006000100000001:06630000000400010100|06640000000b001000020002040021001c:066400000006001000020002|066500000006000500000000:066500000006000500000000|066600000006000400000004:06660000000b0004080000000000000000|06670000000b001000020002040001001b:,066700000006001000020002
2017,07e200000006000500000000:07e200000006000500000000|07e30000000b00100000000204000d0012:07e300000006001000000002|07e40000000b0010000200020400060018:07e400000006001000020002|07e500000006000400000004:07e50000000b0004080000000000000000|07e600000006000100160001:07e600000003008102|07e700000006000100000001:07e70000000400010100|07e800000006000300000002:07e800000007000304000d0012|07e90000001a00dc771f792f772c214a803b54095bd9eecde6ea83840a762fae:07e900000003005c01|07ea00000006000400000004:,07ea0000000b0004080000000000000000
1302,05170000000600050000ff00:05170000000600050000ff00|051800000006000100000001:05180000000400010101|05190000000b001000000002040031000e:051900000006001000000002|051a00000006000300000002:051a000000070003040031000e|051b00000006000300020002:051b000000070003040017000b|051c00000006000500000000:051c00000006000500000000|051d00000006000500190000:051d00000003008502|051e00000006000400000004:051e0000000b0004080000000000000000|051f00000006000100000001:,051f0000000400010100
2186,088b0000000600050000ff00:088b0000000600050000ff00|088c0000000b0010000200020400250020:088c00000006001000020002|088d00000006000300100001:088d00000003008302|088e00000006000100000001:088e0000000400010101|088f0000000b0010000000020400060001:088f00000006001000000002|089000000006000300020002:08900000000700030400250020|08910000000600050000ff00:08910000000600050000ff00|089200000006000300000002:08920000000700030400060001|08930000000a005776ee470ba2f128b2:,08930000000300d701
20,001500000012003bb51f371e11fe8f9f82a7b2bb5c305c5a:00150000000300bb01|00160000000b0010000000020400120017:001600000006001000000002|001700000006000400000004:00170000000b0004083958c8b4be763faf|001800000006000300020002:001800000007000304000d0010|00190000000b001000020002040014000d:001900000006001000020002|001a0000000600050026ff00:001a00000003008502|001b00000006000500000000:001b00000006000500000000|001c0000000b00100002000204000a0018:001c00000006001000020002|001d00000006000400000004:,001d0000000b0004080000000000000000
1555,061400000006000400000004:06140000000b0004080000000000000000|061500000006000300000002:061500000007000304000e000b|06160000001a006392e94c8913ec4fc1e65822c8679f59b4cc9d7da3ed52ec97:06160000000300e301|06170000000b0010000000020400110024:061700000006001000000002|06180000000b00100019000204000f002a:061800000003009002|061900000006000100000001:06190000000400010100|061a00000006000500000000:061a00000006000500000000|061b00000006000300000002:061b0000000700030400110024|061c00000006000300020002:,061c00000007000304000b000e
4,000500000006000500000000:000500000006000500000000|000600000012004230f1b6e90c56c6057a7e902447cca955:00060000000300c201|000700000006000400000004:00070000000b0004080000000000000000|0008000000060001002d0001:000800000003008102|00090000000b0010000000020400000023:000900000006001000000002|000a00000006000400000004:000a0000000b0004080000000000000000|000b0000000b0010000000020400210021:000b00000006001000000002|000c000000060003002a0001:000c00000003008302|000d000000120037ac50360928691bf87842f16fc7396999:,000d0000000300b701
1149,047e00000006000300020002:047e0000000700030400200012|047f0000000a00ee1297b9ba3b88f7e5:047f00000003006e01|04800000000b0010000000020400080011:048000000006001000000002|04810000000b00100000000204001b0028:048100000006001000000002|048200000006000300020002:04820000000700030400200012|04830000000b0010000200020400300013:048300000006001000020002|0484000000060001002b0001:048400000003008102|048500000006000300000002:048500000007000304001b0028|048600000006000100000001:,04860000000400010100
1524,05f500000006000100000001:05f50000000400010101|05f600000006000300020002:05f60000000700030400040026|05f70000000b0010000000020400060031:05f700000006001000000002|05f80000000a00ae7fbe22350e82239b:05f800000003002e01|05f90000000b00100002000204000e000e:05f900000006001000020002|05fa00000006000400000004:05fa0000000b000408c2f9aa6464604089|05fb00000006000300020002:05fb00000007000304000e000e|05fc00000006000100000001:05fc0000000400010101|05fd0000000b0010000000020400100017:,05fd00000006001000000002
1914,077b0000001200afaf5e35371592cf9b17feffd5511e2330:077b00000003002f01|077c00000006000400000004:077c0000000b0004080000000000000000|077d0000000b00100002000204000d0027:077d00000006001000020002|077e0000000b00100000000204000e0022:077e00000006001000000002|077f00000006000400000004:077f0000000b0004080000000000000000|078000000006000300000002:078000000007000304000e0022|07810000000b0010000200020400010026:078100000006001000020002|078200000006000300020002:07820000000700030400010026|078300000006000100000001:,07830000000400010100
952,03b90000000b00100000000204001e001b:03b900000006001000000002|03ba0000000600050000ff00:03ba0000000600050000ff00|03bb00000006000300000002:03bb00000007000304001e001b|03bc00000006000100000001:03bc0000000400010101|03bd00000006000300020002:03bd000000070003040003001e|03be000000060003000a0001:03be00000003008302|03bf0000001a00d732f196adcc3eb2899ad345b7260de14b19730aefd8b5de96:03bf00000003005701|03c00000000b0010000000020400170010:03c000000006001000000002|03c10000000600050000ff00:,03c10000000600050000ff00
765,02fe0000000a00be985e59b913d0812f:02fe00000003003e01|02ff00000006000300020002:02ff000000070003040013000c|030000000006000300000002:030000000007000304001a0013|030100000006000100000001:03010000000400010101|03020000000b0010000000020400190023:030200000006001000000002|03030000000b00100002000204000b001b:030300000006001000020002|0304000000060004000d0001:030400000003008402|030500000006000500000000:030500000006000500000000|030600000006000400000004:,03060000000b0004080000000000000000
1447,05a800000006000300000002:05a800000007000304001b0026|05a90000000b00100000000204002e0005:05a900000006001000000002|05aa00000006000500000000:05aa00000006000500000000|05ab0000001200bfb5b5a87ca05560a50c7d344cce0f7a39:05ab00000003003f01|05ac0000000b00100000000204001d0017:05ac00000006001000000002|05ad00000006000300000002:05ad00000007000304001d0017|05ae00000006000100000001:05ae0000000400010100|05af00000006000300020002:05af0000000700030400160017|05b00000000600050006ff00:,05b000000003008502
1890,07630000001a006fe9e9c0c78b4699eb1efd21104e37ccf489be7adc7150786b:07630000000300ef01|076400000006000400000004:07640000000b00040852bd2196758e3fc1|07650000000600050004ff00:076500000003008502|07660000000b001000000002040018001e:076600000006001000000002|07670000000b0010000200020400000019:076700000006001000020002|076800000006000300000002:0768000000070003040018001e|076900000006000500000000:076900000006000500000000|076a00000006000100000001:076a0000000400010100|076b00000006000300020002:,076b0000000700030400000019
2099,083400000006000500000000:083400000006000500000000|08350000000b0010000200020400310029:083500000006001000020002|083600000006000300020002:08360000000700030400310029|083700000006000400210001:083700000003008402|083800000006000100000001:08380000000400010100|083900000006000400000004:08390000000b0004080000000000000000|083a0000000b001000000002040030000e:083a00000006001000000002|083b00000006000300020002:083b0000000700030400310029|083c00000006000100290001:,083c00000003008102
1767,06e80000001a00af7c81f19dee8cfd63688a91a78ed490b021a6ac8d24539ac9:06e800000003002f01|06e900000006000500000000:06e900000006000500000000|06ea00000006000300020002:06ea000000070003040022000b|06eb00000006000400280001:06eb00000003008402|06ec0000000b0010000000020400160017:06ec00000006001000000002|06ed00000006000300000002:06ed0000000700030400160017|06ee0000000b0010000200020400240024:06ee00000006001000020002|06ef00000006000300000002:06ef0000000700030400160017|06f000000006000300020002:,06f00000000700030400240024
1117,045e0000000b0010000000020400240023:045e00000006001000000002|045f00000006000400000004:045f0000000b0004080000000000000000|04600000001a002dc31139b0de80104eba74eee3ff814a429b6d5c3e0a3f9f58:04600000000300ad01|04610000000600050000ff00:04610000000600050000ff00|04620000000b0010000200020400060022:046200000006001000020002|046300000006000100000001:04630000000400010101|046400000006000300110001:046400000003008302|046500000006000300000002:04650000000700030400240023|046600000006000300020002:,04660000000700030400060022
1918,077f00000006000400000004:077f0000000b0004080000000000000000|078000000006000300000002:078000000007000304000e0022|07810000000b0010000200020400010026:078100000006001000020002|078200000006000300020002:07820000000700030400010026|078300000006000100000001:07830000000400010100|07840000000b00100017000204002a0013:078400000003009002|07850000001a00d7e165db0f538e6ec06e84410e523eb107361ca62a5afce7bf:078500000003005701|078600000006000500000000:078600000006000500000000|07870000000b00100000000204000b001c:,078700000006001000000002
1968,07b10000001a0047caef2b55b3509644243ebe4b7c1f37e8e7d7daf6b7954fd9:07b10000000300c701|07b200000006000300020002:07b200000007000304002b000c|07b300000006000300000002:07b30000000700030400060023|07b400000006000100000001:07b40000000400010100|07b500000006000400000004:07b50000000b0004080000000000000000|07b60000000b00100002000204000f001b:07b600000006001000020002|07b700000006000300000002:07b70000000700030400060023|07b800000006000300020002:07b800000007000304000f001b|07b90000000b001000000002040030002c:,07b900000006001000000002
1782,06f7000000060004001a0001:06f700000003008402|06f80000000a00c9471502677e619460:06f800000003004901|06f900000006000300000002:06f900000007000304002d001e|06fa0000000600050000ff00:06fa0000000600050000ff00|06fb00000006000300020002:06fb0000000700030400240024|06fc0000000b00100002000204000b002b:06fc00000006001000020002|06fd00000006000100000001:06fd0000000400010101|06fe00000006000400000004:06fe0000000b000408972590fffb7e3fda|06ff0000000b00100000000204001c002d:,06ff00000006001000000002
1887,076000000006000400000004:07600000000b00040852bd2196758e3fc1|076100000006000300000002:0761000000070003040029002b|0762000000060001001a0001:076200000003008102|07630000001a006fe9e9c0c78b4699eb1efd21104e37ccf489be7adc7150786b:07630000000300ef01|076400000006000400000004:07640000000b00040852bd2196758e3fc1|07650000000600050004ff00:076500000003008502|07660000000b001000000002040018001e:076600000006001000000002|07670000000b0010000200020400000019:076700000006001000020002|076800000006000300000002:,0768000000070003040018001e
527,021000000006000300180001:021000000003008302|02110000000b00100000000204002b000d:021100000006001000000002|021200000006000300000002:021200000007000304002b000d|021300000006000300020002:02130000000700030400290031|021400000006000300020002:02140000000700030400290031|02150000000600050000ff00:02150000000600050000ff00|021600000006000100000001:02160000000400010101|021700000006000400000004:02170000000b0004086114d3c3652b3f99|02180000000b00100002000204000c001a:,021800000006001000020002
1228,04cd0000000b001000000002040022002e:04cd00000006001000000002|04ce00000006000400000004:04ce0000000b0004080000000000000000|04cf0000000600050000ff00:04cf0000000600050000ff00|04d000000006000300020002:04d00000000700030400170012|04d10000000b0010000400020400000007:04d100000003009002|04d20000000b001000000002040025001c:04d200000006001000000002|04d300000006000100000001:04d30000000400010101|04d400000006000300000002:04d4000000070003040025001c|04d500000006000400000004:,04d50000000b000408f4f1594a38863fc6
1491,05d400000006000100000001:05d40000000400010101|05d500000006000300020002:05d50000000700030400110021|05d600000006000300000002:05d6000000070003040029000a|05d70000000b00100002000204001b0013:05d700000006001000020002|05d800000006000500000000:05d800000006000500000000|05d900000006000400000004:05d90000000b0004080000000000000000|05da00000006000300000002:05da000000070003040029000a|05db00000012003bacf33402f794adc96c0b475254a47ace:05db0000000300bb01|05dc0000000b0010001e00020400230002:,05dc00000003009002
1267,04f400000006000400000004:04f40000000b000408020d872b63164089|04f500000006000500000000:04f500000006000500000000|04f600000006000300020002:04f6000000070003040019001a|04f70000000600050000ff00:04f70000000600050000ff00|04f800000006000100000001:04f80000000400010101|04f900000006000400000004:04f90000000b000408020d872b63164089|04fa000000060001000a0001:04fa00000003008102|04fb0000000b00100002000204001c0020:04fb00000006001000020002|04fc0000000b0010000000020400010031:,04fc00000006001000000002
1217,04c20000000b00100000000204000d0007:04c200000006001000000002|04c300000006000300000002:04c300000007000304000d0007|04c400000006000300260001:04c400000003008302|04c500000006000300020002:04c50000000700030400050011|04c600000006000100000001:04c60000000400010100|04c70000000b00100002000204001f0005:04c700000006001000020002|04c800000006000400000004:04c80000000b0004080000000000000000|04c900000006000100000001:04c90000000400010100|04ca00000006000300000002:,04ca00000007000304000d0007
1531,05fc00000006000100000001:05fc0000000400010101|05fd0000000b0010000000020400100017:05fd00000006001000000002|05fe0000000b0010000200020400150010:05fe00000006001000020002|05ff00000006000400100001:05ff00000003008402|060000000006000400000004:06000000000b0004083e43d9e864ac4089|060100000006000300000002:06010000000700030400100017|060200000006000500000000:060200000006000500000000|06030000000a00e4992c4cbe1be28af7:060300000003006401|060400000006000100000001:,06040000000400010100
1841,07320000000b0010000200020400210009:073200000006001000020002|073300000006000400130001:073300000003008402|073400000006000300020002:07340000000700030400210009|07350000000a00ab817139a9c90e451f:073500000003002b01|0736000000060004002a0001:073600000003008402|07370000000b00100002000204002d001d:073700000006001000020002|07380000000b00100000000204001d0013:073800000006001000000002|073900000006000100000001:07390000000400010100|073a00000006000300020002:,073a00000007000304002d001d
700,02bd0000000600050000ff00:02bd0000000600050000ff00|02be00000006000300020002:02be000000070003040026001a|02bf00000006000300020002:02bf000000070003040026001a|02c00000000600050000ff00:02c00000000600050000ff00|02c100000006000300000002:02c100000007000304002f0003|02c20000001200a56c3a7c2c82306943583946c4e69e1884:02c200000003002501|02c300000006000100040001:02c300000003008102|02c40000000b001000000002040016002e:02c400000006001000000002|02c500000006000100000001:,02c50000000400010101
2197,089600000006000400000004:08960000000b000408bc6b937462184089|08970000000b0010000000020400290023:089700000006001000000002|089800000006000300020002:08980000000700030400250020|089900000006000100000001:08990000000400010101|089a000000060004001c0001:089a00000003008402|089b0000000b001000020002040020001d:089b00000006001000020002|089c00000006000500000000:089c00000006000500000000|089d00000012003cd0bea5a59f76d12e006a5090be377dc9:089d0000000300bc01|089e00000006000300020002:,089e000000070003040020001d
758,02f70000000b001000020002040013000c:02f700000006001000020002|02f800000006000300000002:02f80000000700030400060012|02f90000000b00100000000204001a0013:02f900000006001000000002|02fa00000006000300020002:02fa000000070003040013000c|02fb0000000600050000ff00:02fb0000000600050000ff00|02fc00000006000300300001:02fc00000003008302|02fd0000000a002c1da733a588a23c43:02fd0000000300ac01|02fe0000000a00be985e59b913d0812f:02fe00000003003e01|02ff00000006000300020002:,02ff000000070003040013000c
1512,05e900000006000300020002:05e90000000700030400050015|05ea00000006000100000001:05ea0000000400010100|05eb0000001a005efbca61916fae4ba5f41d9c84f3eb21a477298f0789c5b12c:05eb0000000300de01|05ec00000006000300000002:05ec000000070003040012001b|05ed000000060003002d0001:05ed00000003008302|05ee0000000b0010000200020400040026:05ee00000006001000020002|05ef00000006000400000004:05ef0000000b0004080000000000000000|05f00000000b0010000000020400110000:05f000000006001000000002|05f100000006000500000000:,05f100000006000500000000
793,031a00000006000300000002:031a0000000700030400070008|031b0000001a00a591f622cb522a374a38c700a3de0cdeed4c6d34a1bb8f9835:031b00000003002501|031c00000006000100000001:031c0000000400010101|031d0000000b001000020002040009002d:031d00000006001000020002|031e00000006000300020002:031e000000070003040009002d|031f000000060004000c0001:031f00000003008402|032000000006000400000004:03200000000b000408b98d096b64f94089|03210000000b00100000000204000d0017:032100000006001000000002|03220000000a00a7ad8c6f7263701c3e:,032200000003002701
1430,059700000006000300000002:05970000000700030400130022|05980000000b00100000000204001b0026:059800000006001000000002|059900000006000500000000:059900000006000500000000|059a000000060001000e0001:059a00000003008102|059b00000006000100000001:059b0000000400010100|059c0000000b0010000200020400310029:059c00000006001000020002|059d0000001a0047fdc7046a5967e43cd03496becf7147f781a541b869a544af:059d0000000300c701|059e00000006000300020002:059e0000000700030400310029|059f00000006000300000002:,059f00000007000304001b0026
1789,06fe00000006000400000004:06fe0000000b000408972590fffb7e3fda|06ff0000000b00100000000204001c002d:06ff00000006001000000002|07000000000600050000ff00:07000000000600050000ff00|070100000006000100000001:07010000000400010101|07020000000b0010001c000204000f002e:070200000003009002|070300000006000300020002:070300000007000304000b002b|070400000006000400000004:07040000000b000408972590fffb7e3fca|07050000000a007799f17032e8f843d2:07050000000300f701|070600000006000300000002:,070600000007000304001c002d
1353,054a000000060003002d0001:054a00000003008302|054b0000000b001000020002040024001d:054b00000006001000020002|054c0000000600050000ff00:054c0000000600050000ff00|054d00000006000300020002:054d000000070003040024001d|054e0000000b001000000002040026000c:054e00000006001000000002|054f00000006000400000004:054f0000000b0004086114d3c3652b3f99|05500000000b001000020002040014001f:055000000006001000020002|05510000000b0010000000020400180003:055100000006001000000002|055200000006000500000000:,055200000006000500000000
1235,04d400000006000300000002:04d4000000070003040025001c|04d500000006000400000004:04d50000000b000408f4f1594a38863fc6|04d6000000060005000dff00:04d600000003008502|04d700000006000500000000:04d700000006000500000000|04d80000001a006c4a52dd9a480ddb074c8b04c8e922ce6bc6b12b15c640e173:04d80000000300ec01|04d900000006000300020002:04d90000000700030400170012|04da0000000b00100002000204002b0027:04da00000006001000020002|04db00000006000500000000:04db00000006000500000000|04dc0000000a0087f770fed607e779d3:,04dc00000003000701
1039,041000000006000100000001:04100000000400010101|04110000000b0010000000020400090000:041100000006001000000002|0412000000120021dbd279dadfc2e6f6d21283b7f46289df:04120000000300a101|04130000000b00100006000204002b0013:041300000003009002|041400000006000500000000:041400000006000500000000|041500000006000500000000:041500000006000500000000|04160000000b0010000200020400230000:041600000006001000020002|041700000006000100000001:04170000000400010100|041800000006000300020002:,04180000000700030400230000
1941,07960000000b00100002000204001f0026:079600000006001000020002|079700000006000400000004:07970000000b0004080000000000000000|079800000006000500000000:079800000006000500000000|07990000000a003adb338e3153107fb3:07990000000300ba01|079a00000006000400000004:079a0000000b0004080000000000000000|079b00000006000300020002:079b00000007000304001f0026|079c0000000b00100002000204002b0023:079c00000006001000020002|079d0000000600050000ff00:079d0000000600050000ff00|079e00000006000100000001:,079e0000000400010101
303,01300000000600050019ff00:013000000003008502|01310000000b00100002000204001f000f:013100000006001000020002|013200000006000300020002:013200000007000304001f000f|01330000000b001000000002040026001d:013300000006001000000002|01340000000b0010000200020400160014:013400000006001000020002|013500000006000300020002:01350000000700030400160014|013600000006000300000002:0136000000070003040026001d|013700000006000100000001:01370000000400010101|013800000006000400000004:,01380000000b0004086114d3c3652b3fc9
778,030b0000000b0010000000020400150015:030b00000006001000000002|030c00000006000100000001:030c0000000400010100|030d0000000b00100002000204001b0001:030d00000006001000020002|030e00000006000300020002:030e00000007000304001b0001|030f0000001200cb9a2761c0dd9cb143210cc7c295c5b967:030f00000003004b01|031000000012002720986fcd5ffc89250b8a6b828d91b429:03100000000300a701|031100000006000100000001:03110000000400010100|0312000000060005001dff00:031200000003008502|031300000006000300000002:,03130000000700030400150015
1439,05a000000006000400000004:05a00000000b0004080000000000000000|05a100000006000300020002:05a10000000700030400310029|05a20000000a008e151009dd5bb829c6:05a200000003000e01|05a300000006000100000001:05a30000000400010100|05a400000006000100100001:05a400000003008102|05a50000000b0010000200020400160017:05a500000006001000020002|05a600000006000500000000:05a600000006000500000000|05a700000006000400000004:05a70000000b0004080000000000000000|05a800000006000300000002:,05a800000007000304001b0026
1425,059200000006000400000004:05920000000b0004080000000000000000|05930000000600050000ff00:05930000000600050000ff00|05940000000b0010000000020400130022:059400000006001000000002|059500000006000300020002:059500000007000304001e0005|0596000000060001002c0001:059600000003008102|059700000006000300000002:05970000000700030400130022|05980000000b00100000000204001b0026:059800000006001000000002|059900000006000500000000:059900000006000500000000|059a000000060001000e0001:,059a00000003008102
363,016c00000006000400000004:016c0000000b0004083958c8b4be763fbf|016d000000060004001a0001:016d00000003008402|016e0000000a00493536d1e9b894a2b9:016e0000000300c901|016f00000006000300000002:016f000000070003040026000d|017000000006000100000001:01700000000400010101|01710000000b001000020002040030001d:017100000006001000020002|017200000006000500000000:017200000006000500000000|01730000000b001000020002040000000c:017300000006001000020002|017400000006000300000002:,0174000000070003040026000d
1979,07bc00000006000500000000:07bc00000006000500000000|07bd000000060003001b0001:07bd00000003008302|07be0000000b0010000000020400220005:07be00000006001000000002|07bf0000000b0010000200020400080001:07bf00000006001000020002|07c000000006000100000001:07c00000000400010100|07c1000000120051e41a5594b21f0b6e8eebe21985dd8b10:07c10000000300d101|07c20000000600050000ff00:07c20000000600050000ff00|07c300000006000300000002:07c30000000700030400220005|07c400000006000400000004:,07c40000000b000408bee09c0ea2333fd4
1107,045400000006000300000002:04540000000700030400310009|045500000006000300020002:04550000000700030400130021|0456000000060004002f0001:045600000003008402|045700000006000400000004:04570000000b0004082b021687ced93fd7|045800000006000500000000:045800000006000500000000|04590000000b00100002000204002c0008:045900000006001000020002|045a0000000b00100000000204000d002c:045a00000006001000000002|045b00000006000100000001:045b0000000400010100|045c0000001a00621d6cbc3a4273946defb90f8b840d64f5cb668904e57bb29c:,045c0000000300e201
1426,05930000000600050000ff00:05930000000600050000ff00|05940000000b0010000000020400130022:059400000006001000000002|059500000006000300020002:059500000007000304001e0005|0596000000060001002c0001:059600000003008102|059700000006000300000002:05970000000700030400130022|05980000000b00100000000204001b0026:059800000006001000000002|059900000006000500000000:059900000006000500000000|059a000000060001000e0001:059a00000003008102|059b00000006000100000001:,059b0000000400010100
2062,080f0000000b001000020002040010001b:080f00000006001000020002|08100000000600050000ff00:08100000000600050000ff00|0811000000120038cc48f8fa9cedba3de41280dac0aad9ba:08110000000300b801|081200000006000300020002:0812000000070003040010001b|081300000006000400000004:08130000000b000408b98d096b64f94089|081400000006000100000001:08140000000400010101|081500000006000300000002:081500000007000304000e0022|08160000000b0010000000020400230019:081600000006001000000002|08170000000600050000ff00:,08170000000600050000ff00
