,source_text,target_text
597,025600000006000400000002:025600000007000404000142c8|025700000006000300000002:02570000000700030400004000|02580000000b0010000000020400004080:025800000006001000000002|02590000000b00100000000204000040e0:025900000006001000000002|025a00000006000300000002:025a00000007000304000040e0|025b00000006000400000002:025b00000007000404967d4b18|025c00000006000400000002:,025c00000007000404967d4b18
294,012700000006000300000002:01270000000700030400004100|012800000006000400000002:012800000007000404bc234cbe|01290000000b0010000000020400000000:012900000006001000000002|012a0000000b0010000000020400000000:012a00000006001000000002|012b00000006000300000002:012b0000000700030400000000|012c00000006000400000002:012c0000000700040400003f80|012d00000006000400000002:,012d0000000700040400003f80
481,01e20000000b00100000000204000040a0:01e200000006001000000002|01e300000006000300000002:01e300000007000304000040a0|01e400000006000400000002:01e400000007000404500847c3|01e500000006000300000002:01e500000007000304000040a0|01e60000000b0010000000020400004000:01e600000006001000000002|01e70000000b0010000000020400004000:01e700000006001000000002|01e800000006000400000002:,01e800000007000404000142c8
699,02bc0000000b0010000000020400004100:02bc00000006001000000002|02bd00000006000300000002:02bd0000000700030400004100|02be00000006000400000002:02be00000007000404bc234cbe|02bf0000000b00100000000204000040a0:02bf00000006001000000002|02c000000006000400000002:02c000000007000404500847c3|02c100000006000300000002:02c100000007000304000040a0|02c200000006000300000002:,02c200000007000304000040a0
568,02390000000b0010000000020400000000:023900000006001000000002|023a00000006000400000002:023a0000000700040400003f80|023b00000006000300000002:023b0000000700030400000000|023c00000006000400000002:023c0000000700040400003f80|023d0000000b0010000000020400004000:023d00000006001000000002|023e00000006000300000002:023e0000000700030400004000|023f00000006000400000002:,023f00000007000404000142c8
258,01030000000b00100000000204000040e0:010300000006001000000002|010400000006000400000002:010400000007000404967d4b18|010500000006000300000002:010500000007000304000040e0|01060000000b0010000000020400004120:010600000006001000000002|010700000006000300000002:01070000000700030400004120|010800000006000400000002:01080000000700040403055015|01090000000b0010000000020400004120:,010900000006001000000002
544,022100000006000400000002:022100000007000404bc234cbe|022200000006000300000002:02220000000700030400004100|02230000000b0010000000020400003f80:022300000006001000000002|022400000006000300000002:02240000000700030400003f80|022500000006000400000002:02250000000700040400004120|02260000000b00100000000204000040e0:022600000006001000000002|022700000006000300000002:,022700000007000304000040e0
664,02990000000b00100000000204000040c0:029900000006001000000002|029a00000006000300000002:029a00000007000304000040c0|029b00000006000300000002:029b00000007000304000040c0|029c00000006000400000002:029c0000000700040424034974|029d0000000b00100000000204000040e0:029d00000006001000000002|029e00000006000300000002:029e00000007000304000040e0|029f0000000b0010000000020400004110:,029f00000006001000000002
394,018b00000006000400000002:018b000000070004044001461c|018c00000006000300000002:018c0000000700030400004080|018d00000006000300000002:018d0000000700030400004080|018e00000006000400000002:018e000000070004044001461c|018f0000000b0010000000020400003f80:018f00000006001000000002|01900000000b0010000000020400004110:019000000006001000000002|019100000006000300000002:,01910000000700030400004110
299,012c00000006000400000002:012c0000000700040400003f80|012d00000006000400000002:012d0000000700040400003f80|012e0000000b0010000000020400000000:012e00000006001000000002|012f00000006000300000002:012f0000000700030400000000|01300000000b0010000000020400004100:013000000006001000000002|013100000006000300000002:01310000000700030400004100|013200000006000400000002:,013200000007000404bc234cbe
388,018500000006000400000002:018500000007000404967d4b18|01860000000b0010000000020400004000:018600000006001000000002|01870000000b0010000000020400004080:018700000006001000000002|018800000006000400000002:0188000000070004044001461c|018900000006000300000002:01890000000700030400004080|018a0000000b0010000000020400004080:018a00000006001000000002|018b00000006000400000002:,018b000000070004044001461c
616,026900000006000300000002:02690000000700030400004080|026a00000006000400000002:026a000000070004044001461c|026b00000006000300000002:026b0000000700030400004080|026c00000006000400000002:026c000000070004044001461c|026d0000000b0010000000020400004080:026d00000006001000000002|026e0000000b00100000000204000040a0:026e00000006001000000002|026f00000006000400000002:,026f00000007000404500847c3
110,006f00000006000300000002:006f0000000700030400004000|00700000000b0010000000020400004120:007000000006001000000002|007100000006000400000002:00710000000700040403055015|007200000006000300000002:00720000000700030400004120|00730000000b0010000000020400004110:007300000006001000000002|007400000006000400000002:0074000000070004046b344e6e|007500000006000300000002:,00750000000700030400004110
305,013200000006000400000002:013200000007000404bc234cbe|01330000000b0010000000020400004040:013300000006001000000002|013400000006000300000002:01340000000700030400004040|013500000006000400000002:0135000000070004040002447a|013600000006000300000002:01360000000700030400004040|013700000006000400000002:0137000000070004040002447a|01380000000b0010000000020400004000:,013800000006001000000002
493,01ee0000000b00100000000204000040c0:01ee00000006001000000002|01ef00000006000400000002:01ef0000000700040424034974|01f000000006000400000002:01f00000000700040424034974|01f10000000b0010000000020400003f80:01f100000006001000000002|01f200000006000300000002:01f20000000700030400003f80|01f300000006000400000002:01f30000000700040400004120|01f400000006000300000002:,01f40000000700030400003f80
91,005c0000000b0010000000020400000000:005c00000006001000000002|005d00000006000300000002:005d0000000700030400000000|005e0000000b00100000000204000040e0:005e00000006001000000002|005f00000006000300000002:005f00000007000304000040e0|006000000006000400000002:006000000007000404967d4b18|006100000006000300000002:006100000007000304000040e0|00620000000b00100000000204000040a0:,006200000006001000000002
117,007600000006000400000002:0076000000070004046b344e6e|00770000000b0010000000020400004120:007700000006001000000002|007800000006000300000002:00780000000700030400004120|007900000006000300000002:00790000000700030400004120|007a00000006000400000002:007a0000000700040403055015|007b0000000b0010000000020400004100:007b00000006001000000002|007c00000006000400000002:,007c00000007000404bc234cbe
485,01e60000000b0010000000020400004000:01e600000006001000000002|01e70000000b0010000000020400004000:01e700000006001000000002|01e800000006000400000002:01e800000007000404000142c8|01e900000006000300000002:01e90000000700030400004000|01ea00000006000300000002:01ea0000000700030400004000|01eb0000000b0010000000020400004080:01eb00000006001000000002|01ec00000006000400000002:,01ec000000070004044001461c
278,011700000006000400000002:0117000000070004040002447a|011800000006000300000002:01180000000700030400004040|01190000000b0010000000020400000000:011900000006001000000002|011a00000006000400000002:011a0000000700040400003f80|011b00000006000300000002:011b0000000700030400000000|011c0000000b00100000000204000040a0:011c00000006001000000002|011d00000006000400000002:,011d00000007000404500847c3
525,020e0000000b0010000000020400000000:020e00000006001000000002|020f00000006000400000002:020f0000000700040400003f80|021000000006000300000002:02100000000700030400000000|02110000000b00100000000204000040c0:021100000006001000000002|021200000006000400000002:02120000000700040424034974|021300000006000300000002:021300000007000304000040c0|021400000006000300000002:,021400000007000304000040c0
317,013e00000006000300000002:013e0000000700030400004000|013f0000000b0010000000020400003f80:013f00000006001000000002|014000000006000300000002:01400000000700030400003f80|014100000006000400000002:01410000000700040400004120|014200000006000400000002:01420000000700040400004120|014300000006000300000002:01430000000700030400003f80|01440000000b0010000000020400003f80:,014400000006001000000002
383,01800000000b0010000000020400000000:018000000006001000000002|01810000000b00100000000204000040e0:018100000006001000000002|018200000006000400000002:018200000007000404967d4b18|018300000006000300000002:018300000007000304000040e0|018400000006000300000002:018400000007000304000040e0|018500000006000400000002:018500000007000404967d4b18|01860000000b0010000000020400004000:,018600000006001000000002
83,005400000006000400000002:00540000000700040400003f80|005500000006000300000002:00550000000700030400000000|00560000000b0010000000020400004040:005600000006001000000002|005700000006000400000002:0057000000070004040002447a|005800000006000300000002:00580000000700030400004040|005900000006000400000002:0059000000070004040002447a|005a0000000b0010000000020400000000:,005a00000006001000000002
503,01f800000006000300000002:01f80000000700030400004080|01f90000000b00100000000204000040c0:01f900000006001000000002|01fa00000006000300000002:01fa00000007000304000040c0|01fb00000006000400000002:01fb0000000700040424034974|01fc0000000b0010000000020400004000:01fc00000006001000000002|01fd00000006000300000002:01fd0000000700030400004000|01fe00000006000400000002:,01fe00000007000404000142c8
457,01ca00000006000400000002:01ca0000000700040400004120|01cb00000006000300000002:01cb0000000700030400003f80|01cc0000000b0010000000020400004100:01cc00000006001000000002|01cd00000006000400000002:01cd00000007000404bc234cbe|01ce00000006000300000002:01ce0000000700030400004100|01cf00000006000400000002:01cf00000007000404bc234cbe|01d000000006000300000002:,01d00000000700030400004100
509,01fe00000006000400000002:01fe00000007000404000142c8|01ff00000006000400000002:01ff00000007000404000142c8|02000000000b00100000000204000040e0:020000000006001000000002|020100000006000300000002:020100000007000304000040e0|020200000006000400000002:020200000007000404967d4b18|02030000000b00100000000204000040e0:020300000006001000000002|020400000006000300000002:,020400000007000304000040e0
147,00940000000b00100000000204000040e0:009400000006001000000002|009500000006000300000002:009500000007000304000040e0|009600000006000400000002:009600000007000404967d4b18|009700000006000300000002:009700000007000304000040e0|00980000000b0010000000020400004100:009800000006001000000002|009900000006000400000002:009900000007000404bc234cbe|009a00000006000300000002:,009a0000000700030400004100
345,015a0000000b0010000000020400004040:015a00000006001000000002|015b00000006000400000002:015b000000070004040002447a|015c00000006000300000002:015c0000000700030400004040|015d00000006000400000002:015d000000070004040002447a|015e0000000b0010000000020400004080:015e00000006001000000002|015f00000006000300000002:015f0000000700030400004080|016000000006000400000002:,0160000000070004044001461c
567,023800000006000300000002:023800000007000304000040a0|02390000000b0010000000020400000000:023900000006001000000002|023a00000006000400000002:023a0000000700040400003f80|023b00000006000300000002:023b0000000700030400000000|023c00000006000400000002:023c0000000700040400003f80|023d0000000b0010000000020400004000:023d00000006001000000002|023e00000006000300000002:,023e0000000700030400004000
274,01130000000b00100000000204000040a0:011300000006001000000002|011400000006000300000002:011400000007000304000040a0|011500000006000300000002:011500000007000304000040a0|01160000000b0010000000020400004040:011600000006001000000002|011700000006000400000002:0117000000070004040002447a|011800000006000300000002:01180000000700030400004040|01190000000b0010000000020400000000:,011900000006001000000002
229,00e600000006000400000002:00e60000000700040400003f80|00e70000000b0010000000020400003f80:00e700000006001000000002|00e800000006000300000002:00e80000000700030400003f80|00e900000006000400000002:00e90000000700040400004120|00ea0000000b0010000000020400000000:00ea00000006001000000002|00eb0000000b00100000000204000040e0:00eb00000006001000000002|00ec00000006000300000002:,00ec00000007000304000040e0
583,02480000000b00100000000204000040e0:024800000006001000000002|024900000006000400000002:024900000007000404967d4b18|024a00000006000300000002:024a00000007000304000040e0|024b00000006000400000002:024b00000007000404967d4b18|024c0000000b0010000000020400003f80:024c00000006001000000002|024d00000006000300000002:024d0000000700030400003f80|024e0000000b00100000000204000040e0:,024e00000006001000000002
74,004b00000006000400000002:004b000000070004044001461c|004c0000000b0010000000020400004100:004c00000006001000000002|004d00000006000400000002:004d00000007000404bc234cbe|004e00000006000300000002:004e0000000700030400004100|004f00000006000400000002:004f00000007000404bc234cbe|00500000000b0010000000020400004110:005000000006001000000002|005100000006000300000002:,00510000000700030400004110
422,01a70000000b0010000000020400004040:01a700000006001000000002|01a800000006000400000002:01a8000000070004040002447a|01a900000006000300000002:01a90000000700030400004040|01aa0000000b0010000000020400004110:01aa00000006001000000002|01ab00000006000300000002:01ab0000000700030400004110|01ac0000000b00100000000204000040a0:01ac00000006001000000002|01ad00000006000400000002:,01ad00000007000404500847c3
696,02b900000006000300000002:02b900000007000304000040e0|02ba0000000b00100000000204000040c0:02ba00000006001000000002|02bb00000006000400000002:02bb0000000700040424034974|02bc0000000b0010000000020400004100:02bc00000006001000000002|02bd00000006000300000002:02bd0000000700030400004100|02be00000006000400000002:02be00000007000404bc234cbe|02bf0000000b00100000000204000040a0:,02bf00000006001000000002
30,001f00000006000400000002:001f0000000700040424034974|002000000006000300000002:002000000007000304000040c0|00210000000b0010000000020400003f80:002100000006001000000002|00220000000b0010000000020400004110:002200000006001000000002|002300000006000400000002:0023000000070004046b344e6e|002400000006000300000002:00240000000700030400004110|002500000006000400000002:,0025000000070004046b344e6e
154,009b00000006000400000002:009b00000007000404bc234cbe|009c0000000b0010000000020400004000:009c00000006001000000002|009d00000006000400000002:009d00000007000404000142c8|009e00000006000300000002:009e0000000700030400004000|009f0000000b0010000000020400004110:009f00000006001000000002|00a000000006000300000002:00a00000000700030400004110|00a10000000b0010000000020400004000:,00a100000006001000000002
167,00a800000006000300000002:00a80000000700030400004080|00a900000006000300000002:00a90000000700030400004080|00aa0000000b00100000000204000040e0:00aa00000006001000000002|00ab00000006000400000002:00ab00000007000404967d4b18|00ac00000006000300000002:00ac00000007000304000040e0|00ad0000000b0010000000020400003f80:00ad00000006001000000002|00ae00000006000400000002:,00ae0000000700040400004120
601,025a00000006000300000002:025a00000007000304000040e0|025b00000006000400000002:025b00000007000404967d4b18|025c00000006000400000002:025c00000007000404967d4b18|025d0000000b0010000000020400004110:025d00000006001000000002|025e00000006000300000002:025e0000000700030400004110|025f00000006000300000002:025f0000000700030400004110|02600000000b0010000000020400004000:,026000000006001000000002
348,015d00000006000400000002:015d000000070004040002447a|015e0000000b0010000000020400004080:015e00000006001000000002|015f00000006000300000002:015f0000000700030400004080|016000000006000400000002:0160000000070004044001461c|016100000006000300000002:01610000000700030400004080|01620000000b0010000000020400004120:016200000006001000000002|016300000006000300000002:,01630000000700030400004120
349,015e0000000b0010000000020400004080:015e00000006001000000002|015f00000006000300000002:015f0000000700030400004080|016000000006000400000002:0160000000070004044001461c|016100000006000300000002:01610000000700030400004080|01620000000b0010000000020400004120:016200000006001000000002|016300000006000300000002:01630000000700030400004120|01640000000b0010000000020400004040:,016400000006001000000002
169,00aa0000000b00100000000204000040e0:00aa00000006001000000002|00ab00000006000400000002:00ab00000007000404967d4b18|00ac00000006000300000002:00ac00000007000304000040e0|00ad0000000b0010000000020400003f80:00ad00000006001000000002|00ae00000006000400000002:00ae0000000700040400004120|00af00000006000400000002:00af0000000700040400004120|00b00000000b0010000000020400004110:,00b000000006001000000002
379,017c00000006000300000002:017c00000007000304000040c0|017d00000006000400000002:017d0000000700040424034974|017e00000006000400000002:017e0000000700040424034974|017f00000006000300000002:017f00000007000304000040c0|01800000000b0010000000020400000000:018000000006001000000002|01810000000b00100000000204000040e0:018100000006001000000002|018200000006000400000002:,018200000007000404967d4b18
105,006a00000006000300000002:006a0000000700030400004080|006b0000000b00100000000204000040e0:006b00000006001000000002|006c00000006000400000002:006c00000007000404967d4b18|006d0000000b0010000000020400004000:006d00000006001000000002|006e00000006000400000002:006e00000007000404000142c8|006f00000006000300000002:006f0000000700030400004000|00700000000b0010000000020400004120:,007000000006001000000002
365,016e00000006000400000002:016e0000000700040400003f80|016f0000000b00100000000204000040c0:016f00000006001000000002|017000000006000300000002:017000000007000304000040c0|017100000006000400000002:01710000000700040424034974|01720000000b00100000000204000040c0:017200000006001000000002|017300000006000400000002:01730000000700040424034974|017400000006000300000002:,017400000007000304000040c0
175,00b00000000b0010000000020400004110:00b000000006001000000002|00b100000006000300000002:00b10000000700030400004110|00b200000006000400000002:00b2000000070004046b344e6e|00b300000006000300000002:00b30000000700030400004110|00b40000000b0010000000020400003f80:00b400000006001000000002|00b500000006000300000002:00b50000000700030400003f80|00b60000000b0010000000020400004100:,00b600000006001000000002
205,00ce00000006000400000002:00ce00000007000404000142c8|00cf00000006000300000002:00cf0000000700030400004000|00d000000006000400000002:00d000000007000404000142c8|00d10000000b00100000000204000040c0:00d100000006001000000002|00d200000006000300000002:00d200000007000304000040c0|00d30000000b0010000000020400004000:00d300000006001000000002|00d400000006000400000002:,00d400000007000404000142c8
642,02830000000b0010000000020400004080:028300000006001000000002|028400000006000400000002:0284000000070004044001461c|028500000006000300000002:02850000000700030400004080|028600000006000300000002:02860000000700030400004080|028700000006000400000002:0287000000070004044001461c|02880000000b0010000000020400004000:028800000006001000000002|02890000000b0010000000020400004080:,028900000006001000000002
442,01bb00000006000300000002:01bb0000000700030400000000|01bc0000000b0010000000020400004110:01bc00000006001000000002|01bd00000006000300000002:01bd0000000700030400004110|01be0000000b0010000000020400000000:01be00000006001000000002|01bf00000006000400000002:01bf0000000700040400003f80|01c000000006000300000002:01c00000000700030400000000|01c10000000b0010000000020400003f80:,01c100000006001000000002
405,01960000000b0010000000020400004120:019600000006001000000002|019700000006000400000002:01970000000700040403055015|019800000006000300000002:01980000000700030400004120|01990000000b00100000000204000040e0:019900000006001000000002|019a00000006000400000002:019a00000007000404967d4b18|019b00000006000300000002:019b00000007000304000040e0|019c00000006000400000002:,019c00000007000404967d4b18
340,01550000000b00100000000204000040a0:015500000006001000000002|015600000006000300000002:015600000007000304000040a0|01570000000b0010000000020400004040:015700000006001000000002|015800000006000400000002:0158000000070004040002447a|015900000006000300000002:01590000000700030400004040|015a0000000b0010000000020400004040:015a00000006001000000002|015b00000006000400000002:,015b000000070004040002447a
6,000700000006000300000002:00070000000700030400000000|000800000006000400000002:00080000000700040400003f80|00090000000b00100000000204000040a0:000900000006001000000002|000a00000006000400000002:000a00000007000404500847c3|000b00000006000300000002:000b00000007000304000040a0|000c0000000b0010000000020400004120:000c00000006001000000002|000d0000000b0010000000020400004100:,000d00000006001000000002
223,00e000000006000300000002:00e00000000700030400004110|00e100000006000400000002:00e1000000070004046b344e6e|00e20000000b0010000000020400000000:00e200000006001000000002|00e300000006000400000002:00e30000000700040400003f80|00e400000006000300000002:00e40000000700030400000000|00e500000006000300000002:00e50000000700030400000000|00e600000006000400000002:,00e60000000700040400003f80
68,004500000006000400000002:00450000000700040403055015|004600000006000300000002:00460000000700030400004120|004700000006000400000002:00470000000700040403055015|00480000000b0010000000020400003f80:004800000006001000000002|004900000006000300000002:00490000000700030400003f80|004a0000000b0010000000020400004080:004a00000006001000000002|004b00000006000400000002:,004b000000070004044001461c
668,029d0000000b00100000000204000040e0:029d00000006001000000002|029e00000006000300000002:029e00000007000304000040e0|029f0000000b0010000000020400004110:029f00000006001000000002|02a000000006000400000002:02a0000000070004046b344e6e|02a100000006000300000002:02a10000000700030400004110|02a20000000b0010000000020400003f80:02a200000006001000000002|02a300000006000400000002:,02a30000000700040400004120
364,016d0000000b0010000000020400000000:016d00000006001000000002|016e00000006000400000002:016e0000000700040400003f80|016f0000000b00100000000204000040c0:016f00000006001000000002|017000000006000300000002:017000000007000304000040c0|017100000006000400000002:01710000000700040424034974|01720000000b00100000000204000040c0:017200000006001000000002|017300000006000400000002:,01730000000700040424034974
115,007400000006000400000002:0074000000070004046b344e6e|007500000006000300000002:00750000000700030400004110|007600000006000400000002:0076000000070004046b344e6e|00770000000b0010000000020400004120:007700000006001000000002|007800000006000300000002:00780000000700030400004120|007900000006000300000002:00790000000700030400004120|007a00000006000400000002:,007a0000000700040403055015
20,00150000000b00100000000204000040c0:001500000006001000000002|00160000000b0010000000020400004110:001600000006001000000002|001700000006000400000002:0017000000070004046b344e6e|001800000006000300000002:00180000000700030400004110|001900000006000300000002:00190000000700030400004110|001a0000000b0010000000020400004000:001a00000006001000000002|001b00000006000400000002:,001b00000007000404000142c8
512,020100000006000300000002:020100000007000304000040e0|020200000006000400000002:020200000007000404967d4b18|02030000000b00100000000204000040e0:020300000006001000000002|020400000006000300000002:020400000007000304000040e0|02050000000b0010000000020400004110:020500000006001000000002|020600000006000400000002:0206000000070004046b344e6e|020700000006000300000002:,02070000000700030400004110
649,028a00000006000400000002:028a000000070004044001461c|028b00000006000300000002:028b0000000700030400004080|028c00000006000300000002:028c0000000700030400004080|028d00000006000400000002:028d000000070004044001461c|028e0000000b0010000000020400004040:028e00000006001000000002|028f0000000b0010000000020400000000:028f00000006001000000002|029000000006000300000002:,02900000000700030400000000
700,02bd00000006000300000002:02bd0000000700030400004100|02be00000006000400000002:02be00000007000404bc234cbe|02bf0000000b00100000000204000040a0:02bf00000006001000000002|02c000000006000400000002:02c000000007000404500847c3|02c100000006000300000002:02c100000007000304000040a0|02c200000006000300000002:02c200000007000304000040a0|02c30000000b00100000000204000040e0:,02c300000006001000000002
587,024c0000000b0010000000020400003f80:024c00000006001000000002|024d00000006000300000002:024d0000000700030400003f80|024e0000000b00100000000204000040e0:024e00000006001000000002|024f00000006000400000002:024f00000007000404967d4b18|025000000006000300000002:025000000007000304000040e0|02510000000b00100000000204000040a0:025100000006001000000002|025200000006000400000002:,025200000007000404500847c3
358,01670000000b0010000000020400004080:016700000006001000000002|016800000006000300000002:01680000000700030400004080|016900000006000400000002:0169000000070004044001461c|016a0000000b0010000000020400004080:016a00000006001000000002|016b00000006000300000002:016b0000000700030400004080|016c00000006000300000002:016c0000000700030400004080|016d0000000b0010000000020400000000:,016d00000006001000000002
4,000500000006000400000002:00050000000700040400003f80|000600000006000300000002:00060000000700030400000000|000700000006000300000002:00070000000700030400000000|000800000006000400000002:00080000000700040400003f80|00090000000b00100000000204000040a0:000900000006001000000002|000a00000006000400000002:000a00000007000404500847c3|000b00000006000300000002:,000b00000007000304000040a0
368,017100000006000400000002:01710000000700040424034974|01720000000b00100000000204000040c0:017200000006001000000002|017300000006000400000002:01730000000700040424034974|017400000006000300000002:017400000007000304000040c0|017500000006000400000002:01750000000700040424034974|01760000000b0010000000020400004040:017600000006001000000002|017700000006000300000002:,01770000000700030400004040
652,028d00000006000400000002:028d000000070004044001461c|028e0000000b0010000000020400004040:028e00000006001000000002|028f0000000b0010000000020400000000:028f00000006001000000002|029000000006000300000002:02900000000700030400000000|029100000006000400000002:02910000000700040400003f80|02920000000b0010000000020400003f80:029200000006001000000002|029300000006000400000002:,02930000000700040400004120
363,016c00000006000300000002:016c0000000700030400004080|016d0000000b0010000000020400000000:016d00000006001000000002|016e00000006000400000002:016e0000000700040400003f80|016f0000000b00100000000204000040c0:016f00000006001000000002|017000000006000300000002:017000000007000304000040c0|017100000006000400000002:01710000000700040424034974|01720000000b00100000000204000040c0:,017200000006001000000002
647,02880000000b0010000000020400004000:028800000006001000000002|02890000000b0010000000020400004080:028900000006001000000002|028a00000006000400000002:028a000000070004044001461c|028b00000006000300000002:028b0000000700030400004080|028c00000006000300000002:028c0000000700030400004080|028d00000006000400000002:028d000000070004044001461c|028e0000000b0010000000020400004040:,028e00000006001000000002
248,00f900000006000400000002:00f900000007000404500847c3|00fa00000006000400000002:00fa00000007000404500847c3|00fb0000000b0010000000020400004080:00fb00000006001000000002|00fc00000006000300000002:00fc0000000700030400004080|00fd0000000b00100000000204000040a0:00fd00000006001000000002|00fe00000006000400000002:00fe00000007000404500847c3|00ff00000006000300000002:,00ff00000007000304000040a0
5,000600000006000300000002:00060000000700030400000000|000700000006000300000002:00070000000700030400000000|000800000006000400000002:00080000000700040400003f80|00090000000b00100000000204000040a0:000900000006001000000002|000a00000006000400000002:000a00000007000404500847c3|000b00000006000300000002:000b00000007000304000040a0|000c0000000b0010000000020400004120:,000c00000006001000000002
549,02260000000b00100000000204000040e0:022600000006001000000002|022700000006000300000002:022700000007000304000040e0|022800000006000400000002:022800000007000404967d4b18|02290000000b00100000000204000040a0:022900000006001000000002|022a00000006000300000002:022a00000007000304000040a0|022b00000006000400000002:022b00000007000404500847c3|022c0000000b00100000000204000040a0:,022c00000006001000000002
232,00e900000006000400000002:00e90000000700040400004120|00ea0000000b0010000000020400000000:00ea00000006001000000002|00eb0000000b00100000000204000040e0:00eb00000006001000000002|00ec00000006000300000002:00ec00000007000304000040e0|00ed00000006000400000002:00ed00000007000404967d4b18|00ee00000006000400000002:00ee00000007000404967d4b18|00ef0000000b0010000000020400004100:,00ef00000006001000000002
165,00a60000000b0010000000020400004080:00a600000006001000000002|00a700000006000400000002:00a7000000070004044001461c|00a800000006000300000002:00a80000000700030400004080|00a900000006000300000002:00a90000000700030400004080|00aa0000000b00100000000204000040e0:00aa00000006001000000002|00ab00000006000400000002:00ab00000007000404967d4b18|00ac00000006000300000002:,00ac00000007000304000040e0
265,010a00000006000300000002:010a0000000700030400004120|010b00000006000400000002:010b0000000700040403055015|010c00000006000400000002:010c0000000700040403055015|010d0000000b0010000000020400004080:010d00000006001000000002|010e00000006000300000002:010e0000000700030400004080|010f00000006000400000002:010f000000070004044001461c|01100000000b0010000000020400003f80:,011000000006001000000002
70,004700000006000400000002:00470000000700040403055015|00480000000b0010000000020400003f80:004800000006001000000002|004900000006000300000002:00490000000700030400003f80|004a0000000b0010000000020400004080:004a00000006001000000002|004b00000006000400000002:004b000000070004044001461c|004c0000000b0010000000020400004100:004c00000006001000000002|004d00000006000400000002:,004d00000007000404bc234cbe
239,00f000000006000300000002:00f00000000700030400004100|00f10000000b0010000000020400004000:00f100000006001000000002|00f200000006000300000002:00f20000000700030400004000|00f300000006000400000002:00f300000007000404000142c8|00f40000000b0010000000020400004000:00f400000006001000000002|00f500000006000300000002:00f50000000700030400004000|00f600000006000400000002:,00f600000007000404000142c8
283,011c0000000b00100000000204000040a0:011c00000006001000000002|011d00000006000400000002:011d00000007000404500847c3|011e0000000b0010000000020400004000:011e00000006001000000002|011f00000006000400000002:011f00000007000404000142c8|012000000006000300000002:01200000000700030400004000|012100000006000300000002:01210000000700030400004000|012200000006000400000002:,012200000007000404000142c8
