,source_text,target_text
364,016d00000006000400000002:016d00000007000404856441c3|016e00000006000300000002:016e000000070003045e0046d2|016f0000000b001000000002040e004726:016f00000006001000000002|017000000006000400000002:0170000000070004047b2841c4|017100000006000300000002:0171000000070003040e004726|017200000006000300000002:0172000000070003040e004726|017300000006000400000002:,01730000000700040470ec41c5
1079,043800000006000400000002:04380000000700040429b84254|043900000006000400000002:04390000000700040452ae4254|043a0000000b00100000000204e800476e:043a00000006001000000002|043b00000006000300000002:043b00000007000304e800476e|043c00000006000400000002:043c00000007000404cd904254|043d0000000b00100000000204da0046ee:043d00000006001000000002|043e00000006000300000002:,043e00000007000304da0046ee
1193,04aa00000006000400000002:04aa0000000700040467424266|04ab00000006000400000002:04ab0000000700040490384266|04ac0000000b00100000000204d00046ff:04ac00000006001000000002|04ad00000006000300000002:04ad00000007000304d00046ff|04ae00000006000300000002:04ae00000007000304d00046ff|04af0000000b001000000002046400471d:04af00000006001000000002|04b000000006000400000002:,04b0000000070004045d064267
890,037b00000006000300000002:037b00000007000304b20046c8|037c00000006000400000002:037c0000000700040415164236|037d0000000b00100000000204ef00474e:037d00000006001000000002|037e00000006000300000002:037e00000007000304ef00474e|037f00000006000300000002:037f00000007000304ef00474e|03800000000b0010000000020459004726:038000000006001000000002|038100000006000400000002:,038100000007000404e1e44236
974,03cf0000000b00100000000204d0004753:03cf00000006001000000002|03d000000006000400000002:03d00000000700040485cd4243|03d100000006000300000002:03d100000007000304d0004753|03d20000000b0010000000020464004633:03d200000006001000000002|03d300000006000400000002:03d30000000700040400af4244|03d40000000b00100000000204c80045dc:03d400000006001000000002|03d500000006000300000002:,03d500000007000304c80045dc
901,038600000006000300000002:03860000000700030443004729|03870000000b001000000002041f00477a:038700000006001000000002|038800000006000300000002:0388000000070003041f00477a|03890000000b00100000000204680045f1:038900000006001000000002|038a00000006000400000002:038a00000007000404528a4238|038b00000006000300000002:038b00000007000304680045f1|038c00000006000400000002:,038c00000007000404a4764238
584,024900000006000400000002:024900000007000404f6194204|024a00000006000300000002:024a000000070003040c004664|024b0000000b00100000000204c000461f:024b00000006001000000002|024c00000006000400000002:024c0000000700040470fa4205|024d00000006000400000002:024d0000000700040499f04205|024e00000006000300000002:024e00000007000304c000461f|024f0000000b00100000000204a00045b5:,024f00000006001000000002
457,01ca00000006000400000002:01ca00000007000404481f41e1|01cb00000006000300000002:01cb000000070003040c004750|01cc00000006000300000002:01cc000000070003040c004750|01cd0000000b001000000002042a0046f2:01cd00000006001000000002|01ce00000006000400000002:01ce000000070004048fcf41e2|01cf00000006000300000002:01cf000000070003042a0046f2|01d00000000b00100000000204d900470c:,01d000000006001000000002
1948,079d00000006000400000002:079d000000070004049a6142af|079e00000006000300000002:079e00000007000304120046f5|079f0000000b00100000000204ac004678:079f00000006001000000002|07a000000006000400000002:07a000000007000404d7d242af|07a100000006000300000002:07a100000007000304ac004678|07a200000006000400000002:07a20000000700040400c842b0|07a30000000b00100000000204be004769:,07a300000006001000000002
685,02ae00000006000400000002:02ae000000070004041f264215|02af0000000b00100000000204c0004744:02af00000006001000000002|02b000000006000300000002:02b000000007000304c0004744|02b10000000b00100000000204b600477d:02b100000006001000000002|02b200000006000400000002:02b200000007000404c2fe4215|02b300000006000400000002:02b300000007000404ebf44215|02b400000006000300000002:,02b400000007000304b600477d
573,023e00000006000400000002:023e0000000700040433874203|023f00000006000300000002:023f00000007000304900046ba|02400000000b00100000000204aa0046fd:024000000006001000000002|024100000006000400000002:024100000007000404ae694203|024200000006000300000002:024200000007000304aa0046fd|02430000000b00100000000204c0004760:024300000006001000000002|024400000006000400000002:,024400000007000404294b4204
752,02f10000000b001000000002046e0046e7:02f100000006001000000002|02f200000006000400000002:02f200000007000404007c4220|02f300000006000300000002:02f3000000070003046e0046e7|02f40000000b00100000000204bb00470e:02f400000006001000000002|02f500000006000300000002:02f500000007000304bb00470e|02f60000000b001000000002047600474f:02f600000006001000000002|02f700000006000400000002:,02f700000007000404cd4a4220
629,027600000006000300000002:027600000007000304880045d4|02770000000b0010000000020494004747:027700000006001000000002|027800000006000300000002:02780000000700030494004747|027900000006000400000002:027900000007000404a438420c|027a0000000b001000000002040c0046ad:027a00000006001000000002|027b00000006000400000002:027b00000007000404f624420c|027c00000006000300000002:,027c000000070003040c0046ad
1573,062600000006000300000002:06260000000700030434004735|062700000006000400000002:062700000007000404aeaf4291|062800000006000400000002:062800000007000404c32a4291|062900000006000300000002:06290000000700030434004735|062a0000000b001000000002043c004710:062a00000006001000000002|062b00000006000400000002:062b00000007000404009b4292|062c00000006000300000002:,062c000000070003043c004710
1349,05460000000b00100000000204e80045cf:054600000006001000000002|054700000006000300000002:054700000007000304e80045cf|054800000006000400000002:054800000007000404af14427f|05490000000b001000000002049c00463b:054900000006001000000002|054a00000006000300000002:054a000000070003049c00463b|054b00000006000400000002:054b0000000700040414fb4280|054c0000000b001000000002044d004731:,054c00000006001000000002
960,03c100000006000400000002:03c1000000070004041f634241|03c200000006000300000002:03c200000007000304fa00470a|03c30000000b00100000000204660046b6:03c300000006001000000002|03c400000006000400000002:03c4000000070004049a454241|03c500000006000300000002:03c500000007000304660046b6|03c60000000b0010000000020470004744:03c600000006001000000002|03c70000000b001000000002048a0046e4:,03c700000006001000000002
1741,06ce00000006000400000002:06ce000000070004040aec429f|06cf0000000b0010000000020480004684:06cf00000006001000000002|06d000000006000400000002:06d00000000700040433e2429f|06d100000006000300000002:06d10000000700030480004684|06d20000000b00100000000204ea00477e:06d200000006001000000002|06d30000000b00100000000204920046f1:06d300000006001000000002|06d400000006000400000002:,06d40000000700040485ce429f
917,03960000000b00100000000204380045f2:039600000006001000000002|039700000006000400000002:0397000000070004046708423a|03980000000b00100000000204bc004735:039800000006001000000002|039900000006000300000002:039900000007000304bc004735|039a00000006000400000002:039a00000007000404e1ea423a|039b0000000b00100000000204cc0046bd:039b00000006001000000002|039c00000006000300000002:,039c00000007000304cc0046bd
1713,06b200000006000400000002:06b200000007000404cd78429c|06b30000000b00100000000204680046a3:06b300000006001000000002|06b400000006000300000002:06b400000007000304680046a3|06b50000000b0010000000020468004588:06b500000006001000000002|06b600000006000400000002:06b6000000070004041f64429d|06b700000006000300000002:06b70000000700030468004588|06b80000000b00100000000204620046da:,06b800000006001000000002
461,01ce00000006000400000002:01ce000000070004048fcf41e2|01cf00000006000300000002:01cf000000070003042a0046f2|01d00000000b00100000000204d900470c:01d000000006001000000002|01d100000006000400000002:01d100000007000404859341e3|01d200000006000400000002:01d200000007000404d77f41e3|01d300000006000300000002:01d300000007000304d900470c|01d40000000b001000000002049300473d:,01d400000006001000000002
1126,04670000000b0010000000020485004762:046700000006001000000002|046800000006000300000002:04680000000700030485004762|046900000006000400000002:04690000000700040400cd425c|046a00000006000300000002:046a0000000700030485004762|046b0000000b001000000002044d00476c:046b00000006001000000002|046c00000006000400000002:046c000000070004047baf425c|046d00000006000300000002:,046d000000070003044d00476c
534,02170000000b0010000000020416004695:021700000006001000000002|021800000006000400000002:0218000000070004043e0641fa|021900000006000300000002:02190000000700030416004695|021a0000000b00100000000204d400472b:021a00000006001000000002|021b00000006000300000002:021b00000007000304d400472b|021c00000006000400000002:021c0000000700040485b641fb|021d0000000b001000000002047b004758:,021d00000006001000000002
204,00cd00000006000300000002:00cd00000007000304c8004630|00ce00000006000400000002:00ce00000007000404a3d14190|00cf0000000b001000000002042700471d:00cf00000006001000000002|00d000000006000400000002:00d00000000700040447a94191|00d10000000b00100000000204d80046a1:00d100000006001000000002|00d200000006000300000002:00d200000007000304d80046a1|00d300000006000300000002:,00d300000007000304d80046a1
33,002200000006000300000002:0022000000070003041d00473b|002300000006000400000002:002300000007000404d7034133|00240000000b00100000000204b80046b8:002400000006001000000002|002500000006000300000002:002500000007000304b80046b8|002600000006000400000002:002600000007000404c2884135|00270000000b0010000000020400004472:002700000006001000000002|00280000000b00100000000204200046da:,002800000006001000000002
2060,080d0000000b001000000002048300472b:080d00000006001000000002|080e00000006000300000002:080e000000070003048300472b|080f0000000b00100000000204d9004766:080f00000006001000000002|081000000006000400000002:081000000007000404cda242b8|081100000006000400000002:081100000007000404e21d42b8|08120000000b00100000000204e000469c:081200000006001000000002|081300000006000300000002:,081300000007000304e000469c
1641,066a00000006000300000002:066a0000000700030437004745|066b00000006000400000002:066b000000070004041f5b4297|066c0000000b00100000000204480046cc:066c00000006001000000002|066d0000000b00100000000204a3004732:066d00000006001000000002|066e00000006000400000002:066e000000070004045ccc4297|066f00000006000300000002:066f00000007000304a3004732|067000000006000400000002:,06700000000700040485c24297
1718,06b700000006000300000002:06b70000000700030468004588|06b80000000b00100000000204620046da:06b800000006001000000002|06b900000006000400000002:06b9000000070004045cd5429d|06ba00000006000300000002:06ba00000007000304620046da|06bb00000006000300000002:06bb00000007000304620046da|06bc00000006000400000002:06bc000000070004049a46429d|06bd0000000b00100000000204080045d0:,06bd00000006001000000002
1104,045100000006000300000002:045100000007000304b20046d0|045200000006000400000002:04520000000700040452b44258|04530000000b0010000000020448004721:045300000006001000000002|045400000006000400000002:045400000007000404a4a04258|045500000006000300000002:04550000000700030448004721|04560000000b0010000000020422004757:045600000006001000000002|04570000000b00100000000204cb00471e:,045700000006001000000002
491,01ec0000000b001000000002044e004779:01ec00000006001000000002|01ed0000000b001000000002047e004721:01ed00000006001000000002|01ee00000006000300000002:01ee000000070003047e004721|01ef00000006000400000002:01ef000000070004041f3b41ed|01f00000000b0010000000020408004596:01f000000006001000000002|01f100000006000400000002:01f100000007000404c31341ed|01f200000006000300000002:,01f20000000700030408004596
1200,04b100000006000300000002:04b1000000070003046400471d|04b200000006000400000002:04b200000007000404aef24267|04b30000000b00100000000204be004734:04b300000006001000000002|04b400000006000300000002:04b400000007000304be004734|04b500000006000400000002:04b50000000700040429d44268|04b60000000b00100000000204a5004768:04b600000006001000000002|04b700000006000400000002:,04b7000000070004047bc04268
449,01c200000006000400000002:01c200000007000404b8bf41de|01c30000000b00100000000204320046ea:01c300000006001000000002|01c400000006000400000002:01c4000000070004045c9741df|01c500000006000300000002:01c500000007000304320046ea|01c60000000b00100000000204b20046bd:01c600000006001000000002|01c700000006000400000002:01c700000007000404525b41e0|01c800000006000300000002:,01c800000007000304b20046bd
305,013200000006000300000002:013200000007000304260046ee|01330000000b00100000000204180046ee:013300000006001000000002|013400000006000400000002:01340000000700040447d841b1|013500000006000300000002:013500000007000304180046ee|013600000006000400000002:013600000007000404ebb041b1|013700000006000300000002:013700000007000304180046ee|01380000000b001000000002043b004704:,013800000006001000000002
732,02dd0000000b001000000002048400471b:02dd00000006001000000002|02de00000006000300000002:02de000000070003048400471b|02df00000006000400000002:02df00000007000404f63a421c|02e00000000b0010000000020404004632:02e000000006001000000002|02e100000006000300000002:02e10000000700030404004632|02e200000006000400000002:02e200000007000404711c421d|02e300000006000400000002:,02e3000000070004049a12421d
738,02e300000006000400000002:02e3000000070004049a12421d|02e400000006000300000002:02e40000000700030404004632|02e50000000b0010000000020492004691:02e500000006001000000002|02e600000006000400000002:02e60000000700040414f4421e|02e70000000b001000000002049b00477c:02e700000006001000000002|02e800000006000300000002:02e8000000070003049b00477c|02e900000006000300000002:,02e9000000070003049b00477c
1237,04d600000006000400000002:04d600000007000404718a426d|04d70000000b0010000000020434004638:04d700000006001000000002|04d80000000b001000000002042800461f:04d800000006001000000002|04d900000006000300000002:04d9000000070003042800461f|04da00000006000400000002:04da000000070004041562426e|04db0000000b0010000000020440004777:04db00000006001000000002|04dc00000006000400000002:,04dc00000007000404674e426e
458,01cb00000006000300000002:01cb000000070003040c004750|01cc00000006000300000002:01cc000000070003040c004750|01cd0000000b001000000002042a0046f2:01cd00000006001000000002|01ce00000006000400000002:01ce000000070004048fcf41e2|01cf00000006000300000002:01cf000000070003042a0046f2|01d00000000b00100000000204d900470c:01d000000006001000000002|01d100000006000400000002:,01d100000007000404859341e3
1601,064200000006000300000002:064200000007000304000042f4|064300000006000400000002:064300000007000404ec234293|064400000006000300000002:064400000007000304000042f4|06450000000b00100000000204ce0046e7:064500000006001000000002|064600000006000300000002:064600000007000304ce0046e7|064700000006000400000002:0647000000070004043e0f4294|06480000000b001000000002042d00474d:,064800000006001000000002
807,032800000006000300000002:03280000000700030432004718|03290000000b00100000000204a20046da:032900000006001000000002|032a00000006000400000002:032a00000007000404f64c4228|032b0000000b00100000000204c00044b6:032b00000006001000000002|032c00000006000300000002:032c00000007000304c00044b6|032d00000006000400000002:032d00000007000404712e4229|032e00000006000300000002:,032e00000007000304c00044b6
476,01dd00000006000400000002:01dd000000070004045ca341e7|01de0000000b00100000000204e00046b8:01de00000006001000000002|01df00000006000300000002:01df00000007000304e00046b8|01e000000006000400000002:01e000000007000404526741e8|01e100000006000400000002:01e100000007000404a45341e8|01e200000006000300000002:01e200000007000304e00046b8|01e30000000b001000000002040100477e:,01e300000006001000000002
1659,067c00000006000300000002:067c0000000700030418004727|067d0000000b001000000002045000460f:067d00000006001000000002|067e00000006000400000002:067e00000007000404a47c4298|067f00000006000400000002:067f00000007000404b8f74298|06800000000b0010000000020418004595:068000000006001000000002|068100000006000300000002:06810000000700030418004595|06820000000b0010000000020420004649:,068200000006001000000002
241,00f20000000b001000000002043d00470d:00f200000006001000000002|00f300000006000400000002:00f3000000070004047aed419c|00f400000006000300000002:00f4000000070003043d00470d|00f50000000b001000000002040000463c:00f500000006001000000002|00f600000006000400000002:00f60000000700040470b1419d|00f700000006000400000002:00f700000007000404c29d419d|00f800000006000300000002:,00f8000000070003040000463c
1594,063b00000006000300000002:063b0000000700030460004502|063c0000000b00100000000204bc004682:063c00000006001000000002|063d0000000b00100000000204a8004736:063d00000006001000000002|063e00000006000300000002:063e00000007000304a8004736|063f00000006000400000002:063f000000070004049a374293|06400000000b00100000000204000042f4:064000000006001000000002|064100000006000400000002:,064100000007000404c32d4293
850,03530000000b00100000000204b8004611:035300000006001000000002|035400000006000400000002:035400000007000404aea7422f|03550000000b00100000000204f6004721:035500000006001000000002|035600000006000400000002:03560000000700040400934230|035700000006000300000002:035700000007000304f6004721|035800000006000400000002:035800000007000404527f4230|035900000006000300000002:,035900000007000304f6004721
7,000800000006000300000002:000800000007000304e7004737|00090000000b00100000000204fc0046ca:000900000006001000000002|000a00000006000300000002:000a00000007000304fc0046ca|000b00000006000400000002:000b000000070004047adb4124|000c0000000b00100000000204e4004633:000c00000006001000000002|000d0000000b00100000000204020046bc:000d00000006001000000002|000e00000006000300000002:,000e00000007000304020046bc
589,024e00000006000300000002:024e00000007000304c000461f|024f0000000b00100000000204a00045b5:024f00000006001000000002|025000000006000300000002:025000000007000304a00045b5|02510000000b001000000002045a0046ef:025100000006001000000002|025200000006000400000002:02520000000700040466be4206|025300000006000400000002:0253000000070004048fb44206|02540000000b00100000000204500045ec:,025400000006001000000002
983,03d80000000b0010000000020484004673:03d800000006001000000002|03d900000006000400000002:03d900000007000404f6734244|03da00000006000300000002:03da0000000700030484004673|03db0000000b001000000002045300474f:03db00000006001000000002|03dc0000000b00100000000204ac0046f4:03dc00000006001000000002|03dd00000006000300000002:03dd00000007000304ac0046f4|03de00000006000400000002:,03de00000007000404c3414245
1755,06dc00000006000300000002:06dc00000007000304d000450a|06dd00000006000400000002:06dd000000070004043e2142a0|06de0000000b001000000002049d004734:06de00000006001000000002|06df00000006000400000002:06df00000007000404671742a0|06e000000006000300000002:06e0000000070003049d004734|06e10000000b00100000000204480045b6:06e100000006001000000002|06e200000006000300000002:,06e200000007000304480045b6
1398,057700000006000300000002:057700000007000304e200472a|057800000006000400000002:057800000007000404ae9a4283|05790000000b00100000000204b6004721:057900000006001000000002|057a00000006000300000002:057a00000007000304b6004721|057b0000000b001000000002042e004737:057b00000006001000000002|057c00000006000400000002:057c0000000700040400864284|057d0000000b001000000002049400466a:,057d00000006001000000002
1545,060a00000006000300000002:060a000000070003041a004717|060b0000000b00100000000204ba0046f3:060b00000006001000000002|060c00000006000400000002:060c0000000700040485b6428f|060d00000006000400000002:060d000000070004049a31428f|060e0000000b001000000002045a004774:060e00000006001000000002|060f00000006000300000002:060f000000070003045a004774|06100000000b001000000002040c0046ea:,061000000006001000000002
649,028a00000006000300000002:028a0000000700030487004717|028b00000006000400000002:028b000000070004048584420f|028c00000006000300000002:028c0000000700030487004717|028d0000000b00100000000204ac004630:028d00000006001000000002|028e00000006000400000002:028e0000000700040400664210|028f0000000b00100000000204f2004758:028f00000006001000000002|029000000006000300000002:,029000000007000304f2004758
2150,086700000006000400000002:086700000007000404c36f42bf|08680000000b001000000002043c004679:086800000006001000000002|086900000006000300000002:0869000000070003043c004679|086a00000006000400000002:086a0000000700040400e042c0|086b00000006000300000002:086b000000070003043c004679|086c00000006000400000002:086c0000000700040429d642c0|086d0000000b001000000002042700475c:,086d00000006001000000002
1268,04f50000000b001000000002048000462c:04f500000006001000000002|04f60000000b0010000000020446004731:04f600000006001000000002|04f700000006000300000002:04f70000000700030446004731|04f800000006000400000002:04f800000007000404e2354272|04f90000000b00100000000204a00044de:04f900000006001000000002|04fa00000006000400000002:04fa0000000700040434214273|04fb00000006000300000002:,04fb00000007000304a00044de
1749,06d60000000b001000000002047000452e:06d600000006001000000002|06d700000006000400000002:06d700000007000404c33f429f|06d800000006000300000002:06d8000000070003047000452e|06d900000006000300000002:06d9000000070003047000452e|06da0000000b00100000000204d000450a:06da00000006001000000002|06db00000006000400000002:06db00000007000404152b42a0|06dc00000006000300000002:,06dc00000007000304d000450a
339,015400000006000400000002:015400000007000404855841bb|015500000006000300000002:015500000007000304100046c2|01560000000b00100000000204d7004761:015600000006001000000002|015700000006000400000002:0157000000070004047b1c41bc|015800000006000300000002:015800000007000304d7004761|01590000000b001000000002044f004747:015900000006001000000002|015a00000006000300000002:,015a000000070003044f004747
297,012a0000000b00100000000204ba00469c:012a00000006001000000002|012b00000006000400000002:012b00000007000404668c41ae|012c00000006000300000002:012c00000007000304ba00469c|012d00000006000300000002:012d00000007000304ba00469c|012e0000000b00100000000204b0004649:012e00000006001000000002|012f00000006000400000002:012f00000007000404ae3c41af|013000000006000400000002:,013000000007000404002841b0
636,027d0000000b0010000000020455004767:027d00000006001000000002|027e00000006000400000002:027e000000070004047106420d|027f00000006000300000002:027f0000000700030455004767|028000000006000400000002:028000000007000404c2f2420d|02810000000b001000000002045800459c:028100000006001000000002|028200000006000300000002:0282000000070003045800459c|028300000006000400000002:,0283000000070004043dd4420e
1739,06cc0000000b0010000000020454004748:06cc00000006001000000002|06cd00000006000300000002:06cd0000000700030454004748|06ce00000006000400000002:06ce000000070004040aec429f|06cf0000000b0010000000020480004684:06cf00000006001000000002|06d000000006000400000002:06d00000000700040433e2429f|06d100000006000300000002:06d10000000700030480004684|06d20000000b00100000000204ea00477e:,06d200000006001000000002
1138,047300000006000300000002:047300000007000304c8004593|04740000000b00100000000204f4004611:047400000006001000000002|047500000006000400000002:047500000007000404ec55425d|04760000000b00100000000204ad004707:047600000006001000000002|047700000006000300000002:047700000007000304ad004707|047800000006000300000002:047800000007000304ad004707|047900000006000400000002:,047900000007000404902d425e
1229,04ce00000006000300000002:04ce000000070003041e0046e8|04cf00000006000400000002:04cf0000000700040452d0426c|04d00000000b0010000000020490004676:04d000000006001000000002|04d100000006000300000002:04d10000000700030490004676|04d200000006000300000002:04d20000000700030490004676|04d30000000b0010000000020487004712:04d300000006001000000002|04d400000006000400000002:,04d4000000070004041f9e426d
147,00940000000b00100000000204560046bd:009400000006001000000002|009500000006000400000002:009500000007000404ccc1417c|009600000006000300000002:009600000007000304560046bd|009700000006000400000002:009700000007000404146f417e|009800000006000300000002:009800000007000304560046bd|00990000000b00100000000204ec0046b8:009900000006001000000002|009a00000006000400000002:,009a00000007000404fff4417f
1649,067200000006000300000002:067200000007000304c00045ab|06730000000b0010000000020425004720:067300000006001000000002|067400000006000300000002:06740000000700030425004720|067500000006000400000002:067500000007000404ec294297|067600000006000400000002:06760000000700040400a44298|067700000006000300000002:06770000000700030425004720|06780000000b00100000000204a000472f:,067800000006001000000002
521,020a0000000b001000000002049e0046f4:020a00000006001000000002|020b00000006000400000002:020b00000007000404150a41f6|020c0000000b00100000000204800045cd:020c00000006001000000002|020d00000006000300000002:020d00000007000304800045cd|020e0000000b0010000000020473004772:020e00000006001000000002|020f00000006000300000002:020f0000000700030473004772|021000000006000400000002:,021000000007000404aea641f7
1651,067400000006000300000002:06740000000700030425004720|067500000006000400000002:067500000007000404ec294297|067600000006000400000002:06760000000700040400a44298|067700000006000300000002:06770000000700030425004720|06780000000b00100000000204a000472f:067800000006001000000002|06790000000b0010000000020418004727:067900000006001000000002|067a00000006000300000002:,067a0000000700030418004727
1396,057500000006000400000002:05750000000700040471294283|05760000000b00100000000204e200472a:057600000006001000000002|057700000006000300000002:057700000007000304e200472a|057800000006000400000002:057800000007000404ae9a4283|05790000000b00100000000204b6004721:057900000006001000000002|057a00000006000300000002:057a00000007000304b6004721|057b0000000b001000000002042e004737:,057b00000006001000000002
432,01b10000000b00100000000204200045ec:01b100000006001000000002|01b200000006000300000002:01b200000007000304200045ec|01b300000006000400000002:01b300000007000404ebeb41d9|01b40000000b0010000000020470004535:01b400000006001000000002|01b500000006000300000002:01b50000000700030470004535|01b600000006000400000002:01b600000007000404e1af41da|01b700000006000300000002:,01b70000000700030470004535
142,008f00000006000400000002:008f00000007000404f5b74178|009000000006000300000002:00900000000700030450004659|00910000000b00100000000204480046dc:009100000006001000000002|009200000006000400000002:009200000007000404e13c417a|009300000006000300000002:009300000007000304480046dc|00940000000b00100000000204560046bd:009400000006001000000002|009500000006000400000002:,009500000007000404ccc1417c
1341,053e0000000b00100000000204db004712:053e00000006001000000002|053f00000006000400000002:053f000000070004043e6e427e|054000000006000300000002:054000000007000304db004712|054100000006000400000002:054100000007000404905a427e|054200000006000300000002:054200000007000304db004712|05430000000b001000000002045300470b:054300000006001000000002|054400000006000400000002:,0544000000070004040b3c427f
744,02e900000006000300000002:02e9000000070003049b00477c|02ea00000006000400000002:02ea00000007000404b8cc421e|02eb0000000b001000000002045a0046c0:02eb00000006001000000002|02ec00000006000400000002:02ec000000070004040ab8421f|02ed00000006000300000002:02ed000000070003045a0046c0|02ee0000000b0010000000020478004678:02ee00000006001000000002|02ef00000006000300000002:,02ef0000000700030478004678
