,source_text,target_text
2749,0ac0000000060004000a0001:0ac000000003008402|0ac100000006000300000002:0ac10000000700030400020012|0ac200000006000600020020:0ac200000006000600020020|0ac300000006000300020001:0ac3000000050003020020|0ac400000006000400000004:0ac40000000b000408ca4be7dd56f8c074|0ac500000006000600020005:0ac500000006000600020005|0ac60000000600050000ff00:,0ac60000000600050000ff00
2028,07ee00000006000100000001:07ee0000000400010100|07ef00000006000400310001:07ef00000003008402|07f000000006000600020024:07f000000006000600020024|07f100000006000400000004:07f10000000b0004080000000000000000|07f20000000600050000ff00:07f20000000600050000ff00|07f300000006000100000001:07f30000000400010101|07f40000000b00100000000204000d0017:,07f400000006001000000002
2866,0b3500000006000600020005:0b3500000006000600020005|0b36000000060001001c0001:0b3600000003008102|0b370000000b00100000000204001f0006:0b3700000006001000000002|0b3800000006000300020001:0b38000000050003020005|0b3900000006000400000004:0b390000000b00040834ae05297eddc036|0b3a00000006000500000000:0b3a00000006000500000000|0b3b00000006000100000001:,0b3b0000000400010100
562,02330000000600050000ff00:02330000000600050000ff00|023400000006000100000001:02340000000400010101|02350000000b001000000002040011000c:023500000006001000000002|023600000006000300000002:0236000000070003040011000c|023700000006000300020001:023700000005000302000a|0238000000060004000c0001:023800000003008402|023900000006000400000004:,02390000000b000408e782c3dedf25c060
722,02d30000000b00100000000204002f001d:02d300000006001000000002|02d400000006000300020001:02d400000005000302000f|02d500000006000300000002:02d500000007000304002f001d|02d600000006000100000001:02d60000000400010100|02d700000006000400210001:02d700000003008402|02d800000006000600020022:02d800000006000600020022|02da0000000b0010000000020400220020:,02da00000006001000000002
2880,0b4300000006000600020025:0b4300000006000600020025|0b440000000b001000000002040009002c:0b4400000006001000000002|0b450000000a00128695235f388c66c1:0b4500000003009201|0b460000000600050000ff00:0b460000000600050000ff00|0b4700000006000300000002:0b47000000070003040009002c|0b4800000006000400000004:0b480000000b000408fdbd68b916c8c088|0b4900000006000100000001:,0b490000000400010101
3353,0d1c00000006000100000001:0d1c0000000400010101|0d1d0000000a00bda76ff662e588609f:0d1d00000003003d01|0d1e00000006000300000002:0d1e000000070003040006002b|0d1f00000006000600020017:0d1f00000006000600020017|0d2000000006000400000004:0d200000000b0004083705b65210c8c088|0d2100000006000100000001:0d210000000400010101|0d220000000a00c9fe8a906ab4a26537:,0d2200000003004901
2912,0b630000000600050000ff00:0b630000000600050000ff00|0b6400000006000400000004:0b640000000b000408f45ea415cf194051|0b6500000006000300020001:0b6500000005000302001f|0b660000000600050000ff00:0b660000000600050000ff00|0b6700000006000400000004:0b670000000b000408f45ea415cf194051|0b680000000b00100000000204000f0009:0b6800000006001000000002|0b690000001200ea688ca7c8884b04df2be8ca81025b7641:,0b6900000003006a01
2413,096f00000006000100000001:096f0000000400010100|097000000006000400000004:09700000000b0004080000000000000000|097100000006000500000000:097100000006000500000000|097200000006000300020001:0972000000050003020011|097300000006000400250001:097300000003008402|09740000001a00f1d328af9760980a704dff203d58300836170eddfc1f077c23:097400000003007101|097500000006000600020022:,097500000006000600020022
2936,0b7b0000000b001000000002040000002e:0b7b00000006001000000002|0b7c0000001a0097e2075c49bd68a3059111ba13cf1a09e6bfe4b1b7f3293739:0b7c00000003001701|0b7d00000006000100000001:0b7d0000000400010100|0b7e00000006000300310001:0b7e00000003008302|0b7f00000006000400000004:0b7f0000000b0004080000000000000000|0b800000000600060003000d:0b8000000003008602|0b8100000006000400000004:,0b810000000b0004080000000000000000
1228,04ce00000006000400000004:04ce0000000b000408aac1f97a5e9dc06b|04cf00000006000600020005:04cf00000006000600020005|04d00000000b0010000000020400030015:04d000000006001000000002|04d100000006000100000001:04d10000000400010101|04d200000006000300000002:04d20000000700030400030015|04d300000006000400000004:04d30000000b000408cefb4a2f7ad0c077|04d400000006000300020001:,04d4000000050003020005
2467,09a500000006000300000002:09a500000007000304000b002a|09a600000006000100000001:09a60000000400010101|09a700000006000600020011:09a700000006000600020011|09a800000006000400000004:09a80000000b000408c21e69f88adcc086|09a900000006000300020001:09a9000000050003020011|09aa0000000600050026ff00:09aa00000003008502|09ab0000000600050000ff00:,09ab0000000600050000ff00
2238,08c00000000600060002000b:08c00000000600060002000b|08c100000006000400000004:08c10000000b000408e781c3dedf254040|08c200000006000300000002:08c20000000700030400170003|08c300000006000600020030:08c300000006000600020030|08c40000000b0010000000020400080031:08c400000006001000000002|08c500000006000100000001:08c50000000400010101|08c60000001200bc53f3710d18b1a91484148d9e9903af4f:,08c600000003003c01
1442,05a400000006000600020021:05a400000006000600020021|05a5000000120089719f9ba3386d7620f81b2523a42c08ec:05a500000003000901|05a600000006000400000004:05a60000000b00040874fc663c2ea0c07b|05a700000006000300000002:05a7000000070003040025001c|05a80000000b00100000000204001e0002:05a800000006001000000002|05a900000006000500000000:05a900000006000500000000|05aa0000000600050000ff00:,05aa0000000600050000ff00
1209,04bb0000000b0010000000020400080004:04bb00000006001000000002|04bc00000006000100000001:04bc0000000400010101|04bd00000006000600020028:04bd00000006000600020028|04be00000006000300000002:04be0000000700030400080004|04bf00000006000300020001:04bf000000050003020028|04c000000006000300020001:04c0000000050003020028|04c100000006000100000001:,04c10000000400010101
1868,074e00000006000300020001:074e00000005000302002f|074f000000060006001d0022:074f00000003008602|075000000006000300000002:07500000000700030400240015|075100000006000100180001:075100000003008102|075200000006000500000000:075200000006000500000000|075300000006000600020006:075300000006000600020006|075400000006000100000001:,07540000000400010100
1795,07050000000600060002002a:07050000000600060002002a|070600000006000400000004:07060000000b000408244bcbd1a328c070|07070000000b00100000000204001f0022:070700000006001000000002|070800000006000300000002:070800000007000304001f0022|070900000006000300320001:070900000003008302|070a00000006000600020011:070a00000006000600020011|070b00000006000300000002:,070b00000007000304001f0022
1863,07490000000b0010000000020400240015:074900000006001000000002|074a00000006000100000001:074a0000000400010100|074b00000006000500000000:074b00000006000500000000|074c00000006000400000004:074c0000000b0004080000000000000000|074d0000000600060002002f:074d0000000600060002002f|074e00000006000300020001:074e00000005000302002f|074f000000060006001d0022:,074f00000003008602
2311,090900000006000600020031:090900000006000600020031|090a00000006000400210001:090a00000003008402|090b00000006000400000004:090b0000000b000408681f86053eacc06a|090c0000000a005a17007467c0f64cc6:090c0000000300da01|090d0000000b00100000000204002d001d:090d00000006001000000002|090e00000006000100000001:090e0000000400010101|090f00000006000500000000:,090f00000006000500000000
921,039b00000006000300020001:039b000000050003020024|039c00000006000600020029:039c00000006000600020029|039d00000006000500000000:039d00000006000500000000|039e0000000b00100000000204002a0030:039e00000006001000000002|039f00000006000100000001:039f0000000400010100|03a000000006000300020001:03a0000000050003020029|03a100000006000100000001:,03a10000000400010100
2940,0b7f00000006000400000004:0b7f0000000b0004080000000000000000|0b800000000600060003000d:0b8000000003008602|0b8100000006000400000004:0b810000000b0004080000000000000000|0b820000001200603aff1951e616fd25e73190385fff3ecb:0b820000000300e001|0b8300000006000600020029:0b8300000006000600020029|0b8400000006000500000000:0b8400000006000500000000|0b8500000006000300020001:,0b85000000050003020029
1134,04700000000b001000000002040016002b:047000000006001000000002|04710000000a00a66bca1e50d10cb889:047100000003002601|047200000006000300020001:047200000005000302002c|047300000006000300000002:0473000000070003040016002b|047400000006000600020023:047400000006000600020023|047500000006000400000004:04750000000b0004085312892260dec086|047600000006000100000001:,04760000000400010101
3591,0e0a0000001a00c63e2cf64c3ea6c1da10c9829e69358ce40b0e910626f9b41c:0e0a00000003004601|0e0b00000006000300000002:0e0b0000000700030400170005|0e0c00000006000500000000:0e0c00000006000500000000|0e0d00000006000600020030:0e0d00000006000600020030|0e0e00000006000300020001:0e0e000000050003020030|0e0f00000006000400000004:0e0f0000000b0004080000000000000000|0e1000000006000100000001:,0e100000000400010100
1630,066000000006000300000002:0660000000070003040024001b|066100000006000400000004:06610000000b000408a4e88df702afc07a|06620000000b00100000000204001a0028:066200000006001000000002|066300000006000300020001:0663000000050003020013|06640000000600060002002d:06640000000600060002002d|06650000000600050000ff00:06650000000600050000ff00|06660000000600050007ff00:,066600000003008502
3530,0dcd00000006000100000001:0dcd0000000400010101|0dce00000006000500000000:0dce00000006000500000000|0dcf00000006000300000002:0dcf000000070003040015000c|0dd00000000600060002002b:0dd00000000600060002002b|0dd10000000b00100000000204000c0015:0dd100000006001000000002|0dd200000006000400000004:0dd20000000b0004080000000000000000|0dd30000000a00dc2ad788ec8b960ae3:,0dd300000003005c01
2407,096900000006000100000001:09690000000400010100|096a00000006000500000000:096a00000006000500000000|096b00000006000400310001:096b00000003008402|096c000000120082e29dfafc4d231a783252fd49ee933856:096c00000003000201|096d00000006000300000002:096d000000070003040002001f|096e0000000b00100000000204002c0019:096e00000006001000000002|096f00000006000100000001:,096f0000000400010100
2295,08f900000006000300020001:08f900000005000302001a|08fa00000006000600020014:08fa00000006000600020014|08fb000000060004002c0001:08fb00000003008402|08fc00000006000100000001:08fc0000000400010101|08fd0000000a007bfe46186eb7c15fbc:08fd0000000300fb01|08fe0000000b0010000000020400210003:08fe00000006001000000002|08ff00000006000500000000:,08ff00000006000500000000
1133,046f0000000600050000ff00:046f0000000600050000ff00|04700000000b001000000002040016002b:047000000006001000000002|04710000000a00a66bca1e50d10cb889:047100000003002601|047200000006000300020001:047200000005000302002c|047300000006000300000002:0473000000070003040016002b|047400000006000600020023:047400000006000600020023|047500000006000400000004:,04750000000b0004085312892260dec086
3323,0cfe00000006000100180001:0cfe00000003008102|0cff0000000b0010000000020400200019:0cff00000006001000000002|0d0000000006000300000002:0d000000000700030400200019|0d0100000006000400000004:0d010000000b0004080000000000000000|0d0200000006000500000000:0d0200000006000500000000|0d0300000006000600020031:0d0300000006000600020031|0d04000000060004000f0001:,0d0400000003008402
2332,091e00000006000100000001:091e0000000400010101|091f0000000600060002001b:091f0000000600060002001b|092000000006000300020001:092000000005000302001b|09210000000a00a9d6dbc735e1628bef:092100000003002901|092200000006000300000002:0922000000070003040013001f|092300000006000400000004:09230000000b000408e537ef0ab272c07e|09240000000600050000ff00:,09240000000600050000ff00
156,009d00000006000300000002:009d00000007000304001f0019|009e00000006000100060001:009e00000003008102|009f00000006000400000004:009f0000000b00040804c1dd6eaacdc077|00a00000001200a9e9e92eb64b26eb455eae05a90a16a4c2:00a000000003002901|00a100000006000600020013:00a100000006000600020013|00a20000000b0010000000020400290026:00a200000006001000000002|00a30000000b0010000000020400060005:,00a300000006001000000002
2575,0a1200000006000300020001:0a1200000005000302001f|0a1300000006000500000000:0a1300000006000500000000|0a1400000006000600020018:0a1400000006000600020018|0a1500000006000400000004:0a150000000b0004080000000000000000|0a1600000006000300000002:0a160000000700030400260001|0a1700000006000500030000:0a1700000003008502|0a180000000b0010000000020400220004:,0a1800000006001000000002
184,00b90000001200389b4ab9cad27759ec1fbef41f2785e6b4:00b90000000300b801|00ba00000006000600020028:00ba00000006000600020028|00bb00000006000500000000:00bb00000006000500000000|00bc00000006000300000002:00bc00000007000304000d0007|00bd00000006000100000001:00bd0000000400010100|00be00000006000600020004:00be00000006000600020004|00bf00000006000100000001:,00bf0000000400010100
3459,0d860000000600060002001b:0d860000000600060002001b|0d870000000600050000ff00:0d870000000600050000ff00|0d88000000060001001b0001:0d8800000003008102|0d8900000006000300020001:0d8900000005000302001b|0d8a0000001200a40979682d916f34fd0380a94f4de3fbb4:0d8a00000003002401|0d8b00000006000100000001:0d8b0000000400010101|0d8c0000000b0010000000020400020026:,0d8c00000006001000000002
980,03d600000006000300000002:03d600000007000304002f001c|03d700000006000100000001:03d70000000400010101|03d80000001200f246c066cf03822e5c84eb68af0514aef4:03d800000003007201|03d900000006000300020001:03d9000000050003020018|03da00000006000600020006:03da00000006000600020006|03db00000006000400000004:03db0000000b00040874fc663c2ea0c07b|03dc0000000b0010000000020400270000:,03dc00000006001000000002
3366,0d2900000006000600020015:0d2900000006000600020015|0d2a0000000b001000000002040007000a:0d2a00000006001000000002|0d2b0000001a00eb79987d61457b813b57a22ed2e27360af46e061df2fd41952:0d2b00000003006b01|0d2c00000006000300020001:0d2c000000050003020015|0d2d00000006000300000002:0d2d000000070003040007000a|0d2e000000060003002f0001:0d2e00000003008302|0d2f00000006000100000001:,0d2f0000000400010100
3244,0caf00000006000300000002:0caf0000000700030400280028|0cb000000006000500000000:0cb000000006000500000000|0cb100000006000300020001:0cb100000005000302001c|0cb20000000b0010000000020400190020:0cb200000006001000000002|0cb300000006000300130001:0cb300000003008302|0cb400000006000300000002:0cb40000000700030400190020|0cb500000006000400000004:,0cb50000000b0004080000000000000000
2828,0b0f0000000600060002002a:0b0f0000000600060002002a|0b100000000b0010000000020400270009:0b1000000006001000000002|0b110000001a00f06212044ff97cd71fea33c0d7c6fc637005da18cb8b5b415e:0b1100000003007001|0b1200000006000100000001:0b120000000400010100|0b1300000006000300230001:0b1300000003008302|0b1400000006000300020001:0b1400000005000302002a|0b150000000a004ff00d61f3e55ab39d:,0b150000000300cf01
3335,0d0a00000006000300000002:0d0a0000000700030400260011|0d0b00000006000400000004:0d0b0000000b0004080000000000000000|0d0c0000000a007fe5b15a2d06933268:0d0c0000000300ff01|0d0d00000006000100000001:0d0d0000000400010100|0d0e00000006000300020001:0d0e000000050003020031|0d0f00000006000600020019:0d0f00000006000600020019|0d1000000006000400000004:,0d100000000b0004080000000000000000
1075,043500000006000600020017:043500000006000600020017|04360000000600050000ff00:04360000000600050000ff00|04370000001a0061b7f88ab2d6439ec94f17848af9483943246810e786d524c8:04370000000300e101|043800000006000400000004:04380000000b000408a86ee718ee6fc06e|04390000000b0010000000020400280022:043900000006001000000002|043a00000006000100000001:043a0000000400010101|043b000000060003000f0001:,043b00000003008302
1852,073e00000006000500000000:073e00000006000500000000|073f00000006000300020001:073f00000005000302001b|074000000006000100000001:07400000000400010100|074100000006000400000004:07410000000b0004080000000000000000|07420000000b0010000000020400060005:074200000006001000000002|074300000006000500000000:074300000006000500000000|07440000000600060002000d:,07440000000600060002000d
1565,061f00000006000400260001:061f00000003008402|062000000006000300020001:062000000005000302002d|062100000006000600020022:062100000006000600020022|062200000006000400000004:06220000000b0004080000000000000000|062300000006000100000001:06230000000400010100|06240000000600050000ff00:06240000000600050000ff00|06250000000b00100000000204001e001e:,062500000006001000000002
1886,07600000000b00100000000204001c0003:076000000006001000000002|076100000006000600020015:076100000006000600020015|076200000012008fa4158808ff32f677343165f553882a25:076200000003000f01|07630000000b0010000000020400220013:076300000006001000000002|07640000000600050008ff00:076400000003008502|076500000006000300020001:0765000000050003020015|076600000006000100000001:,07660000000400010101
3123,0c3600000006000300020001:0c36000000050003020008|0c370000000a00c3195de97104d0fc50:0c3700000003004301|0c3800000006000400000004:0c380000000b0004080000000000000000|0c390000000b00100000000204001a001d:0c3900000006001000000002|0c3a00000006000500000000:0c3a00000006000500000000|0c3b00000006000400210001:0c3b00000003008402|0c3c00000006000300000002:,0c3c00000007000304001a001d
484,01e50000001a0009103c13890028453d310daa2082bb220a0caab6a0f737ff70:01e500000003008901|01e600000006000300020001:01e6000000050003020008|01e700000006000300000002:01e70000000700030400080016|01e800000006000400000004:01e80000000b0004080000000000000000|01e900000006000300020001:01e9000000050003020008|01ea00000006000600020025:01ea00000006000600020025|01eb00000006000100000001:,01eb0000000400010100
2875,0b3e00000006000600020010:0b3e00000006000600020010|0b3f0000001200bc75b1d1cbfbfdb6a85ce022062677a725:0b3f00000003003c01|0b4000000006000300000002:0b4000000007000304000d0009|0b4100000006000100140001:0b4100000003008102|0b4200000006000300020001:0b42000000050003020010|0b4300000006000600020025:0b4300000006000600020025|0b440000000b001000000002040009002c:,0b4400000006001000000002
2252,08ce0000000b00100000000204000d002d:08ce00000006001000000002|08cf0000001a003b1b984020bff5b78d8b3fa1855803dc6092c155021bc87dff:08cf0000000300bb01|08d000000006000100000001:08d00000000400010100|08d100000006000300000002:08d100000007000304000d002d|08d200000006000500080000:08d200000003008502|08d300000006000500000000:08d300000006000500000000|08d400000006000300000002:,08d400000007000304000d002d
2899,0b5600000006000600020000:0b5600000006000600020000|0b570000001200c3c1e9218ba3d624cab6b9bdc80c29f561:0b5700000003004301|0b5800000006000600140024:0b5800000003008602|0b590000000b0010000000020400200006:0b5900000006001000000002|0b5a00000006000300020001:0b5a000000050003020000|0b5b00000006000500000000:0b5b00000006000500000000|0b5c000000060004000f0001:,0b5c00000003008402
322,014300000006000100000001:01430000000400010101|01440000000600050000ff00:01440000000600050000ff00|01450000000b001000000002040018001c:014500000006001000000002|014600000006000600020028:014600000006000600020028|0147000000060001001d0001:014700000003008102|014800000006000300000002:0148000000070003040018001c|01490000000a0037b8c590cb147f9e71:,01490000000300b701
1989,07c70000000b00100000000204001f0000:07c700000006001000000002|07c80000001a00a588b9b86da7728151c1308a0f24ca69686b65442164918e6e:07c800000003002501|07c900000006000300000002:07c900000007000304001f0000|07ca00000006000400000004:07ca0000000b00040834ad05297edd4056|07cb00000006000100180001:07cb00000003008102|07cc00000006000500000000:07cc00000006000500000000|07cd00000006000100000001:,07cd0000000400010100
787,031500000006000300020001:031500000005000302000e|0316000000060003001c0001:031600000003008302|031700000006000300000002:03170000000700030400140015|03180000001a005063ec3fc45af9eb025d66f4e057c1d51ed245a62ebdf53672:03180000000300d001|03190000001200781b3feee96a1ad14f647cf89d4fa89c76:03190000000300f801|031a00000006000300000002:031a0000000700030400140015|031b0000000b0010000000020400050028:,031b00000006001000000002
3100,0c1f0000000600060002000e:0c1f0000000600060002000e|0c200000000600050000ff00:0c200000000600050000ff00|0c2100000006000100000001:0c210000000400010101|0c220000000600050000ff00:0c220000000600050000ff00|0c2300000006000100000001:0c230000000400010101|0c240000000b0010000000020400160015:0c2400000006001000000002|0c2500000012008aa0564b6440b5a296e6d2f5d47591221c:,0c2500000003000a01
819,0335000000060004001a0001:033500000003008402|033600000006000400000004:03360000000b0004089de17a7c4cecc085|03370000000600050000ff00:03370000000600050000ff00|033800000006000100000001:03380000000400010101|03390000000b001000000002040008002c:033900000006001000000002|033a00000006000600020008:033a00000006000600020008|033b00000006000300020001:,033b000000050003020008
280,01190000000600050000ff00:01190000000600050000ff00|011a0000000b0010000000020400110023:011a00000006001000000002|011b00000006000300070001:011b00000003008302|011c00000006000300020001:011c000000050003020003|011d00000012009142b056173e6fba0677e5a30c54a1db90:011d00000003001101|011e00000006000600020021:011e00000006000600020021|011f00000006000400000004:,011f0000000b00040812c3280fb11bc081
879,037100000006000100000001:03710000000400010100|037200000006000400000004:03720000000b0004080000000000000000|037300000006000500000000:037300000006000500000000|037400000006000300020001:0374000000050003020023|037500000006000100190001:037500000003008102|037600000006000300000002:03760000000700030400250009|03770000000a00f5e03de05b5dd477a5:,037700000003007501
3516,0dbf00000006000100000001:0dbf0000000400010100|0dc000000006000300020001:0dc000000005000302002d|0dc100000006000100000001:0dc10000000400010100|0dc200000006000100290001:0dc200000003008102|0dc30000000b001000000002040015000c:0dc300000006001000000002|0dc400000006000400000004:0dc40000000b0004080000000000000000|0dc50000000a00f98465ce7e3b652800:,0dc500000003007901
1674,068c00000006000300000002:068c00000007000304000f0005|068d00000006000400000004:068d0000000b0004080000000000000000|068e00000012008625857f8d828a87b978848b0bbab34e0a:068e00000003000601|068f0000000b0010000000020400110006:068f00000006001000000002|06900000000600050000ff00:06900000000600050000ff00|069100000006000300020001:0691000000050003020012|069200000006000100000001:,06920000000400010101
288,01210000000600060002001a:01210000000600060002001a|012200000006000400000004:01220000000b00040812c3280fb11bc081|012300000006000100000001:01230000000400010101|01240000001200b57f631868e2635c2ca0b0b5aef2603b32:012400000003003501|01250000000b0010000000020400270004:012500000006001000000002|012600000006000300020001:012600000005000302001a|012700000006000500000000:,012700000006000500000000
1317,052700000006000500000000:052700000006000500000000|052800000006000300020001:0528000000050003020004|052900000006000100000001:05290000000400010100|052a00000006000400000004:052a0000000b0004080000000000000000|052b000000060003002e0001:052b00000003008302|052c00000006000600020019:052c00000006000600020019|052d0000000b00100000000204000a0016:,052d00000006001000000002
305,013200000006000600020000:013200000006000600020000|01330000000600060002002a:01330000000600060002002a|013400000006000300000002:013400000007000304001c000a|01350000000b0010000000020400120025:013500000006001000000002|013600000006000300020001:013600000005000302002a|01370000000a00b0ac3345237c5b0d05:013700000003003001|01380000000600050000ff00:,01380000000600050000ff00
127,008000000006000400240001:008000000003008402|008100000006000500000000:008100000006000500000000|00820000000b001000000002040009001b:008200000006001000000002|008300000012003f6748cf5b040dc159f9865f43cde6edee:00830000000300bf01|008400000006000600020006:008400000006000600020006|008500000006000300020001:0085000000050003020006|008600000006000100000001:,00860000000400010100
3400,0d4b0000001a006f0631a8bde592cf52af4d0edad18823a293e55c816e152fff:0d4b0000000300ef01|0d4c00000006000100000001:0d4c0000000400010101|0d4d00000006000500000000:0d4d00000006000500000000|0d4e0000000b0010000000020400170010:0d4e00000006001000000002|0d4f000000060004001d0001:0d4f00000003008402|0d5000000006000300000002:0d500000000700030400170010|0d5100000006000300020001:,0d51000000050003020011
