,source_text,target_text
1284,050500000006000400030001:0505000000050004020000|050600000006000400020001:0506000000050004020003|050700000006000400010001:,0507000000050004020000
1126,04670000000600050008ff00:046700000003008502|046800000006000300010001:0468000000050003020000|046900000006000400010001:,0469000000050004020000
3463,0d8800000006000400020001:0d88000000050004020003|0d8900000006000300010001:0d89000000050003020000|0d8a0000001200ba18a6734eb5ef11030c83dc507a99f376:,0d8a0000000300ba01
1056,042100000006000400020001:0421000000050004020003|042200000006000300010001:0422000000050003020000|042300000006000400030001:,0423000000050004020000
2547,09f400000006000300010001:09f4000000050003020000|09f5000000060003002c0001:09f500000003008302|09f600000006000300000001:,09f6000000050003020000
600,025900000006000300010001:0259000000050003020000|025a00000006000400000001:025a000000050004020002|025b0000001a00f47146a385e9b9f3970ca1dc8e37b7b0c4dcaf4f53802f46ac:,025b0000000300f401
1060,042500000006000200000001:042500000003008202|0426000000060003001c0001:042600000003008302|042700000006000400000001:,0427000000050004020002
460,01cd00000006000300010001:01cd000000050003020000|01ce00000006000400020001:01ce000000050004020003|01cf00000009001000090001020042:,01cf00000003009002
2570,0a0b00000006000400010001:0a0b000000050004020000|0a0c00000006000300010001:0a0c000000050003020000|0a0d000000060002000e0001:,0a0d00000003008202
2341,092600000006000200000001:092600000003008202|092700000006000400020001:0927000000050004020003|092800000006000300010001:,0928000000050003020000
3506,0db3000000060002001d0001:0db300000003008202|0db40000000600050000ff00:0db400000003008502|0db500000006000400020001:,0db5000000050004020003
811,032c00000006000400000001:032c000000050004020002|032d00000012006539e96a299a673817808c3706c923b38c:032d0000000300e501|032e00000006000400010001:,032e000000050004020000
3253,0cb600000006000200000001:0cb600000003008202|0cb700000006000300010001:0cb7000000050003020000|0cb800000006000400020001:,0cb8000000050004020003
193,00c20000001200c4fd181f30e4434411c306f1db1badfb0e:00c20000000300c401|00c300000006000400000001:00c3000000050004020002|00c400000006000300000001:,00c4000000050003020000
1281,050200000006000400000001:0502000000050004020002|050300000006000300000001:0503000000050003020000|050400000006000300010001:,0504000000050003020000
1837,072e00000006000200000001:072e00000003008202|072f00000006000300000001:072f000000050003020000|073000000006000200230001:,073000000003008202
3158,0c5700000006000400020001:0c57000000050004020003|0c5800000006000500000000:0c5800000003008502|0c5900000006000200000001:,0c5900000003008202
2139,085c00000006000200000001:085c00000003008202|085d00000006000300000001:085d000000050003020000|085e00000006000400020001:,085e000000050004020003
2077,081e00000006000300010001:081e000000050003020000|081f00000006000500090000:081f00000003008502|082000000006000400010001:,0820000000050004020000
1492,05d500000006000300010001:05d5000000050003020000|05d600000006000500000000:05d600000003008502|05d700000006000400030001:,05d7000000050004020000
2980,0ba50000001200583127bbf8975c82b7047d607ed85d7d68:0ba50000000300d801|0ba600000006000400020001:0ba6000000050004020003|0ba700000006000200000001:,0ba700000003008202
2539,09ec00000006000500000000:09ec00000003008502|09ed00000006000500000000:09ed00000003008502|09ee00000012006f5aa174a66a3554656c8b742ade5e144f:,09ee0000000300ef01
2514,09d300000006000400030001:09d3000000050004020000|09d400000006000400010001:09d4000000050004020000|09d500000006000200000001:,09d500000003008202
3376,0d310000001a00d34ebd2f3d1baad59eda713e48a13dc0dad2d01c434426af1e:0d310000000300d301|0d3200000006000400010001:0d32000000050004020000|0d33000000060004000a0001:,0d3300000003008402
316,013d00000006000400020001:013d000000050004020003|013e00000006000300000001:013e000000050003020000|013f00000006000200000001:,013f00000003008202
3096,0c19000000060005000cff00:0c1900000003008502|0c1a00000006000400030001:0c1a000000050004020000|0c1b00000006000400020001:,0c1b000000050004020003
1433,059a00000009001000050001020020:059a00000003009002|059b00000006000400010001:059b000000050004020000|059c00000006000400030001:,059c000000050004020000
1795,070400000006000400010001:0704000000050004020000|070500000006000400000001:0705000000050004020002|070600000006000500000000:,070600000003008502
998,03e700000006000400030001:03e7000000050004020000|03e800000006000500140000:03e800000003008502|03e900000006000200000001:,03e900000003008202
2600,0a2900000006000500000000:0a2900000003008502|0a2a00000006000400000001:0a2a000000050004020002|0a2b00000006000400020001:,0a2b000000050004020003
451,01c400000006000400010001:01c4000000050004020000|01c500000006000400020001:01c5000000050004020003|01c60000000a00706cc5273b6559db16:,01c60000000300f001
957,03be000000120099ba8195b9b66136520799db11aed0cdfd:03be00000003009901|03bf00000006000400030001:03bf000000050004020000|03c000000006000300010001:,03c0000000050003020000
1674,068b00000006000400000001:068b000000050004020002|068c00000006000200000001:068c00000003008202|068d00000006000300000001:,068d000000050003020000
700,02bd00000006000400010001:02bd000000050004020000|02be00000006000300010001:02be000000050003020000|02bf00000006000400000001:,02bf000000050004020002
1613,064e00000006000400010001:064e000000050004020000|064f0000000a002e0794060723affafe:064f0000000300ae01|065000000006000400030001:,0650000000050004020000
774,030700000006000400030001:0307000000050004020000|030800000006000300000001:0308000000050003020000|03090000001200f85a0c4663f441f77e064820cfbe2d0c9e:,03090000000300f801
1382,056700000006000200000001:056700000003008202|05680000001a002d5741f650aeb617e18ac460716e8587a1db77f46c31f78664:05680000000300ad01|0569000000090010001e0001020014:,056900000003009002
738,02e30000001a00417b763b711043ab5ca8dca367df0ba7eeb59935f45f1d7411:02e30000000300c101|02e400000006000400030001:02e4000000050004020000|02e500000006000400030001:,02e5000000050004020000
2847,0b200000001200c1abc43e416109b940e5232a9b3136e31f:0b200000000300c101|0b2100000006000400030001:0b21000000050004020000|0b2200000006000200000001:,0b2200000003008202
1212,04bd00000006000300000001:04bd000000050003020000|04be00000006000500000000:04be00000003008502|04bf00000006000400020001:,04bf000000050004020003
2787,0ae400000006000300000001:0ae4000000050003020000|0ae500000006000400010001:0ae5000000050004020000|0ae600000006000200000001:,0ae600000003008202
535,021800000006000500000000:021800000003008502|021900000009001000170001020007:021900000003009002|021a0000000a002d64029889dea79ca9:,021a0000000300ad01
877,036e00000006000400030001:036e000000050004020000|036f00000006000500000000:036f00000003008502|037000000006000200000001:,037000000003008202
2571,0a0c00000006000300010001:0a0c000000050003020000|0a0d000000060002000e0001:0a0d00000003008202|0a0e0000001a005d33f81bd2f955b08c86da259fb6fa0ab297c0ac3d4e71bd0a:,0a0e0000000300dd01
3584,0e0100000006000200090001:0e0100000003008202|0e0200000006000200000001:0e0200000003008202|0e0300000006000300010001:,0e03000000050003020000
2576,0a1100000006000300000001:0a11000000050003020000|0a1200000006000200000001:0a1200000003008202|0a1300000006000400000001:,0a13000000050004020002
2498,09c300000006000500000000:09c300000003008502|09c400000006000400000001:09c4000000050004020002|09c500000006000300010001:,09c5000000050003020000
2800,0af100000006000400030001:0af1000000050004020000|0af200000006000300010001:0af2000000050003020000|0af30000000600050000ff00:,0af300000003008502
454,01c700000006000400000001:01c7000000050004020002|01c800000006000300290001:01c800000003008302|01c900000006000500000000:,01c900000003008502
541,021e00000006000300010001:021e000000050003020000|021f00000006000400030001:021f000000050004020000|022000000006000300000001:,0220000000050003020000
678,02a70000001200ac76329441d176c5d4ab667047cc6bb1f0:02a70000000300ac01|02a800000006000400010001:02a8000000050004020000|02a900000006000400000001:,02a9000000050004020002
667,029c00000006000200000001:029c00000003008202|029d00000006000400030001:029d000000050004020000|029e000000120094d9d73fad1b9c7f6bbbcf7ca9a5ac3876:,029e00000003009401
2652,0a5d00000009001000190001020039:0a5d00000003009002|0a5e00000006000400000001:0a5e000000050004020002|0a5f00000006000400020001:,0a5f000000050004020003
1018,03fb00000006000200000001:03fb00000003008202|03fc00000006000300010001:03fc000000050003020000|03fd00000006000300000001:,03fd000000050003020000
1315,052400000006000200000001:052400000003008202|052500000006000300010001:0525000000050003020000|052600000006000400020001:,0526000000050004020003
119,007800000006000400020001:0078000000050004020003|00790000000600050000ff00:007900000003008502|007a00000006000300000001:,007a000000050003020000
862,035f00000006000400020001:035f000000050004020003|03600000000600050000ff00:036000000003008502|036100000006000400010001:,0361000000050004020000
858,035b00000006000200000001:035b00000003008202|035c00000006000300200001:035c00000003008302|035d00000006000300010001:,035d000000050003020000
2618,0a3b00000006000300000001:0a3b000000050003020000|0a3c00000006000200000001:0a3c00000003008202|0a3d00000006000500000000:,0a3d00000003008502
2211,08a40000000600050000ff00:08a400000003008502|08a5000000060003000b0001:08a500000003008302|08a600000006000400010001:,08a6000000050004020000
1025,040200000006000400040001:040200000003008402|040300000006000400000001:0403000000050004020002|040400000006000300010001:,0404000000050003020000
1137,047200000006000400000001:0472000000050004020002|047300000006000300160001:047300000003008302|047400000006000300000001:,0474000000050003020000
2480,09b100000006000400000001:09b1000000050004020002|09b20000000600050019ff00:09b200000003008502|09b300000006000400030001:,09b3000000050004020000
1470,05bf00000006000300000001:05bf000000050003020000|05c000000006000400000001:05c0000000050004020002|05c100000006000200000001:,05c100000003008202
709,02c60000000600050000ff00:02c600000003008502|02c700000006000200000001:02c700000003008202|02c800000006000200110001:,02c800000003008202
1718,06b700000006000300010001:06b7000000050003020000|06b800000006000300000001:06b8000000050003020000|06b900000006000200000001:,06b900000003008202
827,033c00000006000400020001:033c000000050004020003|033d00000006000300000001:033d000000050003020000|033e0000001a007aae27d88884e9696ad383b1f62b3287ca800a49dc38cad640:,033e0000000300fa01
927,03a00000000a009670f20a811b53d2b6:03a000000003009601|03a100000006000300000001:03a1000000050003020000|03a200000006000300010001:,03a2000000050003020000
1015,03f800000006000400020001:03f8000000050004020003|03f9000000060002000b0001:03f900000003008202|03fa0000001200d89c5481070bcf5cc138d6046709f78935:,03fa0000000300d801
334,014f00000006000400010001:014f000000050004020000|015000000006000300000001:0150000000050003020000|015100000006000400020001:,0151000000050004020003
931,03a400000006000500000000:03a400000003008502|03a500000006000400010001:03a5000000050004020000|03a600000006000400030001:,03a6000000050004020000
3364,0d2500000006000300000001:0d25000000050003020000|0d2600000006000200000001:0d2600000003008202|0d2700000006000300010001:,0d27000000050003020000
463,01d000000006000400010001:01d0000000050004020000|01d100000006000300000001:01d1000000050003020000|01d200000006000400000001:,01d2000000050004020002
482,01e30000000a004d3a353892831b2c16:01e30000000300cd01|01e400000006000400250001:01e400000003008402|01e500000006000400020001:,01e5000000050004020003
1132,046d00000006000400020001:046d000000050004020003|046e00000006000200000001:046e00000003008202|046f00000006000500000000:,046f00000003008502
1216,04c100000006000400030001:04c1000000050004020000|04c200000006000200240001:04c200000003008202|04c300000006000400010001:,04c3000000050004020000
2572,0a0d000000060002000e0001:0a0d00000003008202|0a0e0000001a005d33f81bd2f955b08c86da259fb6fa0ab297c0ac3d4e71bd0a:0a0e0000000300dd01|0a0f00000006000400030001:,0a0f000000050004020000
725,02d600000006000400020001:02d6000000050004020003|02d700000006000300010001:02d7000000050003020000|02d800000006000300000001:,02d8000000050003020000
2706,0a9300000006000400030001:0a93000000050004020000|0a9400000006000300010001:0a94000000050003020000|0a9500000006000400000001:,0a95000000050004020002
2917,0b6600000006000400020001:0b66000000050004020003|0b6700000006000500000000:0b6700000003008502|0b6800000006000400010001:,0b68000000050004020000
