csv-epoch,csv-train_loss_step,step,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/exact,csv-train_loss_epoch,csv-accuracy/validator
,,19,0.11770953238010406,,,,
,,20,0.11621144413948059,,,,
,,21,0.14251339435577393,,,,
,,22,0.1306169033050537,,,,
,,23,0.12415315210819244,,,,
,,24,0.12975378334522247,,,,
,,25,0.10999976098537445,,,,
,,26,0.1379174143075943,,,,
0,,214,,0.14326035976409912,,,
0,,214,,,0.5551146268844604,0.763979434967041,0.8923060297966003
1,0.23484191298484802,215,,,,,
1,0.33776384592056274,216,,,,,
1,0.3773804306983948,217,,,,,
1,0.2962631285190582,218,,,,,
1,0.17323608696460724,219,,,,,
1,0.18951687216758728,220,,,,,
1,0.24012839794158936,221,,,,,
1,0.24602703750133514,222,,,,,
1,0.19648303091526031,223,,,,,
1,0.333070307970047,224,,,,,
1,0.1681995391845703,225,,,,,
1,0.1621703952550888,226,,,,,
1,0.2185726910829544,227,,,,,
1,0.22966672480106354,228,,,,,
1,0.2872791886329651,229,,,,,
1,0.2245837152004242,230,,,,,
1,0.16071952879428864,231,,,,,
1,0.31511396169662476,232,,,,,
1,0.25770103931427,233,,,,,
1,0.14228659868240356,234,,,,,
1,0.10553934425115585,235,,,,,
1,0.21034640073776245,236,,,,,
1,0.15916720032691956,237,,,,,
1,0.22026385366916656,238,,,,,
1,0.0999508947134018,239,,,,,
1,0.2632940411567688,240,,,,,
1,0.1624574363231659,241,,,,,
1,0.18149994313716888,242,,,,,
1,0.21077628433704376,243,,,,,
1,0.16904385387897491,244,,,,,
1,0.16032065451145172,245,,,,,
1,0.1467798799276352,246,,,,,
1,0.27555254101753235,247,,,,,
1,0.24056273698806763,248,,,,,
1,0.16453877091407776,249,,,,,
1,0.16887150704860687,250,,,,,
1,0.18323248624801636,251,,,,,
1,0.14451999962329865,252,,,,,
1,0.19157083332538605,253,,,,,
1,0.20432330667972565,254,,,,,
1,0.2056797593832016,255,,,,,
1,0.15411189198493958,256,,,,,
1,0.12036382406949997,257,,,,,
1,0.10136090219020844,258,,,,,
1,0.13504017889499664,259,,,,,
1,0.14655284583568573,260,,,,,
1,0.26102548837661743,261,,,,,
1,0.08111655712127686,262,,,,,
1,0.1656225472688675,263,,,,,
1,0.16145296394824982,264,,,,,
1,0.16209669411182404,265,,,,,
1,0.1771937608718872,266,,,,,
1,0.13951373100280762,267,,,,,
1,0.15790456533432007,268,,,,,
1,0.22995056211948395,269,,,,,
1,0.11675447970628738,270,,,,,
1,0.14391957223415375,271,,,,,
1,0.2412983477115631,272,,,,,
1,0.22652184963226318,273,,,,,
1,0.12562295794487,274,,,,,
1,0.20461514592170715,275,,,,,
1,0.16655336320400238,276,,,,,
1,0.12644855678081512,277,,,,,
1,0.22879473865032196,278,,,,,
1,0.154648095369339,279,,,,,
1,0.15512122213840485,280,,,,,
1,0.20086000859737396,281,,,,,
1,0.1609986573457718,282,,,,,
1,0.16540047526359558,283,,,,,
1,0.17725446820259094,284,,,,,
1,0.1393905133008957,285,,,,,
1,0.24727590382099152,286,,,,,
1,0.21086831390857697,287,,,,,
1,0.1413014978170395,288,,,,,
1,0.2831573188304901,289,,,,,
1,0.18331602215766907,290,,,,,
1,0.14026573300361633,291,,,,,
1,0.13375698029994965,292,,,,,
1,0.19298499822616577,293,,,,,
1,0.1673477739095688,294,,,,,
1,0.1695408672094345,295,,,,,
1,0.15486113727092743,296,,,,,
1,0.13979852199554443,297,,,,,
1,0.22716934978961945,298,,,,,
1,0.24212655425071716,299,,,,,
1,0.14842699468135834,300,,,,,
1,0.15439772605895996,301,,,,,
1,0.1579761952161789,302,,,,,
1,0.09422582387924194,303,,,,,
1,0.17303809523582458,304,,,,,
1,0.18860933184623718,305,,,,,
1,0.1991860270500183,306,,,,,
1,0.1460595726966858,307,,,,,
1,0.20662552118301392,308,,,,,
1,0.19793054461479187,309,,,,,
1,0.15519188344478607,310,,,,,
1,0.15544264018535614,311,,,,,
1,0.14842912554740906,312,,,,,
1,0.15953589975833893,313,,,,,
1,0.16120459139347076,314,,,,,
1,0.2862356901168823,315,,,,,
1,0.12387890368700027,316,,,,,
1,0.13719230890274048,317,,,,,
1,0.23676401376724243,318,,,,,
1,0.1637745499610901,319,,,,,
1,0.23023349046707153,320,,,,,
1,0.15333545207977295,321,,,,,
1,0.09431230276823044,322,,,,,
1,0.21027296781539917,323,,,,,
1,0.18065448105335236,324,,,,,
1,0.11996758729219437,325,,,,,
1,0.2106698453426361,326,,,,,
1,0.09875231236219406,327,,,,,
1,0.09941506385803223,328,,,,,
1,0.15738297998905182,329,,,,,
1,0.18917635083198547,330,,,,,
1,0.21176989376544952,331,,,,,
1,0.11507131904363632,332,,,,,
1,0.2877795696258545,333,,,,,
1,0.1951046884059906,334,,,,,
1,0.3031298518180847,335,,,,,
1,0.14133933186531067,336,,,,,
1,0.13447530567646027,337,,,,,
1,0.11615844070911407,338,,,,,
1,0.11151748150587082,339,,,,,
1,0.11015219986438751,340,,,,,
1,0.12368979305028915,341,,,,,
1,0.20620419085025787,342,,,,,
1,0.19723108410835266,343,,,,,
1,0.15271326899528503,344,,,,,
1,0.10038120299577713,345,,,,,
1,0.14750443398952484,346,,,,,
1,0.1317833960056305,347,,,,,
1,0.09479036927223206,348,,,,,
1,0.12560324370861053,349,,,,,
1,0.13880378007888794,350,,,,,
1,0.12526752054691315,351,,,,,
1,0.13739189505577087,352,,,,,
1,0.27383026480674744,353,,,,,
1,0.07828933000564575,354,,,,,
1,0.10007680952548981,355,,,,,
1,0.13630399107933044,356,,,,,
1,0.08372534811496735,357,,,,,
1,0.1553201675415039,358,,,,,
1,0.13523241877555847,359,,,,,
1,0.15535680949687958,360,,,,,
1,0.12755048274993896,361,,,,,
1,0.1354752779006958,362,,,,,
1,0.10080613195896149,363,,,,,
1,0.10305144637823105,364,,,,,
1,0.1270531266927719,365,,,,,
1,0.1022273525595665,366,,,,,
1,0.06470760703086853,367,,,,,
1,0.13218268752098083,368,,,,,
1,0.14890021085739136,369,,,,,
1,0.21697796881198883,370,,,,,
1,0.14379708468914032,371,,,,,
1,0.14864599704742432,372,,,,,
1,0.13774755597114563,373,,,,,
1,0.14006827771663666,374,,,,,
1,0.11970741301774979,375,,,,,
1,0.16412176191806793,376,,,,,
1,0.06621053069829941,377,,,,,
1,0.1276364028453827,378,,,,,
1,0.0969269797205925,379,,,,,
1,0.23933783173561096,380,,,,,
1,0.21445459127426147,381,,,,,
1,0.1391003429889679,382,,,,,
1,0.07117502391338348,383,,,,,
1,0.09216725081205368,384,,,,,
1,0.12200518697500229,385,,,,,
1,0.07400869578123093,386,,,,,
1,0.14989502727985382,387,,,,,
1,0.143316388130188,388,,,,,
1,0.20528709888458252,389,,,,,
1,0.21375882625579834,390,,,,,
1,0.13764788210391998,391,,,,,
1,0.15046624839305878,392,,,,,
1,0.1427842676639557,393,,,,,
1,0.279629111289978,394,,,,,
1,0.0828576385974884,395,,,,,
1,0.0693473145365715,396,,,,,
1,0.11236304044723511,397,,,,,
1,0.04893370717763901,398,,,,,
1,0.09526035189628601,399,,,,,
1,0.1326017677783966,400,,,,,
1,0.21408303081989288,401,,,,,
1,0.08519671112298965,402,,,,,
1,0.141303151845932,403,,,,,
1,0.17485345900058746,404,,,,,
1,0.13490934669971466,405,,,,,
1,0.06696025282144547,406,,,,,
1,0.10389462113380432,407,,,,,
1,0.09461119771003723,408,,,,,
1,0.0509176105260849,409,,,,,
1,0.0759909525513649,410,,,,,
1,0.06468363106250763,411,,,,,
1,0.10592597723007202,412,,,,,
1,0.10479661822319031,413,,,,,
1,0.06774114817380905,414,,,,,
1,0.11925356090068817,415,,,,,
1,0.17505797743797302,416,,,,,
1,0.1395815759897232,417,,,,,
1,0.04851805046200752,418,,,,,
1,0.12204447388648987,419,,,,,
1,0.15678910911083221,420,,,,,
1,0.09143604338169098,421,,,,,
1,0.21950483322143555,422,,,,,
1,0.1429499089717865,423,,,,,
1,0.13467781245708466,424,,,,,
1,0.10417705029249191,425,,,,,
1,0.1176505908370018,426,,,,,
1,0.1382472813129425,427,,,,,
1,0.08543376624584198,428,,,,,
1,0.030339619144797325,429,,,,,
,,27,0.054971083998680115,,,,
,,28,0.05669212341308594,,,,
,,29,0.07959676533937454,,,,
,,30,0.09636837244033813,,,,
,,31,0.041964076459407806,,,,
,,32,0.017884260043501854,,,,
,,33,0.04025993496179581,,,,
,,34,0.156869038939476,,,,
,,35,0.10330159217119217,,,,
,,36,0.09454170614480972,,,,
,,37,0.06703655421733856,,,,
,,38,0.090700164437294,,,,
,,39,0.10319215059280396,,,,
,,40,0.15456078946590424,,,,
,,41,0.08700701594352722,,,,
,,42,0.062489308416843414,,,,
,,43,0.06377385556697845,,,,
,,44,0.09844299405813217,,,,
,,45,0.08456894010305405,,,,
,,46,0.059066738933324814,,,,
,,47,0.05697858706116676,,,,
,,48,0.0935441330075264,,,,
,,49,0.06441929936408997,,,,
,,50,0.07966721057891846,,,,
,,51,0.07780617475509644,,,,
,,52,0.05726045370101929,,,,
,,53,0.07398689538240433,,,,
1,,429,,0.07844685018062592,,,
1,,429,,,0.7305996417999268,0.16107435524463654,0.935736358165741
2,0.12230539321899414,430,,,,,
2,0.20977258682250977,431,,,,,
2,0.07393922656774521,432,,,,,
2,0.22234414517879486,433,,,,,
2,0.11804848164319992,434,,,,,
2,0.22800689935684204,435,,,,,
2,0.13844454288482666,436,,,,,
2,0.08404877781867981,437,,,,,
2,0.12353812158107758,438,,,,,
2,0.12314656376838684,439,,,,,
2,0.10272080451250076,440,,,,,
2,0.14597974717617035,441,,,,,
2,0.1019584983587265,442,,,,,
2,0.06336625665426254,443,,,,,
2,0.1043887585401535,444,,,,,
2,0.12026961147785187,445,,,,,
2,0.09852186590433121,446,,,,,
2,0.06281113624572754,447,,,,,
2,0.06111421808600426,448,,,,,
2,0.13386374711990356,449,,,,,
2,0.08790117502212524,450,,,,,
2,0.1066436916589737,451,,,,,
2,0.11901820451021194,452,,,,,
2,0.1558893769979477,453,,,,,
2,0.0916702076792717,454,,,,,
2,0.17127929627895355,455,,,,,
2,0.13227379322052002,456,,,,,
2,0.13057249784469604,457,,,,,
2,0.15612412989139557,458,,,,,
2,0.16605183482170105,459,,,,,
2,0.16611556708812714,460,,,,,
2,0.08594615757465363,461,,,,,
2,0.11144835501909256,462,,,,,
2,0.1053658053278923,463,,,,,
2,0.11632461100816727,464,,,,,
2,0.05655134469270706,465,,,,,
2,0.05485882610082626,466,,,,,
2,0.2343028336763382,467,,,,,
2,0.17718888819217682,468,,,,,
2,0.09724970906972885,469,,,,,
2,0.14672379195690155,470,,,,,
2,0.10191475600004196,471,,,,,
2,0.1423932909965515,472,,,,,
2,0.11592552810907364,473,,,,,
2,0.29002445936203003,474,,,,,
2,0.14338330924510956,475,,,,,
2,0.13938619196414948,476,,,,,
2,0.20880469679832458,477,,,,,
2,0.09783338755369186,478,,,,,
2,0.1307402104139328,479,,,,,
2,0.08833178132772446,480,,,,,
2,0.11961469054222107,481,,,,,
2,0.12469407916069031,482,,,,,
2,0.2130085527896881,483,,,,,
2,0.18442252278327942,484,,,,,
2,0.14811015129089355,485,,,,,
2,0.14998221397399902,486,,,,,
2,0.131466805934906,487,,,,,
2,0.14942790567874908,488,,,,,
2,0.12776115536689758,489,,,,,
2,0.1885404884815216,490,,,,,
2,0.14578384160995483,491,,,,,
2,0.071437768638134,492,,,,,
2,0.13764263689517975,493,,,,,
2,0.17636674642562866,494,,,,,
2,0.09709774702787399,495,,,,,
2,0.151463121175766,496,,,,,
2,0.0999147966504097,497,,,,,
2,0.11515145003795624,498,,,,,
2,0.10117816179990768,499,,,,,
2,0.08901335299015045,500,,,,,
2,0.09656884521245956,501,,,,,
2,0.09824542701244354,502,,,,,
2,0.06233470141887665,503,,,,,
2,0.06470561027526855,504,,,,,
2,0.21662937104701996,505,,,,,
2,0.1769549548625946,506,,,,,
2,0.10774444043636322,507,,,,,
2,0.09417013823986053,508,,,,,
2,0.10718176513910294,509,,,,,
2,0.07087066769599915,510,,,,,
2,0.09347321093082428,511,,,,,
2,0.08636447042226791,512,,,,,
2,0.10113625973463058,513,,,,,
2,0.09335636347532272,514,,,,,
2,0.07709040492773056,515,,,,,
2,0.03822123631834984,516,,,,,
2,0.11698200553655624,517,,,,,
2,0.08922392129898071,518,,,,,
2,0.09643764048814774,519,,,,,
2,0.1301201432943344,520,,,,,
2,0.07739772647619247,521,,,,,
2,0.07425709813833237,522,,,,,
2,0.12481177598237991,523,,,,,
2,0.11566735059022903,524,,,,,
2,0.06489761918783188,525,,,,,
2,0.13868142664432526,526,,,,,
2,0.0791536346077919,527,,,,,
2,0.1013808324933052,528,,,,,
2,0.12963353097438812,529,,,,,
2,0.07065468281507492,530,,,,,
2,0.06092679873108864,531,,,,,
2,0.1686849743127823,532,,,,,
2,0.06163978949189186,533,,,,,
2,0.05016334727406502,534,,,,,
2,0.053685322403907776,535,,,,,
2,0.06107134744524956,536,,,,,
2,0.10537390410900116,537,,,,,
2,0.07691901177167892,538,,,,,
2,0.10749560594558716,539,,,,,
2,0.10749860107898712,540,,,,,
2,0.12241905927658081,541,,,,,
2,0.0852188691496849,542,,,,,
2,0.09631100296974182,543,,,,,
2,0.14334075152873993,544,,,,,
2,0.06130874902009964,545,,,,,
2,0.09341822564601898,546,,,,,
2,0.0983704924583435,547,,,,,
2,0.11871246248483658,548,,,,,
2,0.09135586768388748,549,,,,,
2,0.03993486613035202,550,,,,,
2,0.11907406151294708,551,,,,,
2,0.09357842803001404,552,,,,,
2,0.116256944835186,553,,,,,
2,0.13079918920993805,554,,,,,
2,0.12516508996486664,555,,,,,
2,0.09345991164445877,556,,,,,
2,0.1339002102613449,557,,,,,
2,0.09583649784326553,558,,,,,
2,0.11741037666797638,559,,,,,
2,0.08970367908477783,560,,,,,
2,0.09061097353696823,561,,,,,
2,0.08056167513132095,562,,,,,
2,0.049334362149238586,563,,,,,
2,0.09278853237628937,564,,,,,
2,0.11965819448232651,565,,,,,
2,0.057355187833309174,566,,,,,
2,0.10802553594112396,567,,,,,
2,0.05943341925740242,568,,,,,
2,0.07822888344526291,569,,,,,
2,0.08306214213371277,570,,,,,
2,0.14496003091335297,571,,,,,
2,0.053976353257894516,572,,,,,
2,0.08954935520887375,573,,,,,
2,0.08376994729042053,574,,,,,
2,0.0675543025135994,575,,,,,
2,0.06479762494564056,576,,,,,
2,0.07101495563983917,577,,,,,
2,0.11963029950857162,578,,,,,
2,0.14852836728096008,579,,,,,
2,0.08736956119537354,580,,,,,
2,0.04810153692960739,581,,,,,
2,0.10058148950338364,582,,,,,
2,0.08262693136930466,583,,,,,
2,0.07385288178920746,584,,,,,
2,0.1407739669084549,585,,,,,
2,0.09410896897315979,586,,,,,
2,0.04653847962617874,587,,,,,
2,0.054526254534721375,588,,,,,
2,0.051082078367471695,589,,,,,
2,0.08319077640771866,590,,,,,
2,0.08818507194519043,591,,,,,
2,0.056501612067222595,592,,,,,
2,0.09380736947059631,593,,,,,
2,0.10221610963344574,594,,,,,
2,0.07921460270881653,595,,,,,
2,0.12158744782209396,596,,,,,
2,0.12206404656171799,597,,,,,
2,0.03971656784415245,598,,,,,
2,0.145492821931839,599,,,,,
2,0.079245425760746,600,,,,,
2,0.057836100459098816,601,,,,,
2,0.1248939037322998,602,,,,,
2,0.08378059417009354,603,,,,,
2,0.10351816564798355,604,,,,,
2,0.09994591027498245,605,,,,,
2,0.08095216006040573,606,,,,,
2,0.12446015328168869,607,,,,,
2,0.04628998413681984,608,,,,,
2,0.029187846928834915,609,,,,,
2,0.15108761191368103,610,,,,,
2,0.12239747494459152,611,,,,,
2,0.06849775463342667,612,,,,,
2,0.08251216262578964,613,,,,,
2,0.1342853158712387,614,,,,,
2,0.09146151691675186,615,,,,,
2,0.12262013554573059,616,,,,,
2,0.05727109685540199,617,,,,,
2,0.08102767169475555,618,,,,,
2,0.06189939007163048,619,,,,,
2,0.07459253817796707,620,,,,,
2,0.03627106174826622,621,,,,,
2,0.06183255836367607,622,,,,,
2,0.08624444901943207,623,,,,,
2,0.09362463653087616,624,,,,,
2,0.05004120618104935,625,,,,,
2,0.10094066709280014,626,,,,,
2,0.14754915237426758,627,,,,,
2,0.06738235056400299,628,,,,,
2,0.11129827797412872,629,,,,,
2,0.08993922173976898,630,,,,,
2,0.0807647779583931,631,,,,,
2,0.0776791200041771,632,,,,,
2,0.08512752503156662,633,,,,,
2,0.07501194626092911,634,,,,,
2,0.09112326800823212,635,,,,,
2,0.12807597219944,636,,,,,
2,0.05510967969894409,637,,,,,
2,0.06916505098342896,638,,,,,
2,0.09080896526575089,639,,,,,
2,0.08042529970407486,640,,,,,
2,0.07691416144371033,641,,,,,
2,0.050359100103378296,642,,,,,
2,0.0650101825594902,643,,,,,
2,0.000501395552419126,644,,,,,
,,54,0.036271847784519196,,,,
,,55,0.03688717633485794,,,,
,,56,0.0675434023141861,,,,
,,57,0.06262145936489105,,,,
,,58,0.051151715219020844,,,,
,,59,0.010474243201315403,,,,
,,60,0.023816339671611786,,,,
,,61,0.06117164343595505,,,,
,,62,0.07596658170223236,,,,
,,63,0.07185313105583191,,,,
,,64,0.05432172119617462,,,,
,,65,0.06033039093017578,,,,
,,66,0.08296330273151398,,,,
,,67,0.05061476677656174,,,,
,,68,0.06481756269931793,,,,
,,69,0.04329582676291466,,,,
,,70,0.04444092512130737,,,,
,,71,0.08043674379587173,,,,
,,72,0.0724625214934349,,,,
,,73,0.03543340042233467,,,,
,,74,0.048269614577293396,,,,
,,75,0.07999913394451141,,,,
,,76,0.049721818417310715,,,,
,,77,0.05541670322418213,,,,
,,78,0.07716439664363861,,,,
,,79,0.039679381996393204,,,,
,,80,0.06638552993535995,,,,
2,,644,,0.055585604161024094,,,
2,,644,,,0.7518739104270935,0.10426241159439087,0.9285714626312256
3,0.110875703394413,645,,,,,
3,0.10586700588464737,646,,,,,
3,0.02242014929652214,647,,,,,
3,0.028839275240898132,648,,,,,
3,0.05837574228644371,649,,,,,
3,0.1867310106754303,650,,,,,
3,0.056917089968919754,651,,,,,
3,0.16599655151367188,652,,,,,
3,0.08394265919923782,653,,,,,
3,0.11662036180496216,654,,,,,
3,0.03786398470401764,655,,,,,
3,0.1240735873579979,656,,,,,
3,0.10810548067092896,657,,,,,
3,0.06632713228464127,658,,,,,
3,0.13865627348423004,659,,,,,
3,0.08683544397354126,660,,,,,
3,0.03710878640413284,661,,,,,
3,0.018565671518445015,662,,,,,
3,0.07063862681388855,663,,,,,
3,0.07050846517086029,664,,,,,
3,0.06954139471054077,665,,,,,
3,0.1251315027475357,666,,,,,
3,0.08889585733413696,667,,,,,
3,0.06984609365463257,668,,,,,
3,0.07538532465696335,669,,,,,
3,0.09557666629552841,670,,,,,
3,0.09648965299129486,671,,,,,
3,0.06697997450828552,672,,,,,
3,0.06523145735263824,673,,,,,
3,0.03809807822108269,674,,,,,
3,0.10330398380756378,675,,,,,
3,0.06556102633476257,676,,,,,
3,0.10255587100982666,677,,,,,
3,0.0666075125336647,678,,,,,
3,0.07024535536766052,679,,,,,
3,0.05358532443642616,680,,,,,
3,0.12425308674573898,681,,,,,
3,0.06635713577270508,682,,,,,
3,0.04311738908290863,683,,,,,
3,0.0570705272257328,684,,,,,
3,0.09509822726249695,685,,,,,
