csv-epoch,csv-train_loss_step,step,csv-val_loss_step,csv-val_loss_epoch,csv-train_loss_epoch,csv-accuracy/validator,csv-accuracy/exact
0,0.4565722942352295,71,,,,,
0,0.469927042722702,72,,,,,
0,0.46272215247154236,73,,,,,
0,0.4074852466583252,74,,,,,
0,0.4186764359474182,75,,,,,
0,0.35295575857162476,76,,,,,
0,0.3576630651950836,77,,,,,
0,0.4056645929813385,78,,,,,
0,0.33385294675827026,79,,,,,
0,0.3719310462474823,80,,,,,
0,0.330780029296875,81,,,,,
0,0.3701818287372589,82,,,,,
0,0.20719072222709656,83,,,,,
0,0.28967809677124023,84,,,,,
0,0.33547428250312805,85,,,,,
0,0.2450990378856659,86,,,,,
0,0.2890779674053192,87,,,,,
0,0.2881859540939331,88,,,,,
0,0.27405303716659546,89,,,,,
0,0.2673989236354828,90,,,,,
0,0.3346703350543976,91,,,,,
0,0.2583732604980469,92,,,,,
0,0.2735775411128998,93,,,,,
0,0.25239720940589905,94,,,,,
0,0.24014894664287567,95,,,,,
0,0.2396298199892044,96,,,,,
0,0.23550847172737122,97,,,,,
0,0.3120388686656952,98,,,,,
0,0.21191640198230743,99,,,,,
0,0.29886671900749207,100,,,,,
0,0.2709173858165741,101,,,,,
0,0.23235319554805756,102,,,,,
0,0.19823764264583588,103,,,,,
0,0.1906176209449768,104,,,,,
0,0.20239336788654327,105,,,,,
0,0.18648900091648102,106,,,,,
,,0,0.114232636988163,,,,
,,1,0.1366133838891983,,,,
,,2,0.13091899454593658,,,,
,,3,0.17499953508377075,,,,
,,4,0.09143266081809998,,,,
,,5,0.10849980264902115,,,,
,,6,0.09815915673971176,,,,
,,7,0.1110834926366806,,,,
,,8,0.1380736231803894,,,,
,,9,0.12521733343601227,,,,
,,10,0.14344283938407898,,,,
,,11,0.11805460602045059,,,,
,,12,0.18707826733589172,,,,
,,13,0.19343777000904083,,,,
0,,106,,0.13086694478988647,,,
0,,106,,,0.9749196767807007,0.9647817611694336,0.5749008059501648
1,0.2586987316608429,107,,,,,
1,0.19670861959457397,108,,,,,
1,0.3090537488460541,109,,,,,
1,0.30608901381492615,110,,,,,
1,0.13264746963977814,111,,,,,
1,0.19863079488277435,112,,,,,
1,0.2230280041694641,113,,,,,
1,0.15773345530033112,114,,,,,
1,0.17108406126499176,115,,,,,
1,0.16633068025112152,116,,,,,
1,0.2930622100830078,117,,,,,
1,0.16174320876598358,118,,,,,
1,0.2397376149892807,119,,,,,
1,0.16925901174545288,120,,,,,
1,0.22781452536582947,121,,,,,
1,0.1856154203414917,122,,,,,
1,0.18929854035377502,123,,,,,
1,0.16815003752708435,124,,,,,
1,0.1736186295747757,125,,,,,
1,0.20662039518356323,126,,,,,
1,0.17754477262496948,127,,,,,
1,0.19996409118175507,128,,,,,
1,0.24657513201236725,129,,,,,
1,0.16196627914905548,130,,,,,
1,0.15049830079078674,131,,,,,
1,0.24834060668945312,132,,,,,
1,0.18907788395881653,133,,,,,
1,0.2532669007778168,134,,,,,
1,0.17075535655021667,135,,,,,
1,0.19274161756038666,136,,,,,
1,0.22834911942481995,137,,,,,
1,0.1308300644159317,138,,,,,
1,0.29753589630126953,139,,,,,
1,0.1266772300004959,140,,,,,
1,0.12828969955444336,141,,,,,
1,0.18555012345314026,142,,,,,
1,0.2057439684867859,143,,,,,
1,0.14568272233009338,144,,,,,
1,0.2033366709947586,145,,,,,
1,0.19365325570106506,146,,,,,
1,0.17702217400074005,147,,,,,
1,0.14666156470775604,148,,,,,
1,0.1601713001728058,149,,,,,
1,0.16996027529239655,150,,,,,
1,0.19971658289432526,151,,,,,
1,0.12001998722553253,152,,,,,
1,0.1653784215450287,153,,,,,
1,0.2302136868238449,154,,,,,
1,0.20694953203201294,155,,,,,
1,0.15751862525939941,156,,,,,
1,0.16492310166358948,157,,,,,
1,0.13766656816005707,158,,,,,
1,0.20164147019386292,159,,,,,
1,0.1970028281211853,160,,,,,
1,0.14244960248470306,161,,,,,
1,0.10517250746488571,162,,,,,
1,0.12847448885440826,163,,,,,
1,0.18548215925693512,164,,,,,
1,0.15088577568531036,165,,,,,
1,0.20306628942489624,166,,,,,
1,0.1320873200893402,167,,,,,
1,0.10701579600572586,168,,,,,
1,0.1697380244731903,169,,,,,
1,0.13267585635185242,170,,,,,
1,0.1314956247806549,171,,,,,
1,0.09964990615844727,172,,,,,
1,0.21060504019260406,173,,,,,
1,0.12752759456634521,174,,,,,
1,0.18501543998718262,175,,,,,
1,0.09959007799625397,176,,,,,
1,0.16663263738155365,177,,,,,
1,0.13388115167617798,178,,,,,
1,0.10002901405096054,179,,,,,
1,0.20893453061580658,180,,,,,
1,0.19593873620033264,181,,,,,
1,0.18516738712787628,182,,,,,
1,0.1484355628490448,183,,,,,
1,0.1623256951570511,184,,,,,
1,0.11006718128919601,185,,,,,
1,0.16015878319740295,186,,,,,
1,0.18007628619670868,187,,,,,
1,0.13244889676570892,188,,,,,
1,0.15514501929283142,189,,,,,
1,0.16392618417739868,190,,,,,
1,0.10250136256217957,191,,,,,
1,0.1973263919353485,192,,,,,
1,0.08204274624586105,193,,,,,
1,0.16345426440238953,194,,,,,
1,0.1111564040184021,195,,,,,
1,0.13535237312316895,196,,,,,
1,0.13717356324195862,197,,,,,
1,0.19149693846702576,198,,,,,
1,0.1652688980102539,199,,,,,
1,0.14272353053092957,200,,,,,
1,0.10331530123949051,201,,,,,
1,0.1814029961824417,202,,,,,
1,0.11233221739530563,203,,,,,
1,0.13957753777503967,204,,,,,
1,0.13694530725479126,205,,,,,
1,0.13483619689941406,206,,,,,
1,0.15740418434143066,207,,,,,
1,0.09123994410037994,208,,,,,
1,0.1599491685628891,209,,,,,
1,0.12275449186563492,210,,,,,
1,0.07484468072652817,211,,,,,
1,0.10606854408979416,212,,,,,
1,0.08210055530071259,213,,,,,
,,14,0.07180873304605484,,,,
,,15,0.08235542476177216,,,,
,,16,0.08982131630182266,,,,
,,17,0.14111016690731049,,,,
,,18,0.05821404233574867,,,,
,,19,0.06633545458316803,,,,
,,20,0.06066107004880905,,,,
,,21,0.0760558694601059,,,,
,,22,0.10020243376493454,,,,
,,23,0.08884741365909576,,,,
,,24,0.1016402319073677,,,,
,,25,0.08114159107208252,,,,
,,26,0.15083229541778564,,,,
,,27,0.13279668986797333,,,,
1,,213,,0.09112708270549774,,,
1,,213,,,0.16797180473804474,0.9508928656578064,0.6770833730697632
2,0.12454349547624588,214,,,,,
2,0.1448981910943985,215,,,,,
2,0.15485966205596924,216,,,,,
2,0.14352180063724518,217,,,,,
2,0.13395674526691437,218,,,,,
2,0.08515118807554245,219,,,,,
2,0.12360101193189621,220,,,,,
2,0.10752955079078674,221,,,,,
2,0.13935630023479462,222,,,,,
2,0.1243620440363884,223,,,,,
2,0.127764031291008,224,,,,,
2,0.13513323664665222,225,,,,,
2,0.08748219907283783,226,,,,,
2,0.1228412315249443,227,,,,,
2,0.16965794563293457,228,,,,,
2,0.11616767942905426,229,,,,,
2,0.15396557748317719,230,,,,,
2,0.1526409387588501,231,,,,,
2,0.09163595736026764,232,,,,,
2,0.1350947469472885,233,,,,,
2,0.1616111695766449,234,,,,,
2,0.0973738357424736,235,,,,,
2,0.21508848667144775,236,,,,,
2,0.14943084120750427,237,,,,,
2,0.11939986050128937,238,,,,,
2,0.11671579629182816,239,,,,,
2,0.08406559377908707,240,,,,,
2,0.17031754553318024,241,,,,,
2,0.1291741579771042,242,,,,,
2,0.11719481647014618,243,,,,,
2,0.08981151133775711,244,,,,,
2,0.11086167395114899,245,,,,,
2,0.09451480209827423,246,,,,,
2,0.06172756850719452,247,,,,,
2,0.17970310151576996,248,,,,,
2,0.08643761277198792,249,,,,,
2,0.12741246819496155,250,,,,,
2,0.07991369813680649,251,,,,,
2,0.10884614288806915,252,,,,,
2,0.09838826209306717,253,,,,,
2,0.0808861032128334,254,,,,,
2,0.10598625242710114,255,,,,,
2,0.12872467935085297,256,,,,,
2,0.09619803726673126,257,,,,,
2,0.09418178349733353,258,,,,,
2,0.10129936039447784,259,,,,,
2,0.06424616277217865,260,,,,,
2,0.12214912474155426,261,,,,,
2,0.14465853571891785,262,,,,,
2,0.12770861387252808,263,,,,,
2,0.11564604192972183,264,,,,,
2,0.14468476176261902,265,,,,,
2,0.08662237972021103,266,,,,,
2,0.07775639742612839,267,,,,,
2,0.0687517523765564,268,,,,,
2,0.10087674856185913,269,,,,,
2,0.07259533554315567,270,,,,,
2,0.085441954433918,271,,,,,
2,0.0858270451426506,272,,,,,
2,0.1911039501428604,273,,,,,
2,0.15761037170886993,274,,,,,
2,0.1764393299818039,275,,,,,
2,0.08907373249530792,276,,,,,
2,0.12160307914018631,277,,,,,
2,0.1509084403514862,278,,,,,
2,0.11311401426792145,279,,,,,
2,0.15158972144126892,280,,,,,
2,0.09983374178409576,281,,,,,
2,0.08232244104146957,282,,,,,
2,0.12684965133666992,283,,,,,
2,0.07583031058311462,284,,,,,
2,0.12340740114450455,285,,,,,
2,0.09810104221105576,286,,,,,
2,0.12160179764032364,287,,,,,
2,0.117929607629776,288,,,,,
2,0.07243643701076508,289,,,,,
2,0.12454862147569656,290,,,,,
2,0.07115238159894943,291,,,,,
2,0.16083072125911713,292,,,,,
2,0.10289006680250168,293,,,,,
2,0.10110285133123398,294,,,,,
2,0.12588362395763397,295,,,,,
2,0.12096180766820908,296,,,,,
2,0.11761458218097687,297,,,,,
2,0.09697552770376205,298,,,,,
2,0.09263593703508377,299,,,,,
2,0.1551283448934555,300,,,,,
2,0.06992432475090027,301,,,,,
2,0.15030257403850555,302,,,,,
2,0.12581399083137512,303,,,,,
2,0.13013838231563568,304,,,,,
2,0.06746896356344223,305,,,,,
2,0.10108970105648041,306,,,,,
2,0.09665758162736893,307,,,,,
2,0.10994093865156174,308,,,,,
2,0.10672362148761749,309,,,,,
2,0.10697710514068604,310,,,,,
2,0.10856510698795319,311,,,,,
2,0.10622777789831161,312,,,,,
2,0.08169249445199966,313,,,,,
2,0.12172891944646835,314,,,,,
2,0.11901400238275528,315,,,,,
2,0.05705856904387474,316,,,,,
2,0.0875510647892952,317,,,,,
2,0.08223788440227509,318,,,,,
2,0.11555448919534683,319,,,,,
2,0.05512339249253273,320,,,,,
,,28,0.054115790873765945,,,,
,,29,0.06837956607341766,,,,
,,30,0.06652813404798508,,,,
,,31,0.12337212264537811,,,,
,,32,0.046279992908239365,,,,
,,33,0.05179048329591751,,,,
,,34,0.04699491336941719,,,,
,,35,0.05806764215230942,,,,
,,36,0.08536840975284576,,,,
,,37,0.0691932886838913,,,,
,,38,0.08589037507772446,,,,
,,39,0.06217556819319725,,,,
,,40,0.12398190796375275,,,,
,,41,0.10780580341815948,,,,
2,,320,,0.0734628289937973,,,
2,,320,,,0.1143033355474472,0.9464284777641296,0.7544642686843872
3,0.06564091891050339,321,,,,,
3,0.10346121340990067,322,,,,,
3,0.052268218249082565,323,,,,,
3,0.15093545615673065,324,,,,,
3,0.10736233741044998,325,,,,,
3,0.07522297650575638,326,,,,,
3,0.06883737444877625,327,,,,,
3,0.09717252105474472,328,,,,,
3,0.061287082731723785,329,,,,,
3,0.0652746856212616,330,,,,,
3,0.1410074234008789,331,,,,,
3,0.08598916232585907,332,,,,,
3,0.08362326771020889,333,,,,,
3,0.0646553635597229,334,,,,,
3,0.14264094829559326,335,,,,,
3,0.09373713284730911,336,,,,,
3,0.10051697492599487,337,,,,,
3,0.10914260149002075,338,,,,,
3,0.11221898347139359,339,,,,,
3,0.10409488528966904,340,,,,,
3,0.052006978541612625,341,,,,,
3,0.05483239144086838,342,,,,,
3,0.09567185491323471,343,,,,,
3,0.09770672768354416,344,,,,,
3,0.10752418637275696,345,,,,,
3,0.11853580921888351,346,,,,,
3,0.06066511571407318,347,,,,,
3,0.10364273935556412,348,,,,,
3,0.11224590986967087,349,,,,,
3,0.07835342735052109,350,,,,,
3,0.12766872346401215,351,,,,,
3,0.05891548842191696,352,,,,,
3,0.11625558137893677,353,,,,,
3,0.1135137528181076,354,,,,,
3,0.11518115550279617,355,,,,,
3,0.06546292454004288,356,,,,,
3,0.09522239863872528,357,,,,,
3,0.07965633273124695,358,,,,,
3,0.06998854875564575,359,,,,,
3,0.0647820234298706,360,,,,,
3,0.11656732857227325,361,,,,,
3,0.07106385380029678,362,,,,,
3,0.0457693375647068,363,,,,,
3,0.08242567628622055,364,,,,,
3,0.07014118880033493,365,,,,,
3,0.06798066198825836,366,,,,,
3,0.11630870401859283,367,,,,,
3,0.10956724733114243,368,,,,,
3,0.04427608475089073,369,,,,,
3,0.06316941976547241,370,,,,,
3,0.07099554687738419,371,,,,,
3,0.09387648105621338,372,,,,,
3,0.0803283154964447,373,,,,,
3,0.06679029017686844,374,,,,,
3,0.11920255422592163,375,,,,,
3,0.07978221029043198,376,,,,,
3,0.044624775648117065,377,,,,,
3,0.089572474360466,378,,,,,
3,0.05817006900906563,379,,,,,
3,0.15632081031799316,380,,,,,
3,0.08971282094717026,381,,,,,
3,0.09931018203496933,382,,,,,
3,0.10161183029413223,383,,,,,
3,0.11792681366205215,384,,,,,
3,0.10213712602853775,385,,,,,
3,0.07385142147541046,386,,,,,
3,0.11374594271183014,387,,,,,
3,0.08912580460309982,388,,,,,
3,0.0623057559132576,389,,,,,
3,0.1622050255537033,390,,,,,
3,0.15104766190052032,391,,,,,
3,0.06399146467447281,392,,,,,
3,0.07670309394598007,393,,,,,
3,0.06273066997528076,394,,,,,
3,0.04358403757214546,395,,,,,
3,0.07988318055868149,396,,,,,
3,0.055051933974027634,397,,,,,
3,0.10053102672100067,398,,,,,
3,0.08218684047460556,399,,,,,
3,0.08984310179948807,400,,,,,
3,0.0850662812590599,401,,,,,
3,0.0814267173409462,402,,,,,
3,0.09769948571920395,403,,,,,
3,0.11453472822904587,404,,,,,
3,0.062067922204732895,405,,,,,
3,0.020689116790890694,406,,,,,
3,0.10202253609895706,407,,,,,
3,0.08753179013729095,408,,,,,
3,0.09508480876684189,409,,,,,
3,0.0857628658413887,410,,,,,
3,0.07773855328559875,411,,,,,
3,0.0834154337644577,412,,,,,
3,0.08858273178339005,413,,,,,
3,0.11234253644943237,414,,,,,
3,0.08257704228162766,415,,,,,
3,0.12134568393230438,416,,,,,
3,0.06804753839969635,417,,,,,
3,0.0597715750336647,418,,,,,
3,0.13476914167404175,419,,,,,
3,0.11066953837871552,420,,,,,
3,0.09212157130241394,421,,,,,
3,0.047059834003448486,422,,,,,
3,0.10248975455760956,423,,,,,
3,0.09280577301979065,424,,,,,
3,0.04156053066253662,425,,,,,
3,0.142629474401474,426,,,,,
3,0.041366882622241974,427,,,,,
,,42,0.05162477493286133,,,,
,,43,0.05946923792362213,,,,
,,44,0.05788047984242439,,,,
,,45,0.10833773016929626,,,,
,,46,0.03841067850589752,,,,
,,47,0.03918341174721718,,,,
,,48,0.04187654331326485,,,,
,,49,0.05075482651591301,,,,
,,50,0.07406768202781677,,,,
,,51,0.056570447981357574,,,,
,,52,0.06108499690890312,,,,
,,53,0.053276173770427704,,,,
,,54,0.10825958847999573,,,,
,,55,0.08744081109762192,,,,
3,,427,,0.062324248254299164,,,
3,,427,,,0.08860119432210922,0.9315476417541504,0.7941468954086304
4,0.10859660804271698,428,,,,,
4,0.08069531619548798,429,,,,,
4,0.053941067308187485,430,,,,,
4,0.07161881029605865,431,,,,,
4,0.046174056828022,432,,,,,
4,0.05421252176165581,433,,,,,
4,0.10215301066637039,434,,,,,
4,0.11540353298187256,435,,,,,
4,0.09226908534765244,436,,,,,
4,0.059134818613529205,437,,,,,
4,0.08105552941560745,438,,,,,
4,0.08675158768892288,439,,,,,
4,0.06515644490718842,440,,,,,
4,0.12544262409210205,441,,,,,
4,0.06174257770180702,442,,,,,
4,0.06741579622030258,443,,,,,
4,0.08146646618843079,444,,,,,
4,0.0640849843621254,445,,,,,
4,0.0993785634636879,446,,,,,
4,0.10583556443452835,447,,,,,
4,0.055024437606334686,448,,,,,
4,0.0679493397474289,449,,,,,
4,0.03176543861627579,450,,,,,
4,0.11501560360193253,451,,,,,
4,0.07099160552024841,452,,,,,
4,0.03635750710964203,453,,,,,
4,0.08048639446496964,454,,,,,
4,0.059848323464393616,455,,,,,
4,0.09766075760126114,456,,,,,
4,0.050131816416978836,457,,,,,
4,0.08197037875652313,458,,,,,
4,0.08447478711605072,459,,,,,
4,0.10332876443862915,460,,,,,
4,0.03898213058710098,461,,,,,
4,0.09907428920269012,462,,,,,
4,0.035368628799915314,463,,,,,
4,0.11365138739347458,464,,,,,
4,0.06284485012292862,465,,,,,
4,0.06519033759832382,466,,,,,
4,0.054873380810022354,467,,,,,
4,0.08757112920284271,468,,,,,
4,0.056687045842409134,469,,,,,
4,0.0600627176463604,470,,,,,
4,0.07319178432226181,471,,,,,
4,0.08453936874866486,472,,,,,
4,0.055967994034290314,473,,,,,
4,0.0399702712893486,474,,,,,
4,0.1071137860417366,475,,,,,
4,0.04503382742404938,476,,,,,
4,0.06795169413089752,477,,,,,
4,0.04247685521841049,478,,,,,
4,0.05201430991292,479,,,,,
4,0.061341654509305954,480,,,,,
4,0.0424664281308651,481,,,,,
4,0.09795398265123367,482,,,,,
4,0.07450270652770996,483,,,,,
4,0.12389080971479416,484,,,,,
4,0.07417886704206467,485,,,,,
4,0.08911100775003433,486,,,,,
4,0.06824568659067154,487,,,,,
4,0.0785939022898674,488,,,,,
4,0.11044042557477951,489,,,,,
4,0.05054224655032158,490,,,,,
4,0.06247091293334961,491,,,,,
4,0.12443966418504715,492,,,,,
4,0.06690420210361481,493,,,,,
4,0.1351066380739212,494,,,,,
4,0.11485566943883896,495,,,,,
4,0.08779991418123245,496,,,,,
4,0.07089030742645264,497,,,,,
4,0.08173523098230362,498,,,,,
4,0.03550754487514496,499,,,,,
4,0.09207231551408768,500,,,,,
4,0.08152603358030319,501,,,,,
4,0.05820707231760025,502,,,,,
4,0.07075175642967224,503,,,,,
4,0.07518287748098373,504,,,,,
4,0.027080871164798737,505,,,,,
4,0.07462622225284576,506,,,,,
4,0.06496057659387589,507,,,,,
4,0.0909251868724823,508,,,,,
4,0.047552626579999924,509,,,,,
4,0.05750362575054169,510,,,,,
4,0.11321082711219788,511,,,,,
4,0.07296079397201538,512,,,,,
4,0.05270148068666458,513,,,,,
4,0.07686784863471985,514,,,,,
4,0.05650204420089722,515,,,,,
4,0.06275317817926407,516,,,,,
4,0.05305367335677147,517,,,,,
4,0.02839798666536808,518,,,,,
4,0.051311422139406204,519,,,,,
4,0.09648101776838303,520,,,,,
4,0.07306817919015884,521,,,,,
4,0.01910475455224514,522,,,,,
4,0.03595872223377228,523,,,,,
4,0.06768345087766647,524,,,,,
4,0.1275934875011444,525,,,,,
4,0.09437675029039383,526,,,,,
4,0.018821774050593376,527,,,,,
4,0.0615544393658638,528,,,,,
4,0.08611711114645004,529,,,,,
4,0.06818775087594986,530,,,,,
4,0.0807499811053276,531,,,,,
4,0.11040645092725754,532,,,,,
4,0.1126129999756813,533,,,,,
4,0.08204548060894012,534,,,,,
,,56,0.04590609669685364,,,,
,,57,0.05017566680908203,,,,
,,58,0.04999805986881256,,,,
,,59,0.0984940454363823,,,,
,,60,0.03376316651701927,,,,
,,61,0.03346940129995346,,,,
,,62,0.03442160040140152,,,,
,,63,0.050980646163225174,,,,
,,64,0.06443998217582703,,,,
,,65,0.049436721950769424,,,,
,,66,0.04831190034747124,,,,
,,67,0.04604874551296234,,,,
,,68,0.09493260085582733,,,,
,,69,0.0801059678196907,,,,
4,,534,,0.0546107143163681,,,
4,,534,,,0.07375621795654297,0.9464284777641296,0.8134921193122864
5,0.06383954733610153,535,,,,,
5,0.051029469817876816,536,,,,,
5,0.06813172250986099,537,,,,,
5,0.06788698583841324,538,,,,,
5,0.0350562185049057,539,,,,,
5,0.04345567896962166,540,,,,,
5,0.06515556573867798,541,,,,,
5,0.021271957084536552,542,,,,,
5,0.10410894453525543,543,,,,,
5,0.05158669501543045,544,,,,,
5,0.07086049765348434,545,,,,,
5,0.03701047971844673,546,,,,,
5,0.048547644168138504,547,,,,,
5,0.04308941215276718,548,,,,,
5,0.026965973898768425,549,,,,,
5,0.08037731796503067,550,,,,,
5,0.020399654284119606,551,,,,,
5,0.06643104553222656,552,,,,,
5,0.089032843708992,553,,,,,
5,0.08902838081121445,554,,,,,
5,0.07415573298931122,555,,,,,
5,0.09946196526288986,556,,,,,
5,0.061937980353832245,557,,,,,
5,0.07412130385637283,558,,,,,
5,0.04822789505124092,559,,,,,
5,0.06186865270137787,560,,,,,
5,0.0951329693198204,561,,,,,
5,0.06874485313892365,562,,,,,
5,0.05456989258527756,563,,,,,
5,0.0669088065624237,564,,,,,
5,0.04601634666323662,565,,,,,
5,0.08731597661972046,566,,,,,
5,0.04114712029695511,567,,,,,
5,0.04734276235103607,568,,,,,
5,0.09378263354301453,569,,,,,
5,0.04832755774259567,570,,,,,
5,0.06838908046483994,571,,,,,
5,0.06022261455655098,572,,,,,
5,0.04585043340921402,573,,,,,
5,0.030434181913733482,574,,,,,
5,0.021347125992178917,575,,,,,
5,0.09579722583293915,576,,,,,
5,0.05748206004500389,577,,,,,
5,0.039681028574705124,578,,,,,
5,0.07981842756271362,579,,,,,
5,0.10358670353889465,580,,,,,
5,0.10049453377723694,581,,,,,
5,0.07333678007125854,582,,,,,
5,0.10229607671499252,583,,,,,
5,0.03207388147711754,584,,,,,
5,0.09906180202960968,585,,,,,
5,0.07651271671056747,586,,,,,
5,0.08188048750162125,587,,,,,
5,0.09681589156389236,588,,,,,
5,0.05615868791937828,589,,,,,
5,0.08824945241212845,590,,,,,
5,0.039747849106788635,591,,,,,
5,0.0666990578174591,592,,,,,
5,0.06020815297961235,593,,,,,
5,0.052030839025974274,594,,,,,
5,0.059005942195653915,595,,,,,
5,0.05431059002876282,596,,,,,
5,0.0779312402009964,597,,,,,
5,0.05100718513131142,598,,,,,
5,0.06372243165969849,599,,,,,
5,0.062874935567379,600,,,,,
5,0.035498879849910736,601,,,,,
5,0.03510643169283867,602,,,,,
5,0.07701559364795685,603,,,,,
5,0.08505367487668991,604,,,,,
5,0.08299965411424637,605,,,,,
5,0.13864219188690186,606,,,,,
5,0.05463439226150513,607,,,,,
5,0.0856151357293129,608,,,,,
5,0.02012087032198906,609,,,,,
5,0.07746683806180954,610,,,,,
5,0.08911251276731491,611,,,,,
5,0.07041274011135101,612,,,,,
5,0.04706114903092384,613,,,,,
5,0.04748924821615219,614,,,,,
5,0.08031197637319565,615,,,,,
5,0.05637064948678017,616,,,,,
5,0.08677460253238678,617,,,,,
5,0.047630831599235535,618,,,,,
5,0.056439850479364395,619,,,,,
5,0.0665569007396698,620,,,,,
5,0.03864329308271408,621,,,,,
5,0.044912148267030716,622,,,,,
5,0.03858182579278946,623,,,,,
5,0.07184498757123947,624,,,,,
5,0.07922476530075073,625,,,,,
5,0.03475116565823555,626,,,,,
5,0.017944591119885445,627,,,,,
5,0.09401655197143555,628,,,,,
5,0.08855930715799332,629,,,,,
5,0.058640290051698685,630,,,,,
5,0.05681028962135315,631,,,,,
5,0.06993208080530167,632,,,,,
5,0.058776210993528366,633,,,,,
5,0.044156186282634735,634,,,,,
5,0.05342084914445877,635,,,,,
5,0.07071182876825333,636,,,,,
5,0.0876450315117836,637,,,,,
5,0.050950728356838226,638,,,,,
5,0.03083159774541855,639,,,,,
5,0.05652376636862755,640,,,,,
5,0.03842625021934509,641,,,,,
,,70,0.04420628771185875,,,,
,,71,0.04312124848365784,,,,
,,72,0.04373234510421753,,,,
,,73,0.09212881326675415,,,,
,,74,0.024263229221105576,,,,
,,75,0.03173675760626793,,,,
,,76,0.03237808495759964,,,,
,,77,0.04716065898537636,,,,
,,78,0.05917150154709816,,,,
,,79,0.04636094719171524,,,,
,,80,0.04170051962137222,,,,
,,81,0.041828982532024384,,,,
,,82,0.08700600266456604,,,,
,,83,0.07858755439519882,,,,
5,,641,,0.049664728343486786,,,
5,,641,,,0.0630011036992073,0.9732142090797424,0.8164682388305664
6,0.04263662174344063,642,,,,,
6,0.05550709739327431,643,,,,,
6,0.04491126909852028,644,,,,,
6,0.0311209037899971,645,,,,,
6,0.04786485806107521,646,,,,,
6,0.06600949168205261,647,,,,,
6,0.10795265436172485,648,,,,,
6,0.10232225805521011,649,,,,,
6,0.12248361855745316,650,,,,,
6,0.0314781479537487,651,,,,,
6,0.06023987755179405,652,,,,,
6,0.06325870007276535,653,,,,,
6,0.04292285069823265,654,,,,,
6,0.048597726970911026,655,,,,,
6,0.08377127349376678,656,,,,,
6,0.05420783534646034,657,,,,,
6,0.020566195249557495,658,,,,,
6,0.07659909874200821,659,,,,,
6,0.06215010583400726,660,,,,,
6,0.07740327715873718,661,,,,,
6,0.04766916483640671,662,,,,,
6,0.05028584599494934,663,,,,,
6,0.05407539755105972,664,,,,,
6,0.02959836833178997,665,,,,,
6,0.10154883563518524,666,,,,,
6,0.02867901884019375,667,,,,,
6,0.05371662229299545,668,,,,,
6,0.03269826993346214,669,,,,,
6,0.029075687751173973,670,,,,,
6,0.059101443737745285,671,,,,,
6,0.045374274253845215,672,,,,,
6,0.035658106207847595,673,,,,,
